name;grade;stars;prices;address;gps;start_date;end_date;nb_adulte;nb_enfant;nb_chambre;link
Crowne Plaza Paris Republique, an IHG Hotel;3,9;4.0;285 €;10 Place De La Republique, Paris, Paris, 75011;[48.8673446, 2.3653087];05-11-2022;05-12-2022;2;2;1;https://fr.hotels.com/ho163380/crowne-plaza-paris-republique-paris-france/?chkin=2022-05-11&chkout=2022-05-12&x_pwa=1&rfrr=HSR&pwa_ts=1648506761094&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952757&trackingData=AAAAEEFUELrjt8JxBqD1M-9s374Y5NqE3vdNylM9rjcpDnvYRwZZLzA1nMwZ6MTmgc6bPRow0Q7sGaU-sRMlVIIjkKAKLMbTcZY_qayAx0MgH_SHbaAKfjJsZcMBbT5v8VixzJpqFxztbjfBIr9c-DlASpzAXMLidoaNNDdYcRRgQhZuPTk5goIaTRNknOPdD6C0d4_hVexc6wkuU1QtS6R3RyifQdelbv0QhF7iM5uNoIYqmRajQ2lxNlNc-qVD5pmBHlKyVRJv9XjkszuCrP-oLGaT3MJ_ykabQTnYh21VD0HM2Kflvv5HNH8983qlD9WsOHnLekgNT_Xg_66suNsYYyMCRysdL2iDunItb9wLXPYdTKXXkSKkW3_FzY5rNNgil5aIYNtKkDM9kY4yzpVshDA1BuPmfi2OgdKQinUBr0FGlYmywNW-TUUhs9-dyqPoM6Zi0vqt2oo8Poc980knt468rEb5YtPUXMRXXCk9Jzq8BviZNmfyFl_b6O-Vad8lkQxljpbjd7fto_tKPzbVZbq0o3AwTzwTh7RBCD8Udgmd25b64nxAg_EmCkzgBlJpxfptpIcJdvuK6CMDNaf5NFEp-QUiW7Zxecqct2b--7BtsWnNxjuC81ZwBtEX8VnZLEeDFU7nG9WNM4Tc3MJQKVCgDhYGqLRBm3yJM4OednIHqo0Jvp7vzaPQFoD2b01HmfnA3JrjI4wjKFqEFywNKhg21AmHXSdeVZqUYDIi_hSq1eeJj7Wuvz4MlcAAqDV90kapyDSvipMtqBWx8YxsL80IhlCacBZZIOpG1TkhBprGxfsdPQjgcGDx3PcJBgH_Gh47LDIZcvYy2Khdi62KrG06rUOmtk94AZYrGULofmUwOzwii0ZKvccmLXxuVSn4ErPFzD2Z34duMtuwFIbv6RwKyJIUFhTCxy76y_Wz1VWnixYsVuGG8VJoI_gvh7vGmsa-XLL7hjGES9e0lMU3U4Bmf2cGxjk6rkd_dyAvAK1WsiDi5Cc_E0juXmixdRqlUQ%3D%3D&rank=1&testVersionOverride=Buttercup%2C31936.102311.0%2C33775.98848.1%2C38414.114301.0%2C40794.121819.2%2C38427.115718.1%2C42444.123988.0%2C42876.124673.0%2C42973.124182.1%2C42974.123984.1%2C42975.124629.0%2C42976.125426.1%2C42802.125960.1%2C33739.99567.0%2C37898.109354.0%2C37930.119094.0%2C43191.126721.1%2C43435.126644.0&slots=HSR_A&position=1&beaconIssued=2022-03-28T22%3A32%3A39&sort=RECOMMENDED&top_dp=285&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=213625905&selectedRatePlan=380855930&expediaPropertyId=17013
Disney's Newport Bay Club;3,9;4.0;380 €;Avenue Robert Schuman, Coupvray, Seine-et-Marne, 77700;[48.8630773, 2.7902574];05-11-2022;05-12-2022;2;2;1;https://fr.hotels.com/ho230007/disney-s-newport-bay-club-coupvray-france/?chkin=2022-05-11&chkout=2022-05-12&x_pwa=1&rfrr=HSR&pwa_ts=1648506761095&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&trackingData=AAAAEISebkDDSy83iZB6SCYafJdGZX0EItDcnM64-2TX519ehK02a8T2rp1nraKvNZxPGSSCUjUAIvPi1ZEsO3gB0iztOSy3To7xw2_xt3BOPhLa6jYWjgiRrTimBtAeHFvyzuwgmxl_2wziWVQihyeZyGWNqnotlHEI5g9BEBXsoXnAsqGu9M7K7jrVO3Y6ibAOCfXQOxUIRdw7PNzLbUihq2cobKyA_H66VjX4YlOwJVqw8Y341mkAVE2tcmmfG1fsMBmQVHjXM5Qf_HstrIo2QO2g_lQOAHJpx7gzCxFvttRosVljdlxyNWrVvQllOHSbFpSkyNV5y8gndxw_BurczqftjjyTeypa8dyI60Bt4sSWzSHtl3hFbABufL9_g7SRL9YGqO47AmxlMIaSIfG9V-p-28Xl-24P6wCw4PdVsAs3hzb8CdOe3sKhFycBa-s3gGp5PER8QxoQn--6VGPfnD1ypAF0Xv7nDWvaehBPV6FmPHT0KmlB8e9JhkOwKOnQaeC4gNNnyk-x5Fvgc8KWyhMpiu6Wsc4kQ_L6b2f2eLA5iRFaTN0gVm5BT1f_mcRikH22QjbZAvvXdefFIlXgmXZBH7IrEA70xVsIuuqQeWLp7dryNLubxVaDo5UOhFxwskib30H1q93dWbr2_PWDFngWFG5aLndcHQJ0NCiwIqWMPsHNXSGs0ujU1-g6EVBGeUiK-pZWdgl_oJXoM77kVrgeoZ_pm5KWZw-CQacnsVBzKtatHOqhZ5CjwR0ImSBHO5zxnYjYT2Er6eeX9sI3P-9eXL2QhXxcUrhBAhrgXGezL4VJ2tohQRaE-dkC3JIpFBvp3RoUW1_3-rty3AncNEvA5UbBxyfwvWga_E3hBLbwjxH4U9xPZvJPy3uvwP0Ze9ZuQQIX-HTig0aB-xiweZ7Aag6TtUTJ5TuF7tu3ExJylTtj1ELZIU_VVF8XJJ-uFKeA-e-mvYwQcIz5ErVhohJIB6Kdfg-gz6Btt68PuVmkTwrZAS5jW42CU2_7m7qsL59S6Q_dDvFbtqlNtLh2GCsFNm5YynXp4JqZ_y1YVPUdD8D-bcRSV9j2MSyV2k8hzg%3D%3D&rank=2&testVersionOverride=Buttercup%2C31936.102311.0%2C33775.98848.1%2C38414.114301.0%2C40794.121819.2%2C38427.115718.1%2C42444.123988.0%2C42876.124673.0%2C42973.124182.1%2C42974.123984.1%2C42975.124629.0%2C42976.125426.1%2C42802.125960.1%2C33739.99567.0%2C37898.109354.0%2C37930.119094.0%2C43191.126721.1%2C43435.126644.0&slots=HSR_AA&position=2&beaconIssued=2022-03-28T22%3A32%3A39&sort=RECOMMENDED&top_dp=380&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=202160553&selectedRatePlan=384800898&expediaPropertyId=1102912
Hotel Migny Opera Montmartre;3,3;3.0;284 €;13 Rue Victor Massé, Paris, Paris, 75009;[48.8806067, 2.339103];05-11-2022;05-12-2022;2;2;1;https://fr.hotels.com/ho200649/hotel-migny-opera-montmartre-paris-france/?chkin=2022-05-11&chkout=2022-05-12&x_pwa=1&rfrr=HSR&pwa_ts=1648506761094&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212957556&sort=RECOMMENDED&top_dp=284&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=26931&selectedRatePlan=201578827&expediaPropertyId=909202
Chabrol Opéra;3,6;3.0;184 €;46 Rue De Chabrol, Paris, Paris, 75010;[48.8771944, 2.3511106];05-11-2022;05-12-2022;2;2;1;https://fr.hotels.com/ho391643/chabrol-opera-paris-france/?chkin=2022-05-11&chkout=2022-05-12&x_pwa=1&rfrr=HSR&pwa_ts=1648506761094&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953155&sort=RECOMMENDED&top_dp=184&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200541104&selectedRatePlan=209228217&expediaPropertyId=860317
Hôtel 34B - Astotel;4,6;3.0;274 €;34 Rue Bergere, Paris, Paris, 75009;[48.8727003, 2.3435855];05-11-2022;05-12-2022;2;2;1;https://fr.hotels.com/ho194609/hotel-34b-astotel-paris-france/?chkin=2022-05-11&chkout=2022-05-12&x_pwa=1&rfrr=HSR&pwa_ts=1648506761094&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953989&sort=RECOMMENDED&top_dp=274&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=213924866&selectedRatePlan=246162213&expediaPropertyId=18868
Disney's Hotel New York - The Art of Marvel;4,5;4.0;691 €;Avenue Goscinny, Chessy, Seine-et-Marne, 77700;[48.8716681, 2.7891465];05-11-2022;05-12-2022;2;2;1;https://fr.hotels.com/ho230033/disney-s-hotel-new-york-the-art-of-marvel-chessy-france/?chkin=2022-05-11&chkout=2022-05-12&x_pwa=1&rfrr=HSR&pwa_ts=1648506761094&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&trackingData=AAAAEEkAjQBDYaA59tdpMKLlBH329zRh6j0oDu5BG5jiEHFgs369jLt0ndYdcLW-k_GCsYv5mSwIDILkdjyDoF04cl1_N_VylogAdu7z46X-Heyx_d3SGT5Ts4mFc-Q-DC7_S7dZ0d9l5bKs5BdO33NTwlF__pQL16EvVC-9hNYclJZmsaIBuRhncsYbgD5iKUBbnPD58eAh6jy1Kd4xpXbqOdw9RB85v-T9e8SGqlqp0Egsu0Xu5kreQ_PTojh7NP7H75rgpAHVJn0ypVsEEsvDI5HdJjU714LPQbGg5w9bNiw4p7EjU3NonijF4UXFN3cIvLcgvfrBDxRJu7ko9OAtYiKffiQoTXl1RTtd65rnI-944f64sSWX56sNFjNG3jfNKK1UifP4J5Myds93mRlPezyGL8qChMgBRMJ95DsUcLvsjTxd9WNf66q88IdEKjoE3yHRYc6KfPzGwXFIHewZquVZMfytfg5KXPaCQSy_WlMhxzMSe3zgoy9phrFNXWOjl-j3104cBGAGM0NHoF5WFpeqlRakfikixqpWlq6FA508kgAmyMEWRuDEcEoxHeQKSlpOyGkGlYECqaeR2eElWH7KCq1HhwwhT82TgZ53GK6zDveP2O0P4DkPGQsnhNQ4sx_ZdZsSbkpOgtzUqwnUR7liQtP-rkuzdUSU8iccLB_YWzbA6WEeRJWgXw4YND1Ov2F0UHCGY9NIasYYXR21tsMA2M9N4_989Urz9wNs9X6kCzzX2MI0_ZsyaHoefG17Xy3CsiMRvXA0vadADVITYNrjJU3PkLdEK6dcgbcJG8pCu57EmOJFB-jIv63hlvRTpLC4Qrzqik8ZSuE2l3iwCuaAb3JoRdahyup_DOAqsLRwwEbfflhguv9kUfVLmRd-GaGO5lTNos22hnKkQgSh43ijLK6aLlP9UZgYOwieTgdv8D1j9MQ1W6zNoQagk9gJFwx4qayPGdG9grNl6D1cAgJNw-lhG2k0p6K4IlHCWNRq6HB1OnPEU-W7NFllELd4Dqgmuyf9ka21q30rSznwK8iPvG3mDsufsrr4Dm13824bstx95VXWq_xNf7CVdXbd5A%3D%3D&rank=3&testVersionOverride=Buttercup%2C31936.102311.0%2C33775.98848.1%2C38414.114301.0%2C40794.121819.2%2C38427.115718.1%2C42444.123988.0%2C42876.124673.0%2C42973.124182.1%2C42974.123984.1%2C42975.124629.0%2C42976.125426.1%2C42802.125960.1%2C33739.99567.0%2C37898.109354.0%2C37930.119094.0%2C43191.126721.1%2C43435.126644.0&slots=HSR_DYN&position=6&beaconIssued=2022-03-28T22%3A32%3A39&sort=RECOMMENDED&top_dp=691&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=202162528&selectedRatePlan=384800116&expediaPropertyId=1066613
Hyatt Place Paris Charles de Gaulle Airport;4,4;4.0;206 €;241 Rue de la Belle Etoile Building A, Roissy-en-France, Roissy-en-France, 95700;;05-11-2022;05-12-2022;2;2;1;https://fr.hotels.com/ho1832664576/hyatt-place-paris-charles-de-gaulle-airport-roissy-en-france-france/?chkin=2022-05-11&chkout=2022-05-12&x_pwa=1&rfrr=HSR&pwa_ts=1648506761099&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&trackingData=AAAAEICWZBki_Bi7eOwl_DtB2GVvLrVthjcOy3AnpG96gBCE7t4adc35KlnWNumVo76ebLcYNu2vTyfMNF32sQqlVAlEKXOXTCoY0N8qqzv41rkWyWZrq_xqdWX0Yolf1RVxHjjO4k2Kn0Z71JxSoo1i0BmAK07lo76ZC7lHKsxOvo3OtplnQMwDg_AF9NdLTrdFXDhsbRtdASvudvpujTEAR810KuiXb5sfvPshAqwmzXLcQX_ggS6eseFqFbmxVJAJtnCY3eC5q4dOZMC2LbqCavzfOC9QVMU7KL9r9Zp1fC4DbWln5pfAN5oFmFJvZ6hdW0mmXT1R9psCUdTdfcwlFQScV_N4JMJGU95PxacDaGWqahEH7Djg0nzSDGhv31TBdzHbMLJrPpRheMv6ork_B10WQluWs_Pp3q5r0LIo9mhHnUCGtYwMU7Murh1EDX0Vo5AWvW1LYsTlDSvKl_STUpPwJyEcrD804aOJIFYt227_xOn4oFKLn70BQ85t1Fe3Fk6UIxYgNcgo-CeZlmCNl-uAfzQ10ILH4lmi1Krw9plgfXkaZRZMbwzkp7QRlwdzb7vvLk59nQF_OO2x25-doJRxx4jfelL0UUI6c7VJZQoT6wgi_NRitcKcs5qo-X2e4dE7yW0OON2yp0-r2WxM_op3bcKtWlrglNCxeUA22YRMbiyTQdTIiUUAZOkE5wUw2FffMqW8fjM0uTLqltD8BVrf8dbCpi89dfOdyJa2w19iXNDDyix-riZfB7oIB1wBHd2VR9wonnRNvljRoJxBauOd3wUuhIH8XMW1nC8IDPLR8uAkHTwLCV5wabKcM_tkoLldb4BGZL25-aKjXbw7OSZNHmFXrr1Q3-U-gP8ImVnE0UVHnMp1jRorxF2JgvkgWA0IluvIvipwTdCfhmcMUMV_guBMkL1jLE-Ev9fymMhNLwY4rNKL3xIh5jsTIni63vwxOVhiPyN3OHv48LxM8BqKT4rQ3tz1DKDTaWBikM23M-GeHHbezGsHO4MGYKQgKA%3D%3D&rank=4&testVersionOverride=Buttercup%2C31936.102311.0%2C33775.98848.1%2C38414.114301.0%2C40794.121819.2%2C38427.115718.1%2C42444.123988.0%2C42876.124673.0%2C42973.124182.1%2C42974.123984.1%2C42975.124629.0%2C42976.125426.1%2C42802.125960.1%2C33739.99567.0%2C37898.109354.0%2C37930.119094.0%2C43191.126721.1%2C43435.126644.0&slots=HSR_AB&position=7&beaconIssued=2022-03-28T22%3A32%3A39&sort=RECOMMENDED&top_dp=206&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=233156956&selectedRatePlan=294391956&expediaPropertyId=57239518
Residhome Paris Opéra;4,1;4.0;341 €;30 Rue Joubert, Paris, Paris, 75009;[48.8747313, 2.3290603];05-11-2022;05-12-2022;2;2;1;https://fr.hotels.com/ho249108/residhome-appart-hotel-paris-opera-paris-france/?chkin=2022-05-11&chkout=2022-05-12&x_pwa=1&rfrr=HSR&pwa_ts=1648506761097&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952445&sort=RECOMMENDED&top_dp=341&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=233533&selectedRatePlan=254224957&expediaPropertyId=1584249
Hotel Paris Bastille;4,1;3.0;225 €;67 rue de Lyon, Paris, Paris, 75012;[48.8509291, 2.3698902];05-11-2022;05-12-2022;2;2;1;https://fr.hotels.com/ho237294/hotel-paris-bastille-paris-france/?chkin=2022-05-11&chkout=2022-05-12&x_pwa=1&rfrr=HSR&pwa_ts=1648506761094&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953907&sort=RECOMMENDED&top_dp=225&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=509372&selectedRatePlan=201702711&expediaPropertyId=1387066
Hotel au Coeur de Republique;;3.0;233 €;43 Rue de Malte, Paris, Département de Paris, 75011;;05-11-2022;05-12-2022;2;2;1;https://fr.hotels.com/ho2428349664/hotel-au-coeur-de-republique-paris-france/?chkin=2022-05-11&chkout=2022-05-12&x_pwa=1&rfrr=HSR&pwa_ts=1648506761094&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952757&sort=RECOMMENDED&top_dp=233&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=316267713&selectedRatePlan=385715504&expediaPropertyId=75854677
