name;grade;stars;prices;address;gps;start_date;end_date;nb_adulte;nb_enfant;nb_chambre;link
Room Mate Alain - Champs-Elysées;8,5;4;172;16e arr., Paris;;12-11-2022;12-12-2022;2;0;1;https://www.booking.com/hotel/fr/d-argentine.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=a12cebaf6544ec5efa49e27818bab85a&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-12&checkout=2022-12-13&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=252c77f2e6d7017d&srepoch=1649091814&all_sr_blocks=5367818_335054254_0_2_0&highlighted_blocks=5367818_335054254_0_2_0&matching_block_id=5367818_335054254_0_2_0&sr_pri_blocks=5367818_335054254_0_2_0__17226&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Hôtel Mondial;7,9;3;113;9e arr., Paris;;12-11-2022;12-12-2022;2;0;1;https://www.booking.com/hotel/fr/mondial-paris.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=a12cebaf6544ec5efa49e27818bab85a&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-12&checkout=2022-12-13&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=252c77f2e6d7017d&srepoch=1649091814&all_sr_blocks=23581303_187927782_0_1_0&highlighted_blocks=23581303_187927782_0_1_0&matching_block_id=23581303_187927782_0_1_0&sr_pri_blocks=23581303_187927782_0_1_0__11276&from=searchresults#hotelTmpl
Hotel de Saint-Germain;7,4;2;101;6e arr., Paris;;12-11-2022;12-12-2022;2;0;1;https://www.booking.com/hotel/fr/desaintgermain.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=a12cebaf6544ec5efa49e27818bab85a&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-12&checkout=2022-12-13&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=252c77f2e6d7017d&srepoch=1649091814&all_sr_blocks=5084402_331781176_0_2_0&highlighted_blocks=5084402_331781176_0_2_0&matching_block_id=5084402_331781176_0_2_0&sr_pri_blocks=5084402_331781176_0_2_0__10126&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Relais du Pré;8,0;3;87;9e arr., Paris;;12-11-2022;12-12-2022;2;0;1;https://www.booking.com/hotel/fr/relais-du-pre.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=a12cebaf6544ec5efa49e27818bab85a&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-12&checkout=2022-12-13&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=252c77f2e6d7017d&srepoch=1649091814&all_sr_blocks=279195202_218748753_0_2_0&highlighted_blocks=279195202_218748753_0_2_0&matching_block_id=279195202_218748753_0_2_0&sr_pri_blocks=279195202_218748753_0_2_0__8671&from=searchresults#hotelTmpl
Hotel Americain;8,0;2;112;3e arr., Paris;;12-11-2022;12-12-2022;2;0;1;https://www.booking.com/hotel/fr/americain-paris.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=a12cebaf6544ec5efa49e27818bab85a&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-12&checkout=2022-12-13&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=252c77f2e6d7017d&srepoch=1649091814&all_sr_blocks=17194003_216688480_0_2_0&highlighted_blocks=17194003_216688480_0_2_0&matching_block_id=17194003_216688480_0_2_0&sr_pri_blocks=17194003_216688480_0_2_0__11240&from=searchresults#hotelTmpl
Hôtel Arvor Saint Georges;8,6;4;130;9e arr., Paris;;12-11-2022;12-12-2022;2;0;1;https://www.booking.com/hotel/fr/arvor.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=a12cebaf6544ec5efa49e27818bab85a&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-12&checkout=2022-12-13&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=252c77f2e6d7017d&srepoch=1649091814&all_sr_blocks=5039307_265696120_0_2_0&highlighted_blocks=5039307_265696120_0_2_0&matching_block_id=5039307_265696120_0_2_0&sr_pri_blocks=5039307_265696120_0_2_0__12976&from=searchresults#hotelTmpl
Hôtel De Fleurie;7,5;3;123;6e arr., Paris;;12-11-2022;12-12-2022;2;0;1;https://www.booking.com/hotel/fr/de-fleurie.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=a12cebaf6544ec5efa49e27818bab85a&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-12&checkout=2022-12-13&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=252c77f2e6d7017d&srepoch=1649091814&all_sr_blocks=7992002_331781143_0_2_0&highlighted_blocks=7992002_331781143_0_2_0&matching_block_id=7992002_331781143_0_2_0&sr_pri_blocks=7992002_331781143_0_2_0__12276&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Hotel Des Arenes;8,0;3;102;5e arr., Paris;;12-11-2022;12-12-2022;2;0;1;https://www.booking.com/hotel/fr/des-arenes.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=a12cebaf6544ec5efa49e27818bab85a&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-12&checkout=2022-12-13&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=252c77f2e6d7017d&srepoch=1649091814&all_sr_blocks=24230604_332197336_0_2_0&highlighted_blocks=24230604_332197336_0_2_0&matching_block_id=24230604_332197336_0_2_0&sr_pri_blocks=24230604_332197336_0_2_0__10176&from=searchresults#hotelTmpl
Hotel Bellevue Montmartre;7,2;3;84;18e arr., Paris;;12-11-2022;12-12-2022;2;0;1;https://www.booking.com/hotel/fr/bellevue-montmartre.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=a12cebaf6544ec5efa49e27818bab85a&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-12&checkout=2022-12-13&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=252c77f2e6d7017d&srepoch=1649091814&all_sr_blocks=737839202_347485106_2_2_0&highlighted_blocks=737839202_347485106_2_2_0&matching_block_id=737839202_347485106_2_2_0&sr_pri_blocks=737839202_347485106_2_2_0__8386&from=searchresults#hotelTmpl
Hotel Petit Lafayette;8,8;4;166;9e arr., Paris;;12-11-2022;12-12-2022;2;0;1;https://www.booking.com/hotel/fr/holiday-villa-lafayette-paris.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=a12cebaf6544ec5efa49e27818bab85a&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-12&checkout=2022-12-13&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=252c77f2e6d7017d&srepoch=1649091814&all_sr_blocks=19194905_340779480_2_2_0&highlighted_blocks=19194905_340779480_2_2_0&matching_block_id=19194905_340779480_2_2_0&sr_pri_blocks=19194905_340779480_2_2_0__16631&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
