name;grade;stars;prices;address;gps;start_date;end_date;nb_adulte;nb_enfant;nb_chambre;link
Aparthotel Adagio Paris Buttes Chaumont;8,0;3.0;252;19e arr., Paris;;05-11-2022;05-12-2022;4;2;2;https://www.booking.com/hotel/fr/pvbutteschaumont.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fd0486ba63bc2630c62164242bf0f1c3&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=4&req_adults=4&no_rooms=2&group_children=2&req_children=2&age=9&req_age=9&age=9&req_age=9&hpos=1&hapos=1&sr_order=popularity&srpvid=590f985130af00b4&srepoch=1648676389&all_sr_blocks=5178202_243817202_6_2_0&highlighted_blocks=5178202_243817202_6_2_0&matching_block_id=5178202_243817202_6_2_0&sr_pri_blocks=5178202_243817202_6_2_0__25228&from=searchresults#hotelTmpl
Arian Hôtel;7,8;2.0;217;13e arr., Paris;;05-11-2022;05-12-2022;4;2;2;https://www.booking.com/hotel/fr/arian.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fd0486ba63bc2630c62164242bf0f1c3&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=4&req_adults=4&no_rooms=2&group_children=2&req_children=2&age=9&req_age=9&age=9&req_age=9&hpos=2&hapos=2&sr_order=popularity&srpvid=590f985130af00b4&srepoch=1648676389&all_sr_blocks=190396904_116172044_0_2_0%2C190396904_116172044_0_2_0&highlighted_blocks=190396904_116172044_0_2_0%2C190396904_116172044_0_2_0&matching_block_id=190396904_116172044_0_2_0&sr_pri_blocks=190396904_116172044_0_2_0__10839%2C190396904_116172044_0_2_0__10839&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
LivinParis - Luxury 2 Bedrooms Opera I;8,3;;306;10e arr., Paris;;05-11-2022;05-12-2022;4;2;2;https://www.booking.com/hotel/fr/luxury-apartments-opera-by-livinparis.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fd0486ba63bc2630c62164242bf0f1c3&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=4&req_adults=4&no_rooms=2&group_children=2&req_children=2&age=9&req_age=9&age=9&req_age=9&hpos=3&hapos=3&sr_order=popularity&srpvid=590f985130af00b4&srepoch=1648676389&all_sr_blocks=623681102_344042652_6_0_0&highlighted_blocks=623681102_344042652_6_0_0&matching_block_id=623681102_344042652_6_0_0&sr_pri_blocks=623681102_344042652_6_0_0__30616&from=searchresults#hotelTmpl
Holiday Inn Express Paris-Canal De La Villette, an IHG Hotel;8,2;3.0;314;19e arr., Paris;;05-11-2022;05-12-2022;4;2;2;https://www.booking.com/hotel/fr/holiday-inn-express-paris-canal-de-la-villette.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fd0486ba63bc2630c62164242bf0f1c3&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=4&req_adults=4&no_rooms=2&group_children=2&req_children=2&age=9&req_age=9&age=9&req_age=9&hpos=4&hapos=4&sr_order=popularity&srpvid=590f985130af00b4&srepoch=1648676389&all_sr_blocks=5966731_328285229_2_1_0%2C5966731_328285229_2_1_0&highlighted_blocks=5966731_328285229_2_1_0%2C5966731_328285229_2_1_0&matching_block_id=5966731_328285229_2_1_0&sr_pri_blocks=5966731_328285229_2_1_0__15676%2C5966731_328285229_2_1_0__15676&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Hotel du Lys;7,8;;403;6e arr., Paris;;05-11-2022;05-12-2022;4;2;2;https://www.booking.com/hotel/fr/du-lys.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fd0486ba63bc2630c62164242bf0f1c3&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=4&req_adults=4&no_rooms=2&group_children=2&req_children=2&age=9&req_age=9&age=9&req_age=9&hpos=5&hapos=5&sr_order=popularity&srpvid=590f985130af00b4&srepoch=1648676389&all_sr_blocks=45114104_265083781_0_1_0%2C45114104_265083781_0_1_0&highlighted_blocks=45114104_265083781_0_1_0%2C45114104_265083781_0_1_0&matching_block_id=45114104_265083781_0_1_0&sr_pri_blocks=45114104_265083781_0_1_0__20169%2C45114104_265083781_0_1_0__20169&from=searchresults#hotelTmpl
Grand Hôtel Magenta;6,9;1.0;215;10e arr., Paris;;05-11-2022;05-12-2022;4;2;2;https://www.booking.com/hotel/fr/grand-hotel-magenta.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fd0486ba63bc2630c62164242bf0f1c3&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=4&req_adults=4&no_rooms=2&group_children=2&req_children=2&age=9&req_age=9&age=9&req_age=9&hpos=6&hapos=6&sr_order=popularity&srpvid=590f985130af00b4&srepoch=1648676389&all_sr_blocks=32890404_184346793_0_0_0%2C32890404_184346793_0_0_0&highlighted_blocks=32890404_184346793_0_0_0%2C32890404_184346793_0_0_0&matching_block_id=32890404_184346793_0_0_0&sr_pri_blocks=32890404_184346793_0_0_0__10750%2C32890404_184346793_0_0_0__10750&from=searchresults#hotelTmpl
Mercure Paris Gare Montparnasse;8,0;4.0;372;14e arr., Paris;;05-11-2022;05-12-2022;4;2;2;https://www.booking.com/hotel/fr/mercure-paris-montparnasse.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fd0486ba63bc2630c62164242bf0f1c3&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=4&req_adults=4&no_rooms=2&group_children=2&req_children=2&age=9&req_age=9&age=9&req_age=9&hpos=7&hapos=7&sr_order=popularity&srpvid=590f985130af00b4&srepoch=1648676389&all_sr_blocks=5384210_94272947_2_42_0%2C5384210_94272947_2_42_0&highlighted_blocks=5384210_94272947_2_42_0%2C5384210_94272947_2_42_0&matching_block_id=5384210_94272947_2_42_0&sr_pri_blocks=5384210_94272947_2_42_0__18576%2C5384210_94272947_2_42_0__18576&from=searchresults#hotelTmpl
Novotel Paris Les Halles;8,7;4.0;578;1er arr., Paris;;05-11-2022;05-12-2022;4;2;2;https://www.booking.com/hotel/fr/novotel-paris-les-halles.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fd0486ba63bc2630c62164242bf0f1c3&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=4&req_adults=4&no_rooms=2&group_children=2&req_children=2&age=9&req_age=9&age=9&req_age=9&hpos=8&hapos=8&sr_order=popularity&srpvid=590f985130af00b4&srepoch=1648676389&all_sr_blocks=5369908_333879733_2_2_549755813888%2C5369908_333879733_2_2_549755813888&highlighted_blocks=5369908_333879733_2_2_549755813888%2C5369908_333879733_2_2_549755813888&matching_block_id=5369908_333879733_2_2_549755813888&sr_pri_blocks=5369908_333879733_2_2_549755813888__28876%2C5369908_333879733_2_2_549755813888__28876&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Fraser Suites Le Claridge Champs-Elysées;8,0;5.0;794;8e arr., Paris;;05-11-2022;05-12-2022;4;2;2;https://www.booking.com/hotel/fr/le-claridge-champs-elysees-by-fraser-serviced-residences.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fd0486ba63bc2630c62164242bf0f1c3&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=4&req_adults=4&no_rooms=2&group_children=2&req_children=2&age=9&req_age=9&age=9&req_age=9&hpos=9&hapos=9&sr_order=popularity&srpvid=590f985130af00b4&srepoch=1648676389&all_sr_blocks=5367719_328393508_6_0_0&highlighted_blocks=5367719_328393508_6_0_0&matching_block_id=5367719_328393508_6_0_0&sr_pri_blocks=5367719_328393508_6_0_0__79450&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Holiday Inn Paris Opéra - Grands Boulevards, an IHG Hotel;8,3;4.0;458;9e arr., Paris;;05-11-2022;05-12-2022;4;2;2;https://www.booking.com/hotel/fr/holiday-inn-paris-opera-grands-boulevards.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fd0486ba63bc2630c62164242bf0f1c3&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=4&req_adults=4&no_rooms=2&group_children=2&req_children=2&age=9&req_age=9&age=9&req_age=9&hpos=10&hapos=10&sr_order=popularity&srpvid=590f985130af00b4&srepoch=1648676389&all_sr_blocks=24778510_328284923_2_2_0%2C24778510_328284923_2_2_0&highlighted_blocks=24778510_328284923_2_2_0%2C24778510_328284923_2_2_0&matching_block_id=24778510_328284923_2_2_0&sr_pri_blocks=24778510_328284923_2_2_0__22876%2C24778510_328284923_2_2_0__22876&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
