name;grade;stars;prices;address;gps;start_date;end_date;nb_adulte;nb_enfant;nb_chambre;link
Le Regent Montmartre by Hiphophostels;7,8;;60;9e arr., Paris;;11-11-2022;11-12-2022;2;0;2;https://www.booking.com/hotel/fr/hotelleregentmontmartre.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=3126c8c51e2c7a6bcdf873f379f46a86&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-12&checkout=2022-11-13&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=32d0a0a807600165&srepoch=1649026262&all_sr_blocks=22241010_310314899_0_2_0%2C22241010_310314899_0_2_0&highlighted_blocks=22241010_310314899_0_2_0%2C22241010_310314899_0_2_0&matching_block_id=22241010_310314899_0_2_0&sr_pri_blocks=22241010_310314899_0_2_0__3000%2C22241010_310314899_0_2_0__3000&from=searchresults#hotelTmpl
Le Montclair Montmartre by River;7,4;;62;18e arr., Paris;;11-11-2022;11-12-2022;2;0;2;https://www.booking.com/hotel/fr/le-montclair-montmartre.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=3126c8c51e2c7a6bcdf873f379f46a86&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-12&checkout=2022-11-13&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=32d0a0a807600165&srepoch=1649026262&all_sr_blocks=88211707_338509145_0_0_0%2C88211707_338509145_0_0_0&highlighted_blocks=88211707_338509145_0_0_0%2C88211707_338509145_0_0_0&matching_block_id=88211707_338509145_0_0_0&sr_pri_blocks=88211707_338509145_0_0_0__3100%2C88211707_338509145_0_0_0__3100&from=searchresults#hotelTmpl
Le Village Montmartre by Hiphophostels;8,2;;66;18e arr., Paris;;11-11-2022;11-12-2022;2;0;2;https://www.booking.com/hotel/fr/le-village-boutique-hostel.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=3126c8c51e2c7a6bcdf873f379f46a86&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-12&checkout=2022-11-13&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=32d0a0a807600165&srepoch=1649026262&all_sr_blocks=77706913_341387776_0_2_0%2C77706913_341387776_0_2_0&highlighted_blocks=77706913_341387776_0_2_0%2C77706913_341387776_0_2_0&matching_block_id=77706913_341387776_0_2_0&sr_pri_blocks=77706913_341387776_0_2_0__3300%2C77706913_341387776_0_2_0__3300&from=searchresults#hotelTmpl
Auberge de Jeunesse HI Paris Yves Robert;7,6;;75;18e arr., Paris;;11-11-2022;11-12-2022;2;0;2;https://www.booking.com/hotel/fr/auberge-de-jeunesse-hi-paris-yves-robert.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=3126c8c51e2c7a6bcdf873f379f46a86&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-12&checkout=2022-11-13&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=32d0a0a807600165&srepoch=1649026262&all_sr_blocks=653216418_275701938_1_41_0%2C653216418_275701938_1_41_0&highlighted_blocks=653216418_275701938_1_41_0%2C653216418_275701938_1_41_0&matching_block_id=653216418_275701938_1_41_0&sr_pri_blocks=653216418_275701938_1_41_0__3738%2C653216418_275701938_1_41_0__3738&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Motel One Paris-Porte Dorée;8,8;3.0;182;12e arr., Paris;;11-11-2022;11-12-2022;2;0;2;https://www.booking.com/hotel/fr/motel-one-paris-porte-doree.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=3126c8c51e2c7a6bcdf873f379f46a86&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-12&checkout=2022-11-13&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=32d0a0a807600165&srepoch=1649026262&all_sr_blocks=306580401_326766629_1_2_0%2C306580401_326766629_1_2_0&highlighted_blocks=306580401_326766629_1_2_0%2C306580401_326766629_1_2_0&matching_block_id=306580401_326766629_1_2_0&sr_pri_blocks=306580401_326766629_1_2_0__9088%2C306580401_326766629_1_2_0__9088&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Enjoy Hostel;7,0;2.0;60;14e arr., Paris;;11-11-2022;11-12-2022;2;0;2;https://www.booking.com/hotel/fr/de-blois.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=3126c8c51e2c7a6bcdf873f379f46a86&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-12&checkout=2022-11-13&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=32d0a0a807600165&srepoch=1649026262&all_sr_blocks=33025305_347588636_0_1_0%2C33025305_347588636_0_1_0&highlighted_blocks=33025305_347588636_0_1_0%2C33025305_347588636_0_1_0&matching_block_id=33025305_347588636_0_1_0&sr_pri_blocks=33025305_347588636_0_1_0__3013%2C33025305_347588636_0_1_0__3013&from=searchresults#hotelTmpl
ibis Styles Paris Bercy;7,7;3.0;264;12e arr., Paris;;11-11-2022;11-12-2022;2;0;2;https://www.booking.com/hotel/fr/mercure-paris-bercy.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=3126c8c51e2c7a6bcdf873f379f46a86&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-12&checkout=2022-11-13&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=32d0a0a807600165&srepoch=1649026262&all_sr_blocks=5369009_246007101_1_1_0%2C5369009_246007101_1_1_0&highlighted_blocks=5369009_246007101_1_1_0%2C5369009_246007101_1_1_0&matching_block_id=5369009_246007101_1_1_0&sr_pri_blocks=5369009_246007101_1_1_0__13188%2C5369009_246007101_1_1_0__13188&from=searchresults#hotelTmpl
Hôtel Le Compostelle;8,2;3.0;198;4e arr., Paris;;11-11-2022;11-12-2022;2;0;2;https://www.booking.com/hotel/fr/le-compostelle.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=3126c8c51e2c7a6bcdf873f379f46a86&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-12&checkout=2022-11-13&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=32d0a0a807600165&srepoch=1649026262&all_sr_blocks=28789504_243351194_0_0_0%2C28789504_243351194_0_0_0&highlighted_blocks=28789504_243351194_0_0_0%2C28789504_243351194_0_0_0&matching_block_id=28789504_243351194_0_0_0&sr_pri_blocks=28789504_243351194_0_0_0__9888%2C28789504_243351194_0_0_0__9888&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Hotel Luna Park;7,8;1.0;101;11e arr., Paris;;11-11-2022;11-12-2022;2;0;2;https://www.booking.com/hotel/fr/luna-park.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=3126c8c51e2c7a6bcdf873f379f46a86&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-12&checkout=2022-11-13&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=32d0a0a807600165&srepoch=1649026262&all_sr_blocks=218875402_341344171_0_0_0%2C218875404_341344171_1_0_0&highlighted_blocks=218875402_341344171_0_0_0%2C218875404_341344171_1_0_0&matching_block_id=218875402_341344171_0_0_0&sr_pri_blocks=218875402_341344171_0_0_0__4600%2C218875404_341344171_1_0_0__5500&from=searchresults#hotelTmpl
Hôtel Mondial;7,9;3.0;228;9e arr., Paris;;11-11-2022;11-12-2022;2;0;2;https://www.booking.com/hotel/fr/mondial-paris.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=3126c8c51e2c7a6bcdf873f379f46a86&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-12&checkout=2022-11-13&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=32d0a0a807600165&srepoch=1649026262&all_sr_blocks=23581306_187927782_0_1_0%2C23581306_187927782_0_1_0&highlighted_blocks=23581306_187927782_0_1_0%2C23581306_187927782_0_1_0&matching_block_id=23581306_187927782_0_1_0&sr_pri_blocks=23581306_187927782_0_1_0__11388%2C23581306_187927782_0_1_0__11388&from=searchresults#hotelTmpl
