name;grade;stars;prices;address;gps;start_date;end_date;nb_adulte;nb_enfant;nb_chambre;link
Grand Hôtel Amelot;8,1;3.0;431;11e arr., Paris;;05-11-2022;05-12-2022;4;4;2;https://www.booking.com/hotel/fr/grand-amelot-paris4.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fb522c684cfbf11156e160c13b654616&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-12&checkout=2022-05-13&dest_id=-1456928&dest_type=city&group_adults=4&req_adults=4&no_rooms=2&group_children=4&req_children=4&age=9&req_age=9&age=9&req_age=9&age=9&req_age=9&age=9&req_age=9&hpos=1&hapos=1&sr_order=popularity&srpvid=71a09863925f025c&srepoch=1648676425&all_sr_blocks=127931406_332224179_0_0_0%2C127931406_332224179_0_0_0&highlighted_blocks=127931406_332224179_0_0_0%2C127931406_332224179_0_0_0&matching_block_id=127931406_332224179_0_0_0&sr_pri_blocks=127931406_332224179_0_0_0__21552%2C127931406_332224179_0_0_0__21552&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Novotel Paris Centre Gare Montparnasse;8,3;4.0;432;15e arr., Paris;;05-11-2022;05-12-2022;4;4;2;https://www.booking.com/hotel/fr/novotel-paris-gare-montparnasse.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fb522c684cfbf11156e160c13b654616&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-12&checkout=2022-05-13&dest_id=-1456928&dest_type=city&group_adults=4&req_adults=4&no_rooms=2&group_children=4&req_children=4&age=9&req_age=9&age=9&req_age=9&age=9&req_age=9&age=9&req_age=9&hpos=2&hapos=2&sr_order=popularity&srpvid=71a09863925f025c&srepoch=1648676425&all_sr_blocks=5372110_333879484_2_42_0%2C5372110_333879484_2_42_0&highlighted_blocks=5372110_333879484_2_42_0%2C5372110_333879484_2_42_0&matching_block_id=5372110_333879484_2_42_0&sr_pri_blocks=5372110_333879484_2_42_0__21576%2C5372110_333879484_2_42_0__21576&from=searchresults#hotelTmpl
Hotel Petit Lafayette;8,8;4.0;555;9e arr., Paris;;05-11-2022;05-12-2022;4;4;2;https://www.booking.com/hotel/fr/holiday-villa-lafayette-paris.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fb522c684cfbf11156e160c13b654616&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-12&checkout=2022-05-13&dest_id=-1456928&dest_type=city&group_adults=4&req_adults=4&no_rooms=2&group_children=4&req_children=4&age=9&req_age=9&age=9&req_age=9&age=9&req_age=9&age=9&req_age=9&hpos=3&hapos=3&sr_order=popularity&srpvid=71a09863925f025c&srepoch=1648676425&all_sr_blocks=19194903_340779480_3_2_0%2C19194903_340779480_3_2_0&highlighted_blocks=19194903_340779480_3_2_0%2C19194903_340779480_3_2_0&matching_block_id=19194903_340779480_3_2_0&sr_pri_blocks=19194903_340779480_3_2_0__27764%2C19194903_340779480_3_2_0__27764&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
LivinParis - Luxury 3 Bedrooms Grands-Boulevards I;7,5;;371;2e arr., Paris;;05-11-2022;05-12-2022;4;4;2;https://www.booking.com/hotel/fr/the-residence-luxury-3-bedroom-paris-center.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fb522c684cfbf11156e160c13b654616&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-12&checkout=2022-05-13&dest_id=-1456928&dest_type=city&group_adults=4&req_adults=4&no_rooms=2&group_children=4&req_children=4&age=9&req_age=9&age=9&req_age=9&age=9&req_age=9&age=9&req_age=9&hpos=4&hapos=4&sr_order=popularity&srpvid=71a09863925f025c&srepoch=1648676425&all_sr_blocks=136706102_348985757_0_0_0&highlighted_blocks=136706102_348985757_0_0_0&matching_block_id=136706102_348985757_0_0_0&sr_pri_blocks=136706102_348985757_0_0_0__37139&from=searchresults#hotelTmpl
Novotel Paris Centre Bercy;8,4;4.0;370;12e arr., Paris;;05-11-2022;05-12-2022;4;4;2;https://www.booking.com/hotel/fr/paris-bercy.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fb522c684cfbf11156e160c13b654616&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-12&checkout=2022-05-13&dest_id=-1456928&dest_type=city&group_adults=4&req_adults=4&no_rooms=2&group_children=4&req_children=4&age=9&req_age=9&age=9&req_age=9&age=9&req_age=9&age=9&req_age=9&hpos=5&hapos=5&sr_order=popularity&srpvid=71a09863925f025c&srepoch=1648676425&all_sr_blocks=5720220_94275779_2_42_1099511627776%2C5720220_94275779_2_42_1099511627776&highlighted_blocks=5720220_94275779_2_42_1099511627776%2C5720220_94275779_2_42_1099511627776&matching_block_id=5720220_94275779_2_42_1099511627776&sr_pri_blocks=5720220_94275779_2_42_1099511627776__18476%2C5720220_94275779_2_42_1099511627776__18476&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Novotel Paris Centre Tour Eiffel;7,5;4.0;440;15e arr., Paris;;05-11-2022;05-12-2022;4;4;2;https://www.booking.com/hotel/fr/novotel-paris-tour-eiffel.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fb522c684cfbf11156e160c13b654616&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-12&checkout=2022-05-13&dest_id=-1456928&dest_type=city&group_adults=4&req_adults=4&no_rooms=2&group_children=4&req_children=4&age=9&req_age=9&age=9&req_age=9&age=9&req_age=9&age=9&req_age=9&hpos=6&hapos=6&sr_order=popularity&srpvid=71a09863925f025c&srepoch=1648676425&all_sr_blocks=5371825_94272864_2_34_0%2C5371825_94272864_2_34_0&highlighted_blocks=5371825_94272864_2_34_0%2C5371825_94272864_2_34_0&matching_block_id=5371825_94272864_2_34_0&sr_pri_blocks=5371825_94272864_2_34_0__21976%2C5371825_94272864_2_34_0__21976&from=searchresults#hotelTmpl
Best Western Bretagne Montparnasse;7,7;4.0;359;14e arr., Paris;;05-11-2022;05-12-2022;4;4;2;https://www.booking.com/hotel/fr/bwdebretagne.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fb522c684cfbf11156e160c13b654616&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-12&checkout=2022-05-13&dest_id=-1456928&dest_type=city&group_adults=4&req_adults=4&no_rooms=2&group_children=4&req_children=4&age=9&req_age=9&age=9&req_age=9&age=9&req_age=9&age=9&req_age=9&hpos=7&hapos=7&sr_order=popularity&srpvid=71a09863925f025c&srepoch=1648676425&all_sr_blocks=5093321_296013158_4_0_0%2C5093321_296013158_4_0_0&highlighted_blocks=5093321_296013158_4_0_0%2C5093321_296013158_4_0_0&matching_block_id=5093321_296013158_4_0_0&sr_pri_blocks=5093321_296013158_4_0_0__17952%2C5093321_296013158_4_0_0__17952&from=searchresults#hotelTmpl
Novotel Paris Les Halles;8,7;4.0;580;1er arr., Paris;;05-11-2022;05-12-2022;4;4;2;https://www.booking.com/hotel/fr/novotel-paris-les-halles.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fb522c684cfbf11156e160c13b654616&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-12&checkout=2022-05-13&dest_id=-1456928&dest_type=city&group_adults=4&req_adults=4&no_rooms=2&group_children=4&req_children=4&age=9&req_age=9&age=9&req_age=9&age=9&req_age=9&age=9&req_age=9&hpos=8&hapos=8&sr_order=popularity&srpvid=71a09863925f025c&srepoch=1648676425&all_sr_blocks=5369946_94272800_2_2_1099511627776%2C5369946_94272800_2_2_1099511627776&highlighted_blocks=5369946_94272800_2_2_1099511627776%2C5369946_94272800_2_2_1099511627776&matching_block_id=5369946_94272800_2_2_1099511627776&sr_pri_blocks=5369946_94272800_2_2_1099511627776__28976%2C5369946_94272800_2_2_1099511627776__28976&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Holiday Inn Express Paris-Canal De La Villette, an IHG Hotel;8,2;3.0;404;19e arr., Paris;;05-11-2022;05-12-2022;4;4;2;https://www.booking.com/hotel/fr/holiday-inn-express-paris-canal-de-la-villette.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fb522c684cfbf11156e160c13b654616&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-12&checkout=2022-05-13&dest_id=-1456928&dest_type=city&group_adults=4&req_adults=4&no_rooms=2&group_children=4&req_children=4&age=9&req_age=9&age=9&req_age=9&age=9&req_age=9&age=9&req_age=9&hpos=9&hapos=9&sr_order=popularity&srpvid=71a09863925f025c&srepoch=1648676425&all_sr_blocks=5966726_328285229_2_1_0%2C5966726_328285229_2_1_0&highlighted_blocks=5966726_328285229_2_1_0%2C5966726_328285229_2_1_0&matching_block_id=5966726_328285229_2_1_0&sr_pri_blocks=5966726_328285229_2_1_0__20176%2C5966726_328285229_2_1_0__20176&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Hotel Imperial Paris;8,1;3.0;455;9e arr., Paris;;05-11-2022;05-12-2022;4;4;2;https://www.booking.com/hotel/fr/imperial-paris.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fb522c684cfbf11156e160c13b654616&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-12&checkout=2022-05-13&dest_id=-1456928&dest_type=city&group_adults=4&req_adults=4&no_rooms=2&group_children=4&req_children=4&age=9&req_age=9&age=9&req_age=9&age=9&req_age=9&age=9&req_age=9&hpos=10&hapos=10&sr_order=popularity&srpvid=71a09863925f025c&srepoch=1648676425&all_sr_blocks=118949907_275417147_0_2_0%2C118949907_275417147_0_2_0&highlighted_blocks=118949907_275417147_0_2_0%2C118949907_275417147_0_2_0&matching_block_id=118949907_275417147_0_2_0&sr_pri_blocks=118949907_275417147_0_2_0__22752%2C118949907_275417147_0_2_0__22752&from=searchresults#hotelTmpl
