name;grade;stars;prices;address;gps;start_date;end_date;link
YOOMA Urban Lodge;8,0;3.0;6;15e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/yooma-urban-lodge.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=13&hapos=213&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648583507&all_sr_blocks=211415301_96020072_2_2_0%2C211415301_96020072_2_2_0&highlighted_blocks=211415301_96020072_2_2_0%2C211415301_96020072_2_2_0&matching_block_id=211415301_96020072_2_2_0&sr_pri_blocks=211415301_96020072_2_2_0__317861%2C211415301_96020072_2_2_0__317861&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Amiral Hôtel;7,4;4.0;5;13e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/amiral.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=14&hapos=214&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648583507&all_sr_blocks=5437609_337973951_2_2_0%2C5437609_337973951_2_2_0&highlighted_blocks=5437609_337973951_2_2_0%2C5437609_337973951_2_2_0&matching_block_id=5437609_337973951_2_2_0&sr_pri_blocks=5437609_337973951_2_2_0__279360%2C5437609_337973951_2_2_0__279360&from=searchresults#hotelTmpl
Hotel Design Sorbonne;8,2;3.0;10;5e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/sorbonne.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=15&hapos=215&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648583507&all_sr_blocks=5068704_265531554_0_2_0%2C5068705_265531554_0_2_0&highlighted_blocks=5068704_265531554_0_2_0%2C5068705_265531554_0_2_0&matching_block_id=5068704_265531554_0_2_0&sr_pri_blocks=5068704_265531554_0_2_0__529520%2C5068705_265531554_0_2_0__565520&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Buttes Chaumont - Amazing duplex - 6062;6,5;;4;19e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/buttes-chaumont-amazing-duplex-6062.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=16&hapos=216&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648583507&all_sr_blocks=687161301_332634323_4_0_0&highlighted_blocks=687161301_332634323_4_0_0&matching_block_id=687161301_332634323_4_0_0&sr_pri_blocks=687161301_332634323_4_0_0__414728&from=searchresults#hotelTmpl
Hotel Odeon Saint-Germain;8,1;4.0;9;6e arr., Paris;[6.1337777, 1.2259398];06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/lodeon.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=17&hapos=217&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648583507&all_sr_blocks=5005605_94271967_0_2_0%2C5005605_94271967_0_2_0&highlighted_blocks=5005605_94271967_0_2_0%2C5005605_94271967_0_2_0&matching_block_id=5005605_94271967_0_2_0&sr_pri_blocks=5005605_94271967_0_2_0__493260%2C5005605_94271967_0_2_0__493260&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Pied à Terre - Oberkampf;8,3;;7;11e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/pied-a-terre-oberkampf.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=18&hapos=218&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648583507&all_sr_blocks=484413701_343189442_4_0_0&highlighted_blocks=484413701_343189442_4_0_0&matching_block_id=484413701_343189442_4_0_0&sr_pri_blocks=484413701_343189442_4_0_0__726540&from=searchresults#hotelTmpl
GuestReady - Cosy 1-Bedroom Appartement in the 18th District;7,4;;3;18e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/guestready-cosy-1-bedroom-appartement-in-the-18th-district.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=19&hapos=219&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648583507&all_sr_blocks=786695102_339053235_4_0_0&highlighted_blocks=786695102_339053235_4_0_0&matching_block_id=786695102_339053235_4_0_0&sr_pri_blocks=786695102_339053235_4_0_0__383363&from=searchresults#hotelTmpl
Villa Montparnasse;8,3;4.0;12;14e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/villamontparnasse.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=20&hapos=220&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648583507&all_sr_blocks=5143601_91458077_0_2_0%2C5143602_91458077_0_2_0&highlighted_blocks=5143601_91458077_0_2_0%2C5143602_91458077_0_2_0&matching_block_id=5143601_91458077_0_2_0&sr_pri_blocks=5143601_91458077_0_2_0__610184%2C5143602_91458077_0_2_0__645384&from=searchresults#hotelTmpl
Etoile Park Hotel;7,8;3.0;18;17e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/etoile-park.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=21&hapos=221&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648583507&all_sr_blocks=23751005_91913299_2_1_0%2C23751005_91913299_2_1_0&highlighted_blocks=23751005_91913299_2_1_0%2C23751005_91913299_2_1_0&matching_block_id=23751005_91913299_2_1_0&sr_pri_blocks=23751005_91913299_2_1_0__928358%2C23751005_91913299_2_1_0__928358&from=searchresults#hotelTmpl
Molitor Paris - MGallery;8,5;5.0;14;16e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/mgallery-molitor.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=22&hapos=222&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648583507&all_sr_blocks=90931201_333879018_2_2_0%2C90931201_333879018_2_2_0&highlighted_blocks=90931201_333879018_2_2_0%2C90931201_333879018_2_2_0&matching_block_id=90931201_333879018_2_2_0&sr_pri_blocks=90931201_333879018_2_2_0__701400%2C90931201_333879018_2_2_0__701400&from=searchresults#hotelTmpl
Longchamp Elysées;8,3;3.0;7;16e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/longchamp-elysees.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=23&hapos=223&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648583507&all_sr_blocks=5328002_310079998_2_2_0%2C5328002_310079998_2_2_0&highlighted_blocks=5328002_310079998_2_2_0%2C5328002_310079998_2_2_0&matching_block_id=5328002_310079998_2_2_0&sr_pri_blocks=5328002_310079998_2_2_0__388690%2C5328002_310079998_2_2_0__388690&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Louvre - Rivoli Private Apartments;7,4;;5;1er arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/louvre-rivoli-private-apartment.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=24&hapos=224&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648583507&all_sr_blocks=660880105_270800602_4_0_0&highlighted_blocks=660880105_270800602_4_0_0&matching_block_id=660880105_270800602_4_0_0&sr_pri_blocks=660880105_270800602_4_0_0__532500&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
1612 B - Best deal in Pigalle;;;4;9e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/1612-b-best-deal-in-pigalle.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=25&hapos=225&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648583507&all_sr_blocks=805736502_347403601_2_0_0&highlighted_blocks=805736502_347403601_2_0_0&matching_block_id=805736502_347403601_2_0_0&sr_pri_blocks=805736502_347403601_2_0_0__484276&from=searchresults#hotelTmpl
name;grade;stars;prices;address;gps;start_date;end_date;link
Timhotel Opéra Grands-Magasins;8,3;4.0;7;9e arr., Paris;[6.1337777, 1.2259398];06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/bruyereparis.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=1&hapos=226&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648583535&all_sr_blocks=5134302_91458066_0_2_0%2C5134306_91458066_0_2_0&highlighted_blocks=5134302_91458066_0_2_0%2C5134306_91458066_0_2_0&matching_block_id=5134302_91458066_0_2_0&sr_pri_blocks=5134302_91458066_0_2_0__342507%2C5134306_91458066_0_2_0__379707&from=searchresults#hotelTmpl
Hôtel Du Printemps;8,4;2.0;5;12e arr., Paris;[6.1337777, 1.2259398];06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/du-printemps.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=2&hapos=227&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648583535&all_sr_blocks=23516502_99524112_0_1_0%2C23516502_99524112_0_1_0&highlighted_blocks=23516502_99524112_0_1_0%2C23516502_99524112_0_1_0&matching_block_id=23516502_99524112_0_1_0&sr_pri_blocks=23516502_99524112_0_1_0__285620%2C23516502_99524112_0_1_0__285620&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Hotel Max;8,8;3.0;6;14e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/jardindalesia.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=3&hapos=228&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648583535&all_sr_blocks=5064101_88550503_2_1_0%2C5064101_88550503_2_1_0&highlighted_blocks=5064101_88550503_2_1_0%2C5064101_88550503_2_1_0&matching_block_id=5064101_88550503_2_1_0&sr_pri_blocks=5064101_88550503_2_1_0__337670%2C5064101_88550503_2_1_0__337670&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Hotel Jenner;8,0;3.0;5;13e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/jenner.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=4&hapos=229&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648583535&all_sr_blocks=143151705_342450995_2_2_0%2C143151705_342450995_2_2_0&highlighted_blocks=143151705_342450995_2_2_0%2C143151705_342450995_2_2_0&matching_block_id=143151705_342450995_2_2_0&sr_pri_blocks=143151705_342450995_2_2_0__257783%2C143151705_342450995_2_2_0__257783&from=searchresults#hotelTmpl
Hotel Ascot Opera;8,1;3.0;8;2e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/ascot.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=5&hapos=230&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648583535&all_sr_blocks=5004604_91902205_0_2_0%2C5004609_91902205_0_2_0&highlighted_blocks=5004604_91902205_0_2_0%2C5004609_91902205_0_2_0&matching_block_id=5004604_91902205_0_2_0&sr_pri_blocks=5004604_91902205_0_2_0__402863%2C5004609_91902205_0_2_0__405560&from=searchresults#hotelTmpl
Trocadéro - Amazing location - 2067;7,4;;6;16e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/trocadero-amazing-location-2067.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=6&hapos=231&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648583535&all_sr_blocks=689651301_332634317_4_0_0&highlighted_blocks=689651301_332634317_4_0_0&matching_block_id=689651301_332634317_4_0_0&sr_pri_blocks=689651301_332634317_4_0_0__606420&from=searchresults#hotelTmpl
Modern Hotel;6,9;2.0;4;11e arr., Paris;[6.1337777, 1.2259398];06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/modernhotel.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=7&hapos=232&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648583535&all_sr_blocks=5015504_98986672_0_2_0%2C5015504_98986672_0_2_0&highlighted_blocks=5015504_98986672_0_2_0%2C5015504_98986672_0_2_0&matching_block_id=5015504_98986672_0_2_0&sr_pri_blocks=5015504_98986672_0_2_0__225200%2C5015504_98986672_0_2_0__225200&from=searchresults#hotelTmpl
Pick A Flat - Bastille / Charonne apartments;8,2;;4;11e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/pick-a-flat-bastille-47-charonne-apartments.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=8&hapos=233&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648583535&all_sr_blocks=420468201_127737398_4_0_0&highlighted_blocks=420468201_127737398_4_0_0&matching_block_id=420468201_127737398_4_0_0&sr_pri_blocks=420468201_127737398_4_0_0__471107&from=searchresults#hotelTmpl
Hotel Terre Neuve;8,4;3.0;4;20e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/terre-neuve.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=9&hapos=234&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648583535&all_sr_blocks=244959604_102304186_0_2_0%2C244959604_102304186_0_2_0&highlighted_blocks=244959604_102304186_0_2_0%2C244959604_102304186_0_2_0&matching_block_id=244959604_102304186_0_2_0&sr_pri_blocks=244959604_102304186_0_2_0__233220%2C244959604_102304186_0_2_0__233220&from=searchresults#hotelTmpl
Mom'Art Hotel;8,9;4.0;8;18e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/mom-39-art.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=10&hapos=235&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648583535&all_sr_blocks=309676002_112719369_0_2_0%2C309676002_112719369_0_2_0&highlighted_blocks=309676002_112719369_0_2_0%2C309676002_112719369_0_2_0&matching_block_id=309676002_112719369_0_2_0&sr_pri_blocks=309676002_112719369_0_2_0__439134%2C309676002_112719369_0_2_0__439134&from=searchresults#hotelTmpl
Sweet Inn - Boccador;5,3;;82;8e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/sweet-inn-boccador.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=11&hapos=236&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648583535&all_sr_blocks=580666605_248564179_6_0_0&highlighted_blocks=580666605_248564179_6_0_0&matching_block_id=580666605_248564179_6_0_0&sr_pri_blocks=580666605_248564179_6_0_0__8271100&from=searchresults#hotelTmpl
Pavillon Opéra Grands Boulevards;7,8;3.0;10;9e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/pavillonoperagrandsboulevards.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=12&hapos=237&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648583535&all_sr_blocks=13038_93715402_0_2_0%2C13038_93715402_0_2_0&highlighted_blocks=13038_93715402_0_2_0%2C13038_93715402_0_2_0&matching_block_id=13038_93715402_0_2_0&sr_pri_blocks=13038_93715402_0_2_0__505112%2C13038_93715402_0_2_0__505112&from=searchresults#hotelTmpl
