name;grade;stars;prices;address;gps;start_date;end_date;link
Hôtel Magellan;8,9;3.0;12;17e arr., Paris;;05-11-2022;06-01-2022;https://www.booking.com/hotel/fr/ha-tel-magellan.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=2efba555585b8432a91314209787aa19&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-06-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=21&hapos=71&sr_order=popularity&srpvid=d1da8af4cada004d&srepoch=1648583335&all_sr_blocks=36790105_149654846_0_2_0%2C36790109_149654846_0_2_0&highlighted_blocks=36790105_149654846_0_2_0%2C36790109_149654846_0_2_0&matching_block_id=36790105_149654846_0_2_0&sr_pri_blocks=36790105_149654846_0_2_0__433596%2C36790109_149654846_0_2_0__844044&from=searchresults#hotelTmpl
Best Western Premier Hotel Littéraire Le Swann;8,5;4.0;11;8e arr., Paris;[6.1337777, 1.2259398];05-11-2022;06-01-2022;https://www.booking.com/hotel/fr/best-western-premier-litteraire-le-swann.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=2efba555585b8432a91314209787aa19&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-06-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=22&hapos=72&sr_order=popularity&srpvid=d1da8af4cada004d&srepoch=1648583335&all_sr_blocks=22106412_88922032_2_1_0%2C22106413_88922032_2_1_0&highlighted_blocks=22106412_88922032_2_1_0%2C22106413_88922032_2_1_0&matching_block_id=22106412_88922032_2_1_0&sr_pri_blocks=22106412_88922032_2_1_0__543764%2C22106413_88922032_2_1_0__567224&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Home Suite Home Sentier-Réaumur II;6,7;;6;2e arr., Paris;;05-11-2022;06-01-2022;https://www.booking.com/hotel/fr/sweet-home-marais.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=2efba555585b8432a91314209787aa19&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-06-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=23&hapos=73&sr_order=popularity&srpvid=d1da8af4cada004d&srepoch=1648583335&all_sr_blocks=592623601_326790496_6_0_0&highlighted_blocks=592623601_326790496_6_0_0&matching_block_id=592623601_326790496_6_0_0&sr_pri_blocks=592623601_326790496_6_0_0__689466&from=searchresults#hotelTmpl
Calm and bright 1br flat close to Montparnasse station in Paris - Welkeys;6,3;;4;14e arr., Paris;;05-11-2022;06-01-2022;https://www.booking.com/hotel/fr/calm-and-bright-1br-flat-close-to-montparnasse-station-in-paris-welkeys.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=2efba555585b8432a91314209787aa19&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-06-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=24&hapos=74&sr_order=popularity&srpvid=d1da8af4cada004d&srepoch=1648583335&all_sr_blocks=768213802_334676130_4_0_0&highlighted_blocks=768213802_334676130_4_0_0&matching_block_id=768213802_334676130_4_0_0&sr_pri_blocks=768213802_334676130_4_0_0__412208&from=searchresults#hotelTmpl
WIT Hotel;7,2;3.0;6;9e arr., Paris;;05-11-2022;06-01-2022;https://www.booking.com/hotel/fr/mattle.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=2efba555585b8432a91314209787aa19&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-06-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=25&hapos=75&sr_order=popularity&srpvid=d1da8af4cada004d&srepoch=1648583335&all_sr_blocks=24239214_89341537_0_2_0%2C24239214_89341537_0_2_0&highlighted_blocks=24239214_89341537_0_2_0%2C24239214_89341537_0_2_0&matching_block_id=24239214_89341537_0_2_0&sr_pri_blocks=24239214_89341537_0_2_0__349541%2C24239214_89341537_0_2_0__349541&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
name;grade;stars;prices;address;gps;start_date;end_date;link
O'Lord, Residence de Luxe Champs-Elysees;8,5;;11;8e arr., Paris;;05-11-2022;06-01-2022;https://www.booking.com/hotel/fr/lord.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=2efba555585b8432a91314209787aa19&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-06-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=1&hapos=76&sr_order=popularity&srpvid=d1da8af4cada004d&srepoch=1648583366&all_sr_blocks=745963412_330513881_4_0_0&highlighted_blocks=745963412_330513881_4_0_0&matching_block_id=745963412_330513881_4_0_0&sr_pri_blocks=745963412_330513881_4_0_0__1123552&from=searchresults#hotelTmpl
Hotel B Square;7,1;3.0;4;17e arr., Paris;;05-11-2022;06-01-2022;https://www.booking.com/hotel/fr/batignollesvilliers.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=2efba555585b8432a91314209787aa19&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-06-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=2&hapos=77&sr_order=popularity&srpvid=d1da8af4cada004d&srepoch=1648583366&all_sr_blocks=5156402_106645175_0_0_0%2C5156402_106645175_0_0_0&highlighted_blocks=5156402_106645175_0_0_0%2C5156402_106645175_0_0_0&matching_block_id=5156402_106645175_0_0_0&sr_pri_blocks=5156402_106645175_0_0_0__226985%2C5156402_106645175_0_0_0__226985&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Sweet Inn - Boetie I;6,4;;19;8e arr., Paris;;05-11-2022;06-01-2022;https://www.booking.com/hotel/fr/sweet-inn-apartments-rue-la-boetie.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=2efba555585b8432a91314209787aa19&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-06-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=3&hapos=78&sr_order=popularity&srpvid=d1da8af4cada004d&srepoch=1648583366&all_sr_blocks=119940003_247253787_4_0_0&highlighted_blocks=119940003_247253787_4_0_0&matching_block_id=119940003_247253787_4_0_0&sr_pri_blocks=119940003_247253787_4_0_0__1953207&from=searchresults#hotelTmpl
Le Tsuba Hotel;9,0;4.0;11;17e arr., Paris;;05-11-2022;06-01-2022;https://www.booking.com/hotel/fr/le-tsuba.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=2efba555585b8432a91314209787aa19&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-06-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=4&hapos=79&sr_order=popularity&srpvid=d1da8af4cada004d&srepoch=1648583366&all_sr_blocks=206671403_95193433_2_2_0%2C206671403_95193433_2_2_0&highlighted_blocks=206671403_95193433_2_2_0%2C206671403_95193433_2_2_0&matching_block_id=206671403_95193433_2_2_0&sr_pri_blocks=206671403_95193433_2_2_0__596201%2C206671403_95193433_2_2_0__596201&from=searchresults#hotelTmpl
Villa Margaux Opéra Montmartre;8,0;3.0;7;9e arr., Paris;;05-11-2022;06-01-2022;https://www.booking.com/hotel/fr/hotelparishotel.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=2efba555585b8432a91314209787aa19&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-06-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=5&hapos=80&sr_order=popularity&srpvid=d1da8af4cada004d&srepoch=1648583366&all_sr_blocks=5145602_91902519_0_2_0%2C5145602_91902519_0_2_0&highlighted_blocks=5145602_91902519_0_2_0%2C5145602_91902519_0_2_0&matching_block_id=5145602_91902519_0_2_0&sr_pri_blocks=5145602_91902519_0_2_0__374948%2C5145602_91902519_0_2_0__374948&from=searchresults#hotelTmpl
Villa Luxembourg;7,5;;11;6e arr., Paris;;05-11-2022;06-01-2022;https://www.booking.com/hotel/fr/villaluxembourg.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=2efba555585b8432a91314209787aa19&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-06-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=6&hapos=81&sr_order=popularity&srpvid=d1da8af4cada004d&srepoch=1648583366&all_sr_blocks=13032_91467069_0_42_0%2C13032_91467069_0_42_0&highlighted_blocks=13032_91467069_0_42_0%2C13032_91467069_0_42_0&matching_block_id=13032_91467069_0_42_0&sr_pri_blocks=13032_91467069_0_42_0__586791%2C13032_91467069_0_42_0__586791&from=searchresults#hotelTmpl
Hôtel Sèvres Saint Germain;8,6;3.0;9;6e arr., Paris;;05-11-2022;06-01-2022;https://www.booking.com/hotel/fr/sevres-saint-germain-paris.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=2efba555585b8432a91314209787aa19&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-06-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=7&hapos=82&sr_order=popularity&srpvid=d1da8af4cada004d&srepoch=1648583366&all_sr_blocks=170567101_90031439_2_2_0%2C170567102_90031439_2_2_0&highlighted_blocks=170567101_90031439_2_2_0%2C170567102_90031439_2_2_0&matching_block_id=170567101_90031439_2_2_0&sr_pri_blocks=170567101_90031439_2_2_0__470996%2C170567102_90031439_2_2_0__509596&from=searchresults#hotelTmpl
Odeon Hotel;8,6;3.0;14;6e arr., Paris;;05-11-2022;06-01-2022;https://www.booking.com/hotel/fr/odeon-paris.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=2efba555585b8432a91314209787aa19&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-06-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=8&hapos=83&sr_order=popularity&srpvid=d1da8af4cada004d&srepoch=1648583366&all_sr_blocks=27319901_94384767_2_2_0%2C27319901_94384767_2_2_0&highlighted_blocks=27319901_94384767_2_2_0%2C27319901_94384767_2_2_0&matching_block_id=27319901_94384767_2_2_0&sr_pri_blocks=27319901_94384767_2_2_0__723196%2C27319901_94384767_2_2_0__723196&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Hotel Marais Grands Boulevards;8,3;4.0;13;3e arr., Paris;;05-11-2022;06-01-2022;https://www.booking.com/hotel/fr/bestwesternfranceeurope.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=2efba555585b8432a91314209787aa19&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-06-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=9&hapos=84&sr_order=popularity&srpvid=d1da8af4cada004d&srepoch=1648583366&all_sr_blocks=22122008_91467529_1_1_0%2C22122008_91467529_1_1_0&highlighted_blocks=22122008_91467529_1_1_0%2C22122008_91467529_1_1_0&matching_block_id=22122008_91467529_1_1_0&sr_pri_blocks=22122008_91467529_1_1_0__665548%2C22122008_91467529_1_1_0__665548&from=searchresults#hotelTmpl
Résidence Haussmann / Opéra ( Isly);7,2;;11;8e arr., Paris;;05-11-2022;06-01-2022;https://www.booking.com/hotel/fr/l-39-isly-2.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=2efba555585b8432a91314209787aa19&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-06-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=10&hapos=85&sr_order=popularity&srpvid=d1da8af4cada004d&srepoch=1648583366&all_sr_blocks=485517901_332548540_0_0_0&highlighted_blocks=485517901_332548540_0_0_0&matching_block_id=485517901_332548540_0_0_0&sr_pri_blocks=485517901_332548540_0_0_0__1102369&from=searchresults#hotelTmpl
Villette - Buttes Chaumont's Park -Entire Flats;5,6;;4;19e arr., Paris;;05-11-2022;06-01-2022;https://www.booking.com/hotel/fr/buttes-chaumont-39-s-park-entire-flats-villette.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=2efba555585b8432a91314209787aa19&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-06-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=11&hapos=86&sr_order=popularity&srpvid=d1da8af4cada004d&srepoch=1648583366&all_sr_blocks=702028207_347523087_4_0_0&highlighted_blocks=702028207_347523087_4_0_0&matching_block_id=702028207_347523087_4_0_0&sr_pri_blocks=702028207_347523087_4_0_0__424120&from=searchresults#hotelTmpl
CMG Chaussée D'Antin I;;;4;9e arr., Paris;[6.1337777, 1.2259398];05-11-2022;06-01-2022;https://www.booking.com/hotel/fr/cmg-chaused-1-koskas.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=2efba555585b8432a91314209787aa19&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-06-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=12&hapos=87&sr_order=popularity&srpvid=d1da8af4cada004d&srepoch=1648583366&all_sr_blocks=700279301_310958495_4_0_0&highlighted_blocks=700279301_310958495_4_0_0&matching_block_id=700279301_310958495_4_0_0&sr_pri_blocks=700279301_310958495_4_0_0__428089&from=searchresults#hotelTmpl
Le A;9,0;4.0;13;8e arr., Paris;;05-11-2022;06-01-2022;https://www.booking.com/hotel/fr/hotellea.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=2efba555585b8432a91314209787aa19&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-06-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=13&hapos=88&sr_order=popularity&srpvid=d1da8af4cada004d&srepoch=1648583366&all_sr_blocks=5090102_94272162_0_2_0%2C5090102_94272162_0_2_0&highlighted_blocks=5090102_94272162_0_2_0%2C5090102_94272162_0_2_0&matching_block_id=5090102_94272162_0_2_0&sr_pri_blocks=5090102_94272162_0_2_0__680696%2C5090102_94272162_0_2_0__680696&from=searchresults#hotelTmpl
Hotel Louison;8,7;3.0;9;6e arr., Paris;;05-11-2022;06-01-2022;https://www.booking.com/hotel/fr/avaitic.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=2efba555585b8432a91314209787aa19&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-06-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=14&hapos=89&sr_order=popularity&srpvid=d1da8af4cada004d&srepoch=1648583366&all_sr_blocks=5037501_100498216_0_2_0%2C5037515_100498216_2_2_0&highlighted_blocks=5037501_100498216_0_2_0%2C5037515_100498216_2_2_0&matching_block_id=5037501_100498216_0_2_0&sr_pri_blocks=5037501_100498216_0_2_0__427626%2C5037515_100498216_2_2_0__543159&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
L'Empire Paris;8,3;4.0;16;1er arr., Paris;;05-11-2022;06-01-2022;https://www.booking.com/hotel/fr/empire-paris.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=2efba555585b8432a91314209787aa19&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-06-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=15&hapos=90&sr_order=popularity&srpvid=d1da8af4cada004d&srepoch=1648583366&all_sr_blocks=5414502_91458279_2_42_0%2C5414503_91458279_2_41_0&highlighted_blocks=5414502_91458279_2_42_0%2C5414503_91458279_2_41_0&matching_block_id=5414502_91458279_2_42_0&sr_pri_blocks=5414502_91458279_2_42_0__777006%2C5414503_91458279_2_41_0__856806&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Residence Cosy Appartement Le Marais Place des Vosges (Sainte Anastase);7,6;;5;3e arr., Paris;;05-11-2022;06-01-2022;https://www.booking.com/hotel/fr/residence-cosy-appartement-le-marais-place-des-vosges-sainte-anastase.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=2efba555585b8432a91314209787aa19&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-06-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=16&hapos=91&sr_order=popularity&srpvid=d1da8af4cada004d&srepoch=1648583366&all_sr_blocks=756713701_332548534_4_0_0&highlighted_blocks=756713701_332548534_4_0_0&matching_block_id=756713701_332548534_4_0_0&sr_pri_blocks=756713701_332548534_4_0_0__564710&from=searchresults#hotelTmpl
Villa Alessandra;8,0;4.0;11;17e arr., Paris;;05-11-2022;06-01-2022;https://www.booking.com/hotel/fr/villaalessandra.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=2efba555585b8432a91314209787aa19&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-06-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=17&hapos=92&sr_order=popularity&srpvid=d1da8af4cada004d&srepoch=1648583366&all_sr_blocks=5187302_91458122_0_2_0%2C5187302_91458122_0_2_0&highlighted_blocks=5187302_91458122_0_2_0%2C5187302_91458122_0_2_0&matching_block_id=5187302_91458122_0_2_0&sr_pri_blocks=5187302_91458122_0_2_0__557548%2C5187302_91458122_0_2_0__557548&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Hotel Migny Opéra Montmartre;8,1;3.0;7;9e arr., Paris;;05-11-2022;06-01-2022;https://www.booking.com/hotel/fr/hoteligny.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=2efba555585b8432a91314209787aa19&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-06-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=18&hapos=93&sr_order=popularity&srpvid=d1da8af4cada004d&srepoch=1648583366&all_sr_blocks=29496_94349058_0_2_0%2C29496_94349058_0_2_0&highlighted_blocks=29496_94349058_0_2_0%2C29496_94349058_0_2_0&matching_block_id=29496_94349058_0_2_0&sr_pri_blocks=29496_94349058_0_2_0__386760%2C29496_94349058_0_2_0__386760&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Hôtel R de Paris - Boutique Hotel;9,0;4.0;14;9e arr., Paris;;05-11-2022;06-01-2022;https://www.booking.com/hotel/fr/ha-tel-r-de-paris.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=2efba555585b8432a91314209787aa19&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-06-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=19&hapos=94&sr_order=popularity&srpvid=d1da8af4cada004d&srepoch=1648583366&all_sr_blocks=62098002_326755075_0_2_0%2C62098002_326755075_0_2_0&highlighted_blocks=62098002_326755075_0_2_0%2C62098002_326755075_0_2_0&matching_block_id=62098002_326755075_0_2_0&sr_pri_blocks=62098002_326755075_0_2_0__721596%2C62098002_326755075_0_2_0__721596&from=searchresults#hotelTmpl
Hôtel des 3 Collèges;7,9;3.0;9;5e arr., Paris;;05-11-2022;06-01-2022;https://www.booking.com/hotel/fr/des-3-colleges.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=2efba555585b8432a91314209787aa19&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-06-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=20&hapos=95&sr_order=popularity&srpvid=d1da8af4cada004d&srepoch=1648583366&all_sr_blocks=18402903_99526436_2_2_0%2C18402904_99526436_2_2_0&highlighted_blocks=18402903_99526436_2_2_0%2C18402904_99526436_2_2_0&matching_block_id=18402903_99526436_2_2_0&sr_pri_blocks=18402903_99526436_2_2_0__468456%2C18402904_99526436_2_2_0__484606&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
