name;grade;stars;prices;address;gps;link
Ibis Paris Gare Montparnasse 15ème;7,2;3.0;330;15e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/ibis-paris-gare-montparnasse-15eme.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=23&hapos=73&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509679&all_sr_blocks=65695701_333879130_2_2_0%2C65695701_333879130_2_2_0&highlighted_blocks=65695701_333879130_2_2_0%2C65695701_333879130_2_2_0&matching_block_id=65695701_333879130_2_2_0&sr_pri_blocks=65695701_333879130_2_2_0__16486%2C65695701_333879130_2_2_0__16486&from=searchresults#hotelTmpl
Hôtel Victor Hugo Paris Kléber;8,5;4.0;380;16e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/victorhugo.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=24&hapos=74&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509679&all_sr_blocks=14189_179954579_0_2_0%2C14189_179954579_0_2_0&highlighted_blocks=14189_179954579_0_2_0%2C14189_179954579_0_2_0&matching_block_id=14189_179954579_0_2_0&sr_pri_blocks=14189_179954579_0_2_0__18976%2C14189_179954579_0_2_0__18976&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Hotel Acadia - Astotel;8,7;3.0;280;9e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/acadiaopera.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=25&hapos=75&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509679&all_sr_blocks=5091704_333268142_0_2_0%2C5091704_333268142_0_2_0&highlighted_blocks=5091704_333268142_0_2_0%2C5091704_333268142_0_2_0&matching_block_id=5091704_333268142_0_2_0&sr_pri_blocks=5091704_333268142_0_2_0__13976%2C5091704_333268142_0_2_0__13976&from=searchresults#hotelTmpl
name;grade;stars;prices;address;gps;link
ibis Paris Gare du Nord La Fayette;7,6;3.0;338;10e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/ibis-paris-gare-du-nord-la-fayette.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=1&hapos=76&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509697&all_sr_blocks=54543502_246100124_2_2_0%2C54543502_246100124_2_2_0&highlighted_blocks=54543502_246100124_2_2_0%2C54543502_246100124_2_2_0&matching_block_id=54543502_246100124_2_2_0&sr_pri_blocks=54543502_246100124_2_2_0__16876%2C54543502_246100124_2_2_0__16876&from=searchresults#hotelTmpl
Au Royal Mad;7,0;;117;11e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/au-royal-mad.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=2&hapos=77&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509697&all_sr_blocks=35492403_326752812_0_0_0%2C35492403_326752812_0_0_0&highlighted_blocks=35492403_326752812_0_0_0%2C35492403_326752812_0_0_0&matching_block_id=35492403_326752812_0_0_0&sr_pri_blocks=35492403_326752812_0_0_0__5825%2C35492403_326752812_0_0_0__5825&from=searchresults#hotelTmpl
Hôtel de l'Aveyron;6,4;1.0;223;12e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/de-l-aveyron.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=3&hapos=78&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509697&all_sr_blocks=5413604_190214584_0_2_0%2C5413602_190214584_0_2_0&highlighted_blocks=5413604_190214584_0_2_0%2C5413602_190214584_0_2_0&matching_block_id=5413604_190214584_0_2_0&sr_pri_blocks=5413604_190214584_0_2_0__9100%2C5413602_190214584_0_2_0__13200&from=searchresults#hotelTmpl
Hotel Pacific;5,1;1.0;136;10e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/pacific-paris.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=4&hapos=79&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509697&all_sr_blocks=25513906_130703483_0_0_0%2C25513906_130703483_0_0_0&highlighted_blocks=25513906_130703483_0_0_0%2C25513906_130703483_0_0_0&matching_block_id=25513906_130703483_0_0_0&sr_pri_blocks=25513906_130703483_0_0_0__6800%2C25513906_130703483_0_0_0__6800&from=searchresults#hotelTmpl
Grand Hotel Nouvel Opera;6,2;3.0;216;11e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/grandhotelnouvelopera.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=5&hapos=80&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509697&all_sr_blocks=5064504_334844549_0_2_0%2C5064507_334844549_0_2_0&highlighted_blocks=5064504_334844549_0_2_0%2C5064507_334844549_0_2_0&matching_block_id=5064504_334844549_0_2_0&sr_pri_blocks=5064504_334844549_0_2_0__9776%2C5064507_334844549_0_2_0__11776&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Les cles du 27 Paris;8,7;;290;17e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/les-cles-du-27-paris.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=6&hapos=81&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509697&all_sr_blocks=399796501_274155607_0_0_0&highlighted_blocks=399796501_274155607_0_0_0&matching_block_id=399796501_274155607_0_0_0&sr_pri_blocks=399796501_274155607_0_0_0__29012&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Hotel des Arts;8,1;2.0;221;9e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/des-arts-paris1.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=7&hapos=82&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509697&all_sr_blocks=134511703_184488631_0_2_0%2C134511703_184488631_0_2_0&highlighted_blocks=134511703_184488631_0_2_0%2C134511703_184488631_0_2_0&matching_block_id=134511703_184488631_0_2_0&sr_pri_blocks=134511703_184488631_0_2_0__11026%2C134511703_184488631_0_2_0__11026&from=searchresults#hotelTmpl
Paris France Hotel;8,6;3.0;346;3e arr., Paris;[6.1400808, 1.2271596];https://www.booking.com/hotel/fr/paris-france.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=8&hapos=83&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509697&all_sr_blocks=23820703_136207804_0_2_0%2C23820703_136207804_0_2_0&highlighted_blocks=23820703_136207804_0_2_0%2C23820703_136207804_0_2_0&matching_block_id=23820703_136207804_0_2_0&sr_pri_blocks=23820703_136207804_0_2_0__17276%2C23820703_136207804_0_2_0__17276&from=searchresults#hotelTmpl
Hôtel de la Terrasse;5,7;1.0;142;18e arr., Paris;[48.8870221, 2.3478318];https://www.booking.com/hotel/fr/hoteldelaterrassepar.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=9&hapos=84&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509697&all_sr_blocks=5120103_309377071_0_0_0%2C5120101_309377071_0_0_0&highlighted_blocks=5120103_309377071_0_0_0%2C5120101_309377071_0_0_0&matching_block_id=5120103_309377071_0_0_0&sr_pri_blocks=5120103_309377071_0_0_0__8414%2C5120101_309377071_0_0_0__5813&from=searchresults#hotelTmpl
Royal Garden Champs Elysées;7,9;4.0;399;8e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/royal-garden-champs-elysees.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=10&hapos=85&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509697&all_sr_blocks=5036202_327173586_0_2_0%2C5036202_327173586_0_2_0&highlighted_blocks=5036202_327173586_0_2_0%2C5036202_327173586_0_2_0&matching_block_id=5036202_327173586_0_2_0&sr_pri_blocks=5036202_327173586_0_2_0__19966%2C5036202_327173586_0_2_0__19966&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Aparthotel Adagio Paris Montmartre;8,6;3.0;306;18e arr., Paris;[48.8870221, 2.3478318];https://www.booking.com/hotel/fr/pvmontmartre.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=11&hapos=86&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509697&all_sr_blocks=5178103_104616008_4_2_0&highlighted_blocks=5178103_104616008_4_2_0&matching_block_id=5178103_104616008_4_2_0&sr_pri_blocks=5178103_104616008_4_2_0__30552&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Charming apartment near Place de la Bastille;;;211;11e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/charming-apartment-near-place-de-la-bastille.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=12&hapos=87&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509697&all_sr_blocks=637711202_330107186_4_0_0&highlighted_blocks=637711202_330107186_4_0_0&matching_block_id=637711202_330107186_4_0_0&sr_pri_blocks=637711202_330107186_4_0_0__21088&from=searchresults#hotelTmpl
Hôtel de l'Alma Paris;7,5;3.0;288;7e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/hotel-de-lalma-pari.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=13&hapos=88&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509697&all_sr_blocks=5002902_123501254_0_2_0%2C5002902_123501254_0_2_0&highlighted_blocks=5002902_123501254_0_2_0%2C5002902_123501254_0_2_0&matching_block_id=5002902_123501254_0_2_0&sr_pri_blocks=5002902_123501254_0_2_0__14376%2C5002902_123501254_0_2_0__14376&from=searchresults#hotelTmpl
ibis Paris Gare de Lyon Ledru Rollin;8,1;3.0;318;12e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/ha-tel-ibis-paris-gare-de-lyon-ledru-rollin.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=14&hapos=89&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509697&all_sr_blocks=54798205_333879374_2_2_0%2C54798204_333879374_2_2_0&highlighted_blocks=54798205_333879374_2_2_0%2C54798204_333879374_2_2_0&matching_block_id=54798205_333879374_2_2_0&sr_pri_blocks=54798205_333879374_2_2_0__15876%2C54798204_333879374_2_2_0__15876&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Hôtel Belloy Saint Germain;8,2;4.0;396;6e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/belloy.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=15&hapos=90&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509697&all_sr_blocks=5022419_269410014_0_2_0%2C5022419_269410014_0_2_0&highlighted_blocks=5022419_269410014_0_2_0%2C5022419_269410014_0_2_0&matching_block_id=5022419_269410014_0_2_0&sr_pri_blocks=5022419_269410014_0_2_0__19776%2C5022419_269410014_0_2_0__19776&from=searchresults#hotelTmpl
Hotel des Bains;7,7;2.0;234;14e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/des-bains-paris.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=16&hapos=91&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509697&all_sr_blocks=179497501_275674221_2_2_0%2C179497501_275674221_2_2_0&highlighted_blocks=179497501_275674221_2_2_0%2C179497501_275674221_2_2_0&matching_block_id=179497501_275674221_2_2_0&sr_pri_blocks=179497501_275674221_2_2_0__11700%2C179497501_275674221_2_2_0__11700&from=searchresults#hotelTmpl
Hôtel Augustin - Astotel;8,8;3.0;342;8e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/saintaugustin.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=17&hapos=92&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509697&all_sr_blocks=5091805_333268153_0_2_0%2C5091805_333268153_0_2_0&highlighted_blocks=5091805_333268153_0_2_0%2C5091805_333268153_0_2_0&matching_block_id=5091805_333268153_0_2_0&sr_pri_blocks=5091805_333268153_0_2_0__17076%2C5091805_333268153_0_2_0__17076&from=searchresults#hotelTmpl
Ibis Styles Paris Place d'Italie - Butte Aux Cailles;8,6;3.0;304;13e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/ibis-style-paris-place-italie.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=18&hapos=93&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509697&all_sr_blocks=191571702_115247112_1_1_0%2C191571702_115247112_1_1_0&highlighted_blocks=191571702_115247112_1_1_0%2C191571702_115247112_1_1_0&matching_block_id=191571702_115247112_1_1_0&sr_pri_blocks=191571702_115247112_1_1_0__15188%2C191571702_115247112_1_1_0__15188&from=searchresults#hotelTmpl
ibis Styles Paris Montmartre Nord;7,8;3.0;290;18e arr., Paris;[48.8870221, 2.3478318];https://www.booking.com/hotel/fr/pacific-montmartre-nord.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=19&hapos=94&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509697&all_sr_blocks=27967606_333879616_1_1_0%2C27967602_333879616_2_1_0&highlighted_blocks=27967606_333879616_1_1_0%2C27967602_333879616_2_1_0&matching_block_id=27967606_333879616_1_1_0&sr_pri_blocks=27967606_333879616_1_1_0__13888%2C27967602_333879616_2_1_0__15076&from=searchresults#hotelTmpl
Hôtel Bedford;8,5;4.0;446;8e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/bedford.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=20&hapos=95&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509697&all_sr_blocks=23902116_200933482_0_2_0&highlighted_blocks=23902116_200933482_0_2_0&matching_block_id=23902116_200933482_0_2_0&sr_pri_blocks=23902116_200933482_0_2_0__44576&from=searchresults#hotelTmpl
Dandy Hotel & Kitchen;9,0;4.0;520;1er arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/dandy-paris.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=21&hapos=96&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509697&all_sr_blocks=763492201_333432620_0_0_0%2C763492201_333432620_0_0_0&highlighted_blocks=763492201_333432620_0_0_0%2C763492201_333432620_0_0_0&matching_block_id=763492201_333432620_0_0_0&sr_pri_blocks=763492201_333432620_0_0_0__25976%2C763492201_333432620_0_0_0__25976&from=searchresults#hotelTmpl
Hôtel Jardin Le Bréa;8,6;3.0;456;6e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/jardin-le-brea.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=22&hapos=97&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509697&all_sr_blocks=101533004_279480258_2_2_0%2C101533001_279480258_2_2_0&highlighted_blocks=101533004_279480258_2_2_0%2C101533001_279480258_2_2_0&matching_block_id=101533004_279480258_2_2_0&sr_pri_blocks=101533004_279480258_2_2_0__22776%2C101533001_279480258_2_2_0__22776&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
