name;grade;stars;prices;address;gps;start_date;end_date;link
Hôtel AMI;8,6;3.0;204;15e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/delos-vaugirard.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=18&hapos=68&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583336&all_sr_blocks=23579102_271766858_2_2_0%2C23579102_271766858_2_2_0&highlighted_blocks=23579102_271766858_2_2_0%2C23579102_271766858_2_2_0&matching_block_id=23579102_271766858_2_2_0&sr_pri_blocks=23579102_271766858_2_2_0__10186%2C23579102_271766858_2_2_0__10186&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Hôtel le 209 Paris Bercy;8,4;4.0;208;12e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/kyriad-prestige-paris-le-209.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=19&hapos=69&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583336&all_sr_blocks=114688202_309350543_0_2_0%2C114688202_309350543_0_2_0&highlighted_blocks=114688202_309350543_0_2_0%2C114688202_309350543_0_2_0&matching_block_id=114688202_309350543_0_2_0&sr_pri_blocks=114688202_309350543_0_2_0__10386%2C114688202_309350543_0_2_0__10386&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Hôtel De La Paix;8,4;3.0;210;15e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/de-la-paix-paris1.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=20&hapos=70&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583336&all_sr_blocks=5510302_265176865_0_2_0%2C5510302_265176865_0_2_0&highlighted_blocks=5510302_265176865_0_2_0%2C5510302_265176865_0_2_0&matching_block_id=5510302_265176865_0_2_0&sr_pri_blocks=5510302_265176865_0_2_0__10476%2C5510302_265176865_0_2_0__10476&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
ibis Styles Paris Bercy;7,7;3.0;168;12e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/mercure-paris-bercy.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=21&hapos=71&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583336&all_sr_blocks=5369009_97566635_2_1_0%2C5369009_97566635_2_1_0&highlighted_blocks=5369009_97566635_2_1_0%2C5369009_97566635_2_1_0&matching_block_id=5369009_97566635_2_1_0&sr_pri_blocks=5369009_97566635_2_1_0__8376%2C5369009_97566635_2_1_0__8376&from=searchresults#hotelTmpl
Hotel Apolonia Paris Mouffetard, Sure Hotel Collection by Best Western;8,5;3.0;210;5e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/comfort-inn-mouffetard-quartier-latin.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=22&hapos=72&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583336&all_sr_blocks=22097615_81787209_2_2_0%2C22097615_81787209_2_2_0&highlighted_blocks=22097615_81787209_2_2_0%2C22097615_81787209_2_2_0&matching_block_id=22097615_81787209_2_2_0&sr_pri_blocks=22097615_81787209_2_2_0__10491%2C22097615_81787209_2_2_0__10491&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Best Western Le Montmartre – Saint Pierre;7,6;3.0;174;18e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/comfort-paris-18eme-saint-pierre.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=23&hapos=73&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583336&all_sr_blocks=22097213_296013423_2_2_0%2C22097213_296013423_2_2_0&highlighted_blocks=22097213_296013423_2_2_0%2C22097213_296013423_2_2_0&matching_block_id=22097213_296013423_2_2_0&sr_pri_blocks=22097213_296013423_2_2_0__8676%2C22097213_296013423_2_2_0__8676&from=searchresults#hotelTmpl
Avalon Hotel Paris Gare du Nord;7,1;3.0;198;10e arr., Paris;[6.1337777, 1.2259398];07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/avalon-hotel-paris.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=24&hapos=74&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583336&all_sr_blocks=5421438_332571222_2_2_0%2C5421438_332571222_2_2_0&highlighted_blocks=5421438_332571222_2_2_0%2C5421438_332571222_2_2_0&matching_block_id=5421438_332571222_2_2_0&sr_pri_blocks=5421438_332571222_2_2_0__9876%2C5421438_332571222_2_2_0__9876&from=searchresults#hotelTmpl
Best Western Hôtel Littéraire Arthur Rimbaud;8,1;4.0;239;10e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/comforthotelsaintmartin.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=25&hapos=75&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583336&all_sr_blocks=21754711_296013081_2_2_0%2C21754711_296013081_2_2_0&highlighted_blocks=21754711_296013081_2_2_0%2C21754711_296013081_2_2_0&matching_block_id=21754711_296013081_2_2_0&sr_pri_blocks=21754711_296013081_2_2_0__11959%2C21754711_296013081_2_2_0__11959&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
name;grade;stars;prices;address;gps;start_date;end_date;link
Novotel Paris 20 Belleville;8,8;;250;11e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/novotel-paris-20-belleville.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=1&hapos=76&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583368&all_sr_blocks=751925902_347224308_2_34_0%2C751925902_347224308_2_34_0&highlighted_blocks=751925902_347224308_2_34_0%2C751925902_347224308_2_34_0&matching_block_id=751925902_347224308_2_34_0&sr_pri_blocks=751925902_347224308_2_34_0__12500%2C751925902_347224308_2_34_0__12500&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Best Western Au Trocadéro;8,5;3.0;288;16e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/bestwesternautrocaderoparis.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=2&hapos=77&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583368&all_sr_blocks=5110914_332363772_2_2_0%2C5110914_332363772_2_2_0&highlighted_blocks=5110914_332363772_2_2_0%2C5110914_332363772_2_2_0&matching_block_id=5110914_332363772_2_2_0&sr_pri_blocks=5110914_332363772_2_2_0__14376%2C5110914_332363772_2_2_0__14376&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Oh la la ! Hotel Bar Paris Bastille;8,9;3.0;272;11e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/oh-la-la.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=3&hapos=78&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583368&all_sr_blocks=490499602_183466432_0_2_0%2C490499603_183466432_0_2_0&highlighted_blocks=490499602_183466432_0_2_0%2C490499603_183466432_0_2_0&matching_block_id=490499602_183466432_0_2_0&sr_pri_blocks=490499602_183466432_0_2_0__13576%2C490499603_183466432_0_2_0__13576&from=searchresults#hotelTmpl
Hotel des Grandes Ecoles;8,6;3.0;320;5e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/des-grandes-ecoles.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=4&hapos=79&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583368&all_sr_blocks=277315112_256486452_2_2_0%2C277315112_256486452_2_2_0&highlighted_blocks=277315112_256486452_2_2_0%2C277315112_256486452_2_2_0&matching_block_id=277315112_256486452_2_2_0&sr_pri_blocks=277315112_256486452_2_2_0__16021%2C277315112_256486452_2_2_0__16021&from=searchresults#hotelTmpl
Exe Paris centre;8,1;3.0;226;8e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/exe-paris-centre.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=5&hapos=80&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583368&all_sr_blocks=5321302_265586513_0_2_0%2C5321302_265586513_0_2_0&highlighted_blocks=5321302_265586513_0_2_0%2C5321302_265586513_0_2_0&matching_block_id=5321302_265586513_0_2_0&sr_pri_blocks=5321302_265586513_0_2_0__11276%2C5321302_265586513_0_2_0__11276&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Hotel Acadia - Astotel;8,7;3.0;238;9e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/acadiaopera.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=6&hapos=81&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583368&all_sr_blocks=5091704_333268142_0_2_0%2C5091704_333268142_0_2_0&highlighted_blocks=5091704_333268142_0_2_0%2C5091704_333268142_0_2_0&matching_block_id=5091704_333268142_0_2_0&sr_pri_blocks=5091704_333268142_0_2_0__11876%2C5091704_333268142_0_2_0__11876&from=searchresults#hotelTmpl
Abaca Messidor by Happyculture;8,1;3.0;188;15e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/quality-hotel-abaca-paris-15eme.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=7&hapos=82&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583368&all_sr_blocks=29990_342538990_0_2_0%2C29990_342538990_0_2_0&highlighted_blocks=29990_342538990_0_2_0%2C29990_342538990_0_2_0&matching_block_id=29990_342538990_0_2_0&sr_pri_blocks=29990_342538990_0_2_0__9376%2C29990_342538990_0_2_0__9376&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Hotel Americain;8,0;2.0;215;3e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/americain-paris.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=8&hapos=83&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583368&all_sr_blocks=17194003_216688480_0_2_0%2C17194003_216688480_0_2_0&highlighted_blocks=17194003_216688480_0_2_0%2C17194003_216688480_0_2_0&matching_block_id=17194003_216688480_0_2_0&sr_pri_blocks=17194003_216688480_0_2_0__10740%2C17194003_216688480_0_2_0__10740&from=searchresults#hotelTmpl
Holiday Inn Paris Gare de Lyon Bastille, an IHG Hotel;8,7;4.0;282;12e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/holiday-inn-paris-bastille.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=9&hapos=84&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583368&all_sr_blocks=5822114_328284749_2_2_0%2C5822114_328284749_2_2_0&highlighted_blocks=5822114_328284749_2_2_0%2C5822114_328284749_2_2_0&matching_block_id=5822114_328284749_2_2_0&sr_pri_blocks=5822114_328284749_2_2_0__14091%2C5822114_328284749_2_2_0__14091&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Mercure Paris Alesia;8,3;4.0;198;14e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/paris-orleans.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=10&hapos=85&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583368&all_sr_blocks=5374611_333878685_2_2_0%2C5374611_333878685_2_2_0&highlighted_blocks=5374611_333878685_2_2_0%2C5374611_333878685_2_2_0&matching_block_id=5374611_333878685_2_2_0&sr_pri_blocks=5374611_333878685_2_2_0__9876%2C5374611_333878685_2_2_0__9876&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Hotel Eugène en Ville;8,4;4.0;290;9e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/euga-ne-en-ville.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=11&hapos=86&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583368&all_sr_blocks=65025003_195912168_0_2_0%2C65025003_195912168_0_2_0&highlighted_blocks=65025003_195912168_0_2_0%2C65025003_195912168_0_2_0&matching_block_id=65025003_195912168_0_2_0&sr_pri_blocks=65025003_195912168_0_2_0__14476%2C65025003_195912168_0_2_0__14476&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Best Western Premier Opéra Faubourg;7,8;4.0;231;9e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/jules.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=12&hapos=87&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583368&all_sr_blocks=5463236_339612498_2_2_0%2C5463236_339612498_2_2_0&highlighted_blocks=5463236_339612498_2_2_0%2C5463236_339612498_2_2_0&matching_block_id=5463236_339612498_2_2_0&sr_pri_blocks=5463236_339612498_2_2_0__11541%2C5463236_339612498_2_2_0__11541&from=searchresults#hotelTmpl
Mercure Paris Vaugirard Porte De Versailles;8,2;4.0;252;15e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/mercure-porte-de-versailles-vaugirard.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=13&hapos=88&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583368&all_sr_blocks=5410132_94273231_2_2_0%2C5410120_94273231_2_2_0&highlighted_blocks=5410132_94273231_2_2_0%2C5410120_94273231_2_2_0&matching_block_id=5410132_94273231_2_2_0&sr_pri_blocks=5410132_94273231_2_2_0__13076%2C5410120_94273231_2_2_0__12076&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Hotel Palm - Astotel;9,0;3.0;264;9e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/palm-opera.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=14&hapos=89&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583368&all_sr_blocks=28302205_333268729_0_2_0%2C28302205_333268729_0_2_0&highlighted_blocks=28302205_333268729_0_2_0%2C28302205_333268729_0_2_0&matching_block_id=28302205_333268729_0_2_0&sr_pri_blocks=28302205_333268729_0_2_0__13176%2C28302205_333268729_0_2_0__13176&from=searchresults#hotelTmpl
The Chess Hotel;8,4;4.0;340;9e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/the-chess.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=15&hapos=90&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583368&all_sr_blocks=106105202_309348731_2_2_0%2C106105202_309348731_2_2_0&highlighted_blocks=106105202_309348731_2_2_0%2C106105202_309348731_2_2_0&matching_block_id=106105202_309348731_2_2_0&sr_pri_blocks=106105202_309348731_2_2_0__16976%2C106105202_309348731_2_2_0__16976&from=searchresults#hotelTmpl
Hotel Montpensier;7,8;2.0;261;1er arr., Paris;[6.1337777, 1.2259398];07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/montpensier-paris.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=16&hapos=91&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583368&all_sr_blocks=68262101_135405299_0_0_0%2C68262101_135405299_0_0_0&highlighted_blocks=68262101_135405299_0_0_0%2C68262101_135405299_0_0_0&matching_block_id=68262101_135405299_0_0_0&sr_pri_blocks=68262101_135405299_0_0_0__13051%2C68262101_135405299_0_0_0__13051&from=searchresults#hotelTmpl
