name;grade;stars;prices;address;gps;start_date;end_date;nb_adulte;nb_enfant;nb_chambre;link
Hotel Pullman Paris la Defense;8.3;5;340;11 Avenue de l'Arche, 92081, Paris, France;;11-05-2022;12-05-2022;4;0;2;https://www.trivago.fr/forward.php?enc=_1uKGAMix1d.0g2uyBWnWVcWoepePiI8nBsBke66UqOnUtJv4JamwZKn4I2JO.zt9djVqBvSm.owtsjmujKEvvz8PsMoZDV9pi-jRyDAfCs-CSMIqt5AgIiS3fYXExtZHq0GZWcPbTUvNH1Bbz-mt1Gxbn-t.BYbw19cEzwiQcXXOzrhhjlDuJXV0svI5HFohTwlJYqN.cWwxRXocn-ejFO0.k2chb7RHPlP0P39twOXbGTq4X8iC4izA3d274wZojdCQxcQU5HHPKOORDj98IwRGlg20R0Yj01wwZPNW3nttRR4r244b37RDnceZPZJnQG4pb0ScmoDm1Ip51Kh.-WfrsxA=
L'edmond;8.4;4;246;22 Avenue de Villiers, 75017, Paris, France;[48.8821707, 2.3131889];11-05-2022;12-05-2022;4;0;2;https://www.trivago.fr/forward.php?enc=_LIatJgqST2Xv.M7IBQdENlQiDHBDl8OPtnnvbVllZutxUZ3F2X6bveI3pPaat9mXhsmUBz6JSvGvlI0LwsN681y28uDIvh1vqvtq057p4-rGpdrmdRGjqVFrVgZyXA3VbdL.OTgcAkFJmkAmysF7FUU-
Ibis Styles Paris Meteor Avenue Ditalie Opening May 2019;8.8;;212;18 20 avenue De La Porte DItalienull, 75013, Paris, France;;11-05-2022;12-05-2022;4;0;2;https://www.trivago.fr/forward.php?enc=
Hotel Le Royal Monceau Raffles;9.4;5;6 073;37, Avenue Hoche, 75008, Paris, France;[48.8757736, 2.3002863];11-05-2022;12-05-2022;4;0;2;https://www.trivago.fr/forward.php?enc=_GrNLP0LvgPw1MG7VFB7IZr55Iiv0IJYvZz2EP6ZBQEL2igcl3qtM3MxJ-dIe0Q4t.Onr8WnGh5LXLdCCCJ-qfl8jByChT94LT4HAisSMrXFh5l7P1MLQUHWO8NCKCdN7AFock-4BXnep2kqJC9n4S69A3ampAQ==
La Maison Favart;9.1;4;640;5 Rue de Marivaux, 75002, Paris, France;[48.8707802, 2.3373207];11-05-2022;12-05-2022;4;0;2;https://www.trivago.fr/forward.php?enc=_In5ydS0yc2a02Pfn9lsebkFFJKsrH0GuY5osID-ZsPrLTsNfWZFHnb6k3JZqzP9U3yRD3cKv0mx4A3qjr93do7RwC-GXH0793FQxnj7cTLCqLAEAB3WK23KOJ8WgfzB35grudnfr5tLSK9Z0N669XBnGWQcTuA==
Hôtel Montpensier;7.6;2;189;12 rue de Richelieu, 75001, Paris, France;[48.8644178, 2.3363047];11-05-2022;12-05-2022;4;0;2;https://www.trivago.fr/forward.php?enc=_LpZ5g3tzEhoCnAT62CyI0G.nHlZvzoye2tL1D-2V9Y1CiyXF5W2aMBI8Y4ruAP2Dt2Gh0Te11ax1weIVfxDDmXF0OGOVrg75EAnNr06hu4fQCW0auHyza6parFpCxjEUaU0IBZHcYK-DcLOlBI4VexO1zws0
Yooma Urban Lodge;8.4;;181;51 quai de Grenelle, Paris, France;[48.85069245, 2.28525187422112];11-05-2022;12-05-2022;4;0;2;https://www.trivago.fr/forward.php?enc=
Hotel Maison Axel Opera;7.8;3;246;15, rue de Montyon, 75009, Paris, France;[48.8731151, 2.3433356];11-05-2022;12-05-2022;4;0;2;https://www.trivago.fr/forward.php?enc=_GtqCy5lEV9c6x7O0dTfbX9FFRGRPCQsKPEnT8VO26c3F5.M7gfSU28Sl4zY0UHnUx65LHXXLj2acelPSa8mZuNt8069arrifeB9iiERqe9mk5iJZSlWRyFLkkpImnsb7x8.XermwDXQMo-RsXwYelSblu9rF
Hotel Novotel Paris les Halles;8.3;4;398;8, Place Marguerite de Navarre, 75001, Paris, France;[48.8609793, 2.3463248];11-05-2022;12-05-2022;4;0;2;https://www.trivago.fr/forward.php?enc=_S3s51fLtglbmZl9GR062OlOHkPpHqTczkpyc0D8MYiE51cYq43UGzJ7LazJ2Ma6JSFoExH1OkxsA6kZoEFDguvAFp5FAgO5icy4YoYdMwBhpzUoXJXA1wVd4FTwra8VUf1NkDeWVjjvWl3zYzeTci7o.ldmqwbuJ.KI9iDWkR89lcVdnyrdzjJLwkpiWm7PHT1UXeWh7Tm-b71fY6JksCYM2YWORG.iTYn1sZDlI0x7G9P5PpS7lGCYI38WnNymY3JISlwkPij61DScsW9s9nTELKnk6-AP0JxafopfI4pY.pvqvdNAJ7W-V2pkJ0bZNKhJgwe.RH6i4Xj8wWoYvjy3dic0=
Hotel Eiffel Trocadero;8.2;4;394;35, rue Benjamin Franklin, 75016, Paris, France;[48.8612886, 2.2863619];11-05-2022;12-05-2022;4;0;2;https://www.trivago.fr/forward.php?enc=_f3ye8BRfI37QuqTkE9DH1nn85Qu0XpF5IzubUD-4I6DnetLB7a2Ii6uFdzOG90u1e46HFOuihohpk6P1jZJp-bflunbD-kD.0N8wbM5LUtrDPbq0JX950aTNQ3hKIpu2G.UYUgPgKqP4.WUPVi6vDtDPdl32h574vg==
