name;grade;stars;prices;address;gps;start_date;end_date;nb_adulte;nb_enfant;nb_chambre;link
Ibis Styles Paris Meteor Avenue Ditalie Opening May 2019;8.8;;106;18 20 avenue De La Porte DItalienull, 75013, Paris, France;;12-11-2022;12-12-2022;1;2;1;https://www.trivago.fr/forward.php?enc=
Le Bristol Paris;9.5;5;2 155;112 rue du Faubourg Saint Honoré, 75008, Paris, France;;12-11-2022;12-12-2022;1;2;1;https://www.trivago.fr/forward.php?enc=_hu180gF-WU04QiHoVUcia00Ov6TtBnPbmvezRKTHA5fjhdBekRXeT1XNyFlAZ7rEzSqSQRRJWU1nUmVaR9BkcNJdIF7vVpgXoWqx2LdF25nrogJT.r-2iXuBVanfoKibbcV6hGQxkz2Ddk81vOzrEMlDjaJO5-wXDsX2u3UFIxGT-fc=
Hotel Novotel Paris Centre Tour Eiffel;7.4;4;176;61 Quai de Grenelle, 75015, Paris, France;;12-11-2022;12-12-2022;1;2;1;https://www.trivago.fr/forward.php?enc=_1g1l0ceqys1tnjGGboF5Er.gTOOW8SudUgpCwcllZQKPJFOLvdbzbjD.5h2iE.IRdgBM3YJwkQcFohOgA4bcDTM.hPEWSGnpRx.iPly3mDLK6l15-PXIv10gx9kNcDlp6GDmhnLh5uLseg-XZCoTGl9YpJ-Qr9cXLc7pN9aO5mgGvW3jsEpUp86akdDiO.NDXQik63.CRPU.UJG-GJKKU8eQ1m0jqpmooq99gxVCzeKm7gSKIG3PRdLIrLJL5XG7u6W1eUcF1pWjvkOwAjpoRndQtCp2SRTuDwEWBxHJeiuJQ7eJxM7o29EtFgoZLAKpzeTnWYsPIHues8PNrrFrMCUDyFhrew==
Hôtel Oceania Paris Porte de Versailles;8.3;4;292;52 Rue d'Oradour Sur Glane, 75015, Paris, France;;12-11-2022;12-12-2022;1;2;1;https://www.trivago.fr/forward.php?enc=_8GuHIKDaJMFr6NVlffqqQ8HPwiCM3suCjxGAK07P.z-32zqvppSXZj-EWdAklo6.PKl50nQGC8zqm4hPraeF188d8X0wD6NCJxOOYEQ5Qcn1dLiSEDVBUbg1.z3cFF1qLtQmFIHF7qJCCKa2kapdRMynA0RnBjBzUhkoVQ2zfQZEk3RFJV8PVBeb7YkPgOiNENXQ0-HXRqCwB-vFabC.WJsWM2F7ThUJQSNG2O05eb3MSOOR9z1osvX-0q1p-yd09eUZU9CTZnU0hkbtUVUHCpBBbleOCoUt6yrue4wbau-XQIu00sdNVklJbLekDyFTCF8prg-Z9mZSIpwYBGbnhRo=
Hotel Maison Colbert Member of Meliá Collection;8.4;4;537;7 Rue Hotel Colbert, 75005, Paris, France;[48.85154795, 2.3487470707971303];12-11-2022;12-12-2022;1;2;1;https://www.trivago.fr/forward.php?enc=_.8l0MfhPqkqX-NV8DgaOJeIb1psNgYCR6XthEJHc5BFdzSE5Y5Ozv2ZEXNcydryxRRxeWwgR3-x62cueMq3tSYPzKhIwklpCfAXtWCyODkBNuyXgamaFV8wFH2ZmOzqKokgFFEb9mPmcXAiQYiBK51kdITiwKcM1pbNrg3V3hL8NLaAX-WqHRPO2lM6.BeGKPN7Imxe9dCvs.Oo83PGLKJoyWP6NPi6Zt0EpKWF9aHDhmgt8h89qzbyUlNM23A==
Moderne Saint Germain;8.2;3;167;33, rue des Ecoles, 75005, Paris, France;;12-11-2022;12-12-2022;1;2;1;https://www.trivago.fr/forward.php?enc=_mZibSIjrEzRf6pqg7rjFCcPHgfbLJVk7jcC5gbOmWYHuEEVW3I4cpw550f-Jr4Bt1w38pIj0wbpvLGDT.3FZyt-j1SPIWyzo7gC31XhS2jj2icAqtCAX3BHD41RHBWx1EX8Z9ApdAcTxq7Qj63Wm5WGL54hukHYLj0S5MTLWnKFmJX5ivpSNrOi43oXgLsc-57kPzTxp14oN45qbWfgmejmMex7nB80zt1vppcsO9Slxz9scUu2J9JhfsWN8hrFhX7lNj7GRAAD.31ix3S0ZF2lQdSTImWQlvlySVBy4LBMUYbMh1iKMdRvNBWhCBm.8iN4uVgnZd84CRpUx
Novotel Suites Paris Montreuil Vincennes;7.6;4;92;22 Avenue du Professeur Lemierre, 75020, Paris, France;;12-11-2022;12-12-2022;1;2;1;https://www.trivago.fr/forward.php?enc=_aPkJDLCf0vXMaP3Oq6nDdBRVA5dDPuQehoayNnXDi2moV79HEeYRCQcKQR0KGFhAywK.E4cYvYHuq21v.ReXhozqQ-x7.fOBiccIm5WEvZqvZuMqTzgPs.YQYD4aRBCfP.lPVs.6mJMCHl2lJ8WkyGWJyd6sqIaYcax.pKcedQ44G3tXv.71k.chYy-aiSyZY7rBU.soEYK1YXGh8Nq6uG6eYaU-DwPmw9pz9-7h9z5-.9yKjVZMel9nZ30qBjOpFB83tijpQaRqYWYjuahtOH.tFy44WTee8QSuNgtrx2BW3tTDgw9Oj30DnX-dxOiIOi1yDSU7g3IlfcwY526QOXALl18=
Timhotel Paris Gare de l'Est;7.5;3;734;27, Rue des Recollets, 75010, Paris, France;[48.8749039, 2.3601546];12-11-2022;12-12-2022;1;2;1;https://www.trivago.fr/forward.php?enc=_PIb27KLySI66.cOCSBKaQupnq7mw3qhVERFV4eTb-lqixvAYAe2gJ47cxf8JlsZXrYdsbH-YOUZnUlXtJoL-DQy-xu8XJO5liTel8IKACtmExuZCEUs.kyaMliOzEnwL8LnzpiOYd13Di.VSkL6nVP-c1viwtTzAx.kjyjP6.Ijs5iKoKMMDXAGFAIWSFZNFUtrjlGvxHVr3mdZtq22hqfRs83L.2gZ86CUIMlWyuSrahNH4Bv1JbWRpVIJQJbczdwSYPIFfqRaGE7s=
Hotel Novotel Paris 17;8.0;4;116;34 Avenue de la Porte d'Asnières, 75017, Paris, France;[48.8917846, 2.3020214];12-11-2022;12-12-2022;1;2;1;https://www.trivago.fr/forward.php?enc=_vdXo5pLiMqeGm1escH7sX0LNB9U0urXIoFlAo1MfcIqtSTbzhIQsjZUd2M61y1XcqhJAqp78QHSWhlA-xIXr3krfIB0pZC2cd-.xysC2mI320l7HCRzcV1ZOQkDpzMvkDGbkKF2T9yq-.fOD7Vs3LOntUH4dCSVC.zsgdRcdJ223n9OCY5EVTF3U2xIxCcCZdLN6KzYA2hRm2EsNqBnPobYNgWWqvs9p3f19OJbckgXWC5rtomQDHDl.Rby6cKX.7h3DbJzPRgacTfq6lyCzJHcfZ7ccjVt6i7eeSCQdJaEtAMCx69uYsymwnNf7.jWWkxYZoLdNRBm8OnEzNUCR-KP1xls=
Hotel Eiffel Trocadero;8.2;4;425;35, rue Benjamin Franklin, 75016, Paris, France;[48.8612886, 2.2863619];12-11-2022;12-12-2022;1;2;1;https://www.trivago.fr/forward.php?enc=_f4C8IbsJpwgVcOJ5ejT1SVLPhSQlECiiGQgR6BsGPITO.61uD-Mip5UVu0DOpCal.9Ubp90Ifr7GzjNnAdAl5tu3t3jFhw.N6VbU6vFE-luvmpVwTijrX0Ss1LDAorrv4c8cm8G3FYUvbps-tWMZx-LwI2QzQAVJ3w==
