name;grade;stars;prices;address;gps;start_date;end_date;nb_adulte;nb_enfant;nb_chambre;link
Citadines Bastille Gare de Lyon Paris;7.8;3;298;14-18, rue de Chaligny, 75012, Paris, France;;12-11-2022;12-12-2022;2;2;2;https://www.trivago.fr/forward.php?enc=_1tRr7-x.zS699vPBc3CSIGhobHtpOyy39a.cYMj2zQXe3IkNtrsfKGvx1wuwF47ojjWUz40w1UoOJ0KELkeo4JAn.qZNuHqVyI8cbp8AVqQdspTFk3MqTvLlTLLP23QPORO-6lT3B-vPJ6Be..JzalIh0LdDh5Ezr6N1jg.onhkjPbCmrvEUMnhXvh7-66vRiHkLdNqj
Hotel de la Bretonnerie;8.5;3;427;22 Rue Sainte-Croix De La Bretonnerie, 75004, Paris, France;[48.8583047, 2.3560229];12-11-2022;12-12-2022;2;2;2;https://www.trivago.fr/forward.php?enc=_C4RDsufZ4JOHvkv-yieJKxn6GgXM3pNTH8fmh2EIUg5pirHMTVjAe1J6zOvlb.Siti.2-Jweews1PUpS0Z3hllGye-qL0P8w9EpnhgE2cXwi58HZctcxWb33OHg.GuY1bHj1PG29mj562MHTQyIswnAtikCYkAbN8Pg=
Pullman Paris Tour Eiffel;8.1;4;530;18 avenue de Suffren, 75015, Paris, France;[48.8558607, 2.2933029];12-11-2022;12-12-2022;2;2;2;https://www.trivago.fr/forward.php?enc=_940UDBrnpoB4VbSP9bbiQxn3ecVpO8uobIsIWQW5gxZBRoLrUUFLfD8gknCBwrF-MB6jITZDIC4MXWMJ8c.L6Wj.pEhQ0EfLZdKebBzMscpAkbI-xiZH0ayvkVl5Lg31U3UAiCtY31YljLwK2nqb7cWU9X6Unvzu19jpL1Zyb.QDBamGcThIzUYXYxboliJL9LtWrnwgZrqtXsnLuXxUJ.gXP1llpcGA8hdCnqsOUBBWMjSRDaTcjGO1J3WFA1hFztqew4dMUIgixbh8Rns.Z-DorbwN0GlZi-xoLy3vt3ZYyAsIK0S4RUgPE.25W2pnL3HhqC10v7kvzzMVPJHd12kDCpI=
Citadines République Paris;7.8;3;220;75 bis, avenue Parmentier, 75011, Paris, France;[48.8611455, 2.3778135];12-11-2022;12-12-2022;2;2;2;https://www.trivago.fr/forward.php?enc=_K8cX2MnbX3qBNSOe4qLYCxsUbSyjgZCCsX-aDF0vrxf4mzJYDgkFRIr4je4Ia7.1U.vBhP13NYAJeB92MOm7xgBq7wCqYdvjaizXlji2g9e41j9wZgnLZ5y10bho-1roQDuoWtlYJbAVGwIHzJd3gjYR7lPzpAZ72eRkObN-Tq888.dxWp23pvQ.lpcJuql-Bi2aMMISlCoyJm16tnPH
Hôtel Mercure Paris 19 Philharmonie La Villette;7.2;4;217;216 Avenue Jean Jaurès, 75019, Paris, France;[48.8888774, 2.3943052];12-11-2022;12-12-2022;2;2;2;https://www.trivago.fr/forward.php?enc=_eZMSpfog10nt66AvJcACGOeC5Y-6Ths0gFrzJ8.9TfCRtXiAxmiWhaPcfJNqBCrxQ.ae5NK4L-J1Wjs.I7t8rnL2RpNt246qJbSdr5aY8oLRYvR3MDMCv4cCIe3nCZpc82JuzL-hoVlmAlMoOnjAJYkkcGmU1tsqyEfGD8hHuvgNWnIhUo.aQMLDQ.N.caS1h9iTKmicwizqtn9HHwU0mLFAbkG-A3-JCFP9MUtFwEdvxExnlRLivW12WaWV-7hp3gJ.XHGgxA5RH-YCgnxugYjDOYIJZbfMKuCBeuTuH8nCt65ZO2-LtRcBi-Lv2xtVkjMDjkS.Rf0x2VpSnNpjzaNVncQ=
Citadines Saint-Germain-des-Prés Paris;8.7;4;339;53 ter, Quai des Grands Augustins, 75006, Paris, France;[48.855279, 2.3415674];12-11-2022;12-12-2022;2;2;2;https://www.trivago.fr/forward.php?enc=_lWCvpf1CGhB2CEzqNFpjs5kialF7Ludzmxk2xosP1Y0Pkza7ZXILxopNzqLR9SnvofeAVruSpAEnCQ-SrQcxDfa-lrmtft810.u58G-jzo-CUYCaNFUyjyerZhBJt55YChc5lj7vejw9WYYKNz0Uypyi0nsmV4mxU4ROf3h44Cc97GYQf0Kg28354wOC8VLVBxaWCYkcw6e-2lUkfg==
Hotel Best Western Aramis Saint Germain;8.4;3;291;124, rue de Rennes, 75006, Paris, France;[48.8467052, 2.3264549];12-11-2022;12-12-2022;2;2;2;https://www.trivago.fr/forward.php?enc=_yfHzHzLp6Oe4V2sgmTY.r33iRvirX0kwBykmaiW92mBxFD7Q5y.qmX9QS2a-n9oLAlankO6GeSDCWNX4NOmrUA0wA2MfVCi7IZmzwCeHqBHFTmful2nUrqfkHJ1BqiMVRtIH..I8Vics.tJHAJRjMA==
ibis Styles Paris Montparnasse;7.3;3;156;22, Rue Hyppolyte Maindron, 75014, Paris, France;;12-11-2022;12-12-2022;2;2;2;https://www.trivago.fr/forward.php?enc=_SpiVK6dw6SgKKCEB.GSscDIDotnVtLm4HhIHG8GC4TX2b89BWWEb72U-VSEkVxUWj.sEc00rdsC9HCrxYX0rENNDpTwtvxB3fjfySPlKF-zx68nPmQDFWPkbuHIBxX9DM4JUO38r7b7ZW3wh6ijUYA0FVs8mnF9aITBedWwHOq.yFIp3g34HFmHwCyje-8kiyJhjpe35a1qiOypL0PfxklmREBV1XzpCUVjGHUM5QeDxvdtagcK30cwdeZnPL90SKNaOxnkZQRX8cT2xQY-evTwiGYhDKowq6EubvhOGVU1ImVF0vUB4Q17xLcXSAtn9Gk.Umc0Q6ovNFRgdYp.9SFA7jL4=
Istria St Germain Hotel Paris;7.7;3;182;29, rue Campagne-Première, 75014, Paris, France;;12-11-2022;12-12-2022;2;2;2;https://www.trivago.fr/forward.php?enc=_N89rtY2ZsVD3HreXVy6gvkBOXcytjVGZsKBv16brY8JLJiG9FN9Y90kPd3u0M0PSWcLfxGI7fEm1PIz-r5UGkdVPnR7.gQHQ9vNcrU82yo4x5H3waM9DTwj3lJbxjuw8H6mnlqo0n13T.dpjYiwvnVxxBiJPzL-gM.8=
Pratic;7.5;2;284;9 rue d'Ormesson, 75004, Paris, France;;12-11-2022;12-12-2022;2;2;2;https://www.trivago.fr/forward.php?enc=_2w4HFRFAzhCx.qGxW.5kBmPLFE45vR4RVQw-UPxDQdV-L927VGUvCHWLGVqCaNo2ClgUU3IBEEidl3lc-iaSMCqHp.sLLP1e.IjfDCfsCUU5t9NvjS.SpzbkhHSnM0p5VKRA9RcnDkHmv8dGGcECvA26oqwX7JQ=
Hotel Best Western Empire Elysees;7.9;3;303;3, rue de Montenotte, 75017, Paris, France;;12-11-2022;12-12-2022;2;2;2;https://www.trivago.fr/forward.php?enc=
Hotel Le Lapin Blanc;9.0;4;545;41 Boulevard Saint Michel, 75005, Paris, France;;12-11-2022;12-12-2022;2;2;2;https://www.trivago.fr/forward.php?enc=_BOXArbFRGGT7wD7syYtZOIGIvBCWb-RFfHNH-5y33k-NmXbTZ4m6TSgMtv.3vSCzP7QGHPXOLK9AwMy5ScqQ9Xm18PcAqGXDDI20v2ywBNExjk7.PY6zdiZk5bKIKVkqus3f5Rrib-oLLTVzGsLB-8cxPKEg.mdVt8qWQvp7eg-HjkJScn9dJVmurt43iRxzmEEZtMwXUd9gwkYpboW6O6zU6zGnh7mzcoLjsL1wWRbrOyTRkCPDWv2NHCJ1FMtHdPckX2hIAPg1u6WKpWejgqszZfoU-GFn0VFYYIah4u5cQezohouBfhLzin-hkHcZviAOEn1mDes=
ibis Paris Bercy Village 12ème;8.1;3;154;19, Place Des Vins De France, 75012, Paris, France;;12-11-2022;12-12-2022;2;2;2;https://www.trivago.fr/forward.php?enc=_aEav2usJWaFPmuGD4fu0TyAzdmQtN39VBZK2fJXwMOjEc1XyTaoCVrL98ci2Fy.eg005VAeAo.Pwo3PY64koyGWlQxqQFq3O26NDifNgcwl5NJXxl2o9IY-bpUuxPz3nQ4-8fWkdNhOtfQdGIvUVh4mGto6gWBxSuyil4MLQuPREs.d1eKwTYDwddTSYvIkBKnNjYMmydRmmCMWesyFL1Ym-jUXwxMZHPjj6Q58dJ4DTrnMmINVGxaCZANRs0iR8QaTOVN.Ee5ib8ZGkAM.VmeMv.HK49pHfPpGsW1ZFzbOTVScNeGqVc3yxJCyhsD89R.IILzd4mWlRpTvrMuCnY1bpETQ=
Hotel Adagio Paris XV;6.9;3;162;20, rue d'Oradour-sur-Glane, 75015, Paris, France;;12-11-2022;12-12-2022;2;2;2;https://www.trivago.fr/forward.php?enc=_iE6eOFzjWKpxYeAD92Q28JPMLpisArznZ-mD04NWAgWATRZouCMKdEVGQejV9UPjw2nt4fij70zD6Fx2bXddVPJHj-PwyXgYmgx-tq7T0tvp..shC9A7VsprhoFjR.wXoUXYKk0ypDw3VAXRWsjya5EnSbvEqTq903RV-3rg44dTtiDl-9uJj3YNBkJ2gBKAfxW33l-DDi-8enYoCpAHw3l83FfSj0BexklFTfKxCvXeWwakuUHtN4aTzOMeLS-4Q8CVPda1lA1yLMDPaHLCidO4Gu0.zNzPKZpqK6sFTUhnFer1YaUT-hIdCUiZl0bun9RbFjd8eGBqfuoRnc9Xv0xrMD4=
Yooma Urban Lodge;8.4;;243;51 quai de Grenelle, Paris, France;;12-11-2022;12-12-2022;2;2;2;https://www.trivago.fr/forward.php?enc=
Comfort Paris Nation;7.5;3;162;12, Rue Léon Frot, 75011, Paris, France;;12-11-2022;12-12-2022;2;2;2;https://www.trivago.fr/forward.php?enc=_-Tinq5LrLQeuQxlvNMVJ2eDCj2Pqr6MTaIXwMCAxD7xeXrKyU9cPklYBQhjdRNLviho8rtuuqqa4aQyA0U-yyVHvSObT46TkQHYmrf6b6Ei1lRsxe0CkxgzgyWwjnnMjAI.rQb-Bm81UFKOkJsJ0IFdNJ67BqpWq
Golden Tulip Washington Opera;7.9;4;503;50, Rue De Richelieu, 75001, Paris, France;[48.8655708, 2.3367043];12-11-2022;12-12-2022;2;2;2;https://www.trivago.fr/forward.php?enc=_Wt2hdcgkNLJWPBwLz8a-T3YieY0j-0OhEszR0AK0BcJT3fowmyj8XYurlvDJKA97s1LsBrcEHkY8QW5QSprdfAcm6zdIQ7HfKbM4jheBzp5RycoV2yIWK7czV1cFWMELXKvSSNTApocPvLtJxnZh2AzWHuhNE8QOxe6aU4FAwA==
