name;grade;stars;prices;address;gps;start_date;end_date;nb_adulte;nb_enfant;nb_chambre;link
Ibis Styles Paris Meteor Avenue Ditalie Opening May 2019;8.8;;142;18 20 avenue De La Porte DItalienull, 75013, Paris, France;;12-11-2022;12-12-2022;1;2;2;https://www.trivago.fr/forward.php?enc=
Ibis Paris Eiffel Tower Cambronne 15th;7.1;3;182;2, Rue Cambronne, 75015, Paris, France;;12-11-2022;12-12-2022;1;2;2;https://www.trivago.fr/forward.php?enc=_KgP94DpSjnSTCtYHfbs1eiGSR4AlNi..JAGn36pRqe.OxPDptYhtsPNvf.iQKyW3fORALMC38AHE.hyCkCQ1uDSs6fyjckA.M1884J1qrAnRGdv1I5EWYFHBF9cBzTrZI.oGU6Mcay-fYNjvQCd0KRs1q3yPb47dcBO6LGyuAp1DH9IANSVZuBxhIy5M9CJ3rVayClXcp5oIi-KzFLmLzKnoty-CS6Ohi4TmPrKgbE1C9.pLshL.N1L7c3x.xOzL1JqIDldtdxd8r0KSlAJPt4clmv6pcEDugg-ZHKs3xb4M7ShEgk6ChCC5TeqHaKvGorjSZMZX7L3V6R7luialUTFzTFY=
Hotel ibis Paris Avenue d'Italie 13th;7.4;3;142;15 Bis Avenue d'Italie, 75013, Paris, France;;12-11-2022;12-12-2022;1;2;2;https://www.trivago.fr/forward.php?enc=_5BX7189IJTjrWtAaoL-Ygu31391wByenvzCJJvwzoEmCF-Cz-NQ8o60ODjgnwbFXgWOWoZSAkWyyeENj4Dfm9vrBXxYXJFWnHxw04AtTZuL7yrUp9aMJ3yuW8mefoSiFFpM3SjWb.V..qq8xTD7FozgG.1aBPha33gIYfy.IJjRXI.kCxeVhFGeE1pS.02izcPHI.jcPGQezezbqsTK2918rOoqxJpDHz-f.qFWKQPyof9PR-h9Ffn8MZ5.ntmvKNEwWML4Y4LcJvBquYOzwK.u6L37kSJ7lT7j1xqpcNvFVgrV6NiQan0QWb2xeZT-5tltxICuz7yTNzuTRRdjmgRGRdMU=
ibis Styles Paris Bercy Hotel;7.6;3;175;77, rue de Bercy, 75012, Paris, France;;12-11-2022;12-12-2022;1;2;2;https://www.trivago.fr/forward.php?enc=_wtnY.nygk8DeBGjHvpAzU695KR5bwY-JLFO0IwRch7B1h7YfNn3bYo0hQdUBKF8fQf5x8JYOoH1f-smMDClxH6GW8zEmSBEq-JAKNIRjtjTrPPLOEZMLs-DRMAVl6W0oK3gnAxJ-f7cH6AnnFuNhYk2P2IYV1EoygFf2F7xjbvvjWwTIXESpmmJOgB9MA6f27e0K7M3RJBmwcj-DJvEeR2MmPklUYZNmXug4qd.NCR3aQbBzX8Hr0ipXg9.yQRWDtmYpe33REiaRFtmH2ZbBjNn4lsRCwzRroKVZqGeYaCxPtF3d8C-jcybDqawH6tyaXX7SW8oGLHSJjzkZiiIJNVQyMR8=
Hotel Pullman Paris la Defense;8.3;5;278;11 Avenue de l'Arche, 92081, Paris, France;;12-11-2022;12-12-2022;1;2;2;https://www.trivago.fr/forward.php?enc=_uESwTESiRFX0fXx2F3d.Elq9uRyXAW4XRokblCQd7ZKwUeiOOeKCO2BiAMSKapUxd19jl2gCQM.P2lY2JTerU155RX0yMqPMEGFWCrT0Td7FTF6N6oRVAm47XMn7t84bAEnDv-gnsZnSC9jES3eguVKX9wyz0Kj5UQDGU5Gsoc89JlhxRnU14FsOcq3ngYnr31Gy4D5Pey50F97g-qGzhBZQDWGLwiOqUaGdyPHUfK4c5h5XrCCjPxaMY8KTbkIGx6BAJjbWYUmMGswwchVTfrpliL5pX7JgtQMSgBldVYdBfCz02c96EgKc418uKpGoRvTwgGWOqtTeEtXiDhE85tr6yus=
ibis Paris Gare de Lyon Ledru Rollin 12th;8.1;3;186;41-43 Avenue Ledru Rollin, 75012, Paris, France;;12-11-2022;12-12-2022;1;2;2;https://www.trivago.fr/forward.php?enc=_qYLaMrz6orp9xn8Hy0evwZBrVgIS6n1AZ6xU1eRoM9nt-SjKJZcBs4BO01A67HhE7E.xY3VfubHJjWJ3IM8WUuLrJO0enSrXyfMGp60wq0w2ueeIbsHmSRkrWe73xHvbcUHfCHDiaO3Se0buRFhulvotzj83SYCTV5kC4j-s551.tzHoPWexro-Cmh3KaCl9RkSgkCgcM54C.7OQRac1yYbMbngZDc9vJ8v2d6e3JFieBMwu3PeEZHr9l98OyCNGxJJXmOxvlUYS94p0CTvBtR2ygF1RO0fy7Or92cpsuS8iAMMJPlgpQhY44JBscokhBksu.uU5oxBy45ZqjBlrhg5sHh8=
Hotel Novotel Paris Centre Tour Eiffel;7.4;4;312;61 Quai de Grenelle, 75015, Paris, France;;12-11-2022;12-12-2022;1;2;2;https://www.trivago.fr/forward.php?enc=_wbpSunrN-zy5dy4sbG4vD5aG0AZhikiSemX8wa5WFcXsKf7QBd4xscAwCHNe4Ahe.6IVkqE7FGSyPxXsWxnz2Ex9BfZ556JoDy4M.hydACCsFoMGsZ-DNVjUDFzKtCug4atxEVI.HtXYNYQNFAGZ0cfuEKtYzBTvUBkSs-aKxlP4Be406J44pcfrDkNGpE4Fcp4Jkl0-Oboa3PZoPxD.X6hMqoHSRc895rEP2LCmqy4e5SSTEjNKnBmebSAIrc4dDuAkYsT2LXhjy.wx5c1i0.kgGLEK0BZ.LUe6.X8q3DgEIWjEyNQYo.HQqOucpdoa9X286AJYvfS4eHD1z8AfTZOhwgVNpw==
Hotel Saint Marcel;8.3;3;529;43 boulevard Saint Marcel, 75013, Paris, France;;12-11-2022;12-12-2022;1;2;2;https://www.trivago.fr/forward.php?enc=_CgMoLOHl0tvHFYLMCFxkmzC6rAIOE3K-CBbP1NvjHA.W8oIni0klS2DsMPu2y9UoaSnHg51Nkrf.zzFiEbeyxV3OxQc5dVkSKevDzXX6yfd9sanK2EHeaWBE61nE10PPdjkiqSoNgyWHa6RMRGQO6K2ZxuRg39W3jEhE.0czKw==
Novotel Suites Paris Montreuil Vincennes;7.6;4;184;22 Avenue du Professeur Lemierre, 75020, Paris, France;;12-11-2022;12-12-2022;1;2;2;https://www.trivago.fr/forward.php?enc=_UNoID-kmPOzBBrvqE7S1Y8HQzpI0WspLfHgcR1FX.szgT3YCwn4O2Y0X8sZf3vvbTlLzgN8LdgyO4DfaTcQVJCDLz6.DhsgNIkf9PzjnOhLQXi7YzbO7hrsgajb5W1NOVTs2j7e9cdaP6UCnybpmWbcims6Qpr9PpFjTMSInYht1bMAgozzxJZ4A9nl7Fv1yjgiyefIBN3EJLSBSyKzJEUu2lkvcGJ3iXqrebqoaHNS6ijTSqSnbLLso3WVAsKPga1j11YC1l-9oDFMJBW8CjGBzuhr1XDrhmSzkEqFcn1NHr38VHGMpNTUrvgXBjtam6jaZjRJ0rtBkYI1cIWn7DGr8Tyk=
ibis Styles Paris Gare de l'Est Château Landon;7.6;3;148;1 et 3 rue de Château Landon, 75010, Paris, France;;12-11-2022;12-12-2022;1;2;2;https://www.trivago.fr/forward.php?enc=_aLEv2TR9nVnaLC1SBbcapDVdylUIV0ot3v64BZyrUQ4xHw63MHMfqLwz.gB8CHnyWQ-CfD2vFG1c-xyi83LIq02mGW7uM-wlxYm28vvfhvHKX6rIhqkbYibAYhzMMO0XC7TKf.f-PDqJX6wNIxtYhPbv9W8bRQgXBKqDzjFDXTkkPT.ar.swqpcLigL1wND9wQBysTmE-CfaSt5qQ18Q4YFzClbDMGJeQqZk-7bfM1DwDmzBkJhGTuHk3KdxdS-aHgiDZssQuv90OCug2BiEBZYVtMHmmHfhrS.qaNhSrSylqsm5pubttNoKiBzxBeuU1nSfwLtLR-jlb3lsq6i8L9qF6Mo=
