name;grade;stars;prices;address;gps;start_date;end_date;nb_adulte;nb_enfant;nb_chambre;link
Ibis Styles Paris 16 Sud (Opening July 2017);8.7;;57;19 AVENUE FERDINAND BUISSON, 75016, Paris, France;[48.8364043, 2.2537826];12-11-2022;12-12-2022;1;0;1;https://www.trivago.fr/forward.php?enc=
Hotel de la Bretonnerie;8.5;3;190;22 Rue Sainte-Croix De La Bretonnerie, 75004, Paris, France;[48.8583047, 2.3560229];12-11-2022;12-12-2022;1;0;1;https://www.trivago.fr/forward.php?enc=_5UNN3YBIKDnJ6fzZGAaWDJK-C5Qdg00zgEEUozfPtXRxJQY9oLZF1jSb-GZu-WNfyQa34cDoMqQH9SLx7o1JcgreWPbpWsfAUPbHyIEqdHh9f1oXWGV9JcJ5TExdvQ9b4TGW96jBmIcSdEfbNv-S-kxYqJcX2X-glfE=
Hôtel Mercure Paris Tour Eiffel Grenelle;7.7;4;133;64 Boulevard de Grenelle, 75015, Paris, France;[48.8505093, 2.2926729];12-11-2022;12-12-2022;1;0;1;https://www.trivago.fr/forward.php?enc=_wAWStoHrHeDxV1E59McJfXR.5ORTl-17w.Cm.I8H73Tzl3tyTiK9SEFtWfa5.X8cb9pYax1umpCpUU13aWwZXJAGdOfR1pCd8KikEAhX6-qGU3oDPlyXNdj-ZBHNUvaK0s1CTGfSuFjGkCluOAeaueQDkaHViOOPYtcCaXKoSXq0r60xkztjeTr1tPUarPbVuKp9cL7VJNBQRQedBCsDSjc1GG7yzHFe1nQHefMwW1KeNN9vKxFs5znCbQOt8uN4BS8LqNDr6Mtgcp22hU9Vf6VbY4JXDdCDhSYEVf7E6Tmv5WCt2Wxr1L4-6OXz48c6bfkTVmDGa9QKuOh-fSBiXezgkkw=
Hotel ibis Styles Paris Eiffel Cambronne;7.0;3;98;166, boulevard de Grenelle, 75015, Paris, France;[48.8480035, 2.300669];12-11-2022;12-12-2022;1;0;1;https://www.trivago.fr/forward.php?enc=_o8s8wFS0CRBRaYdG5frfuOCTsoJkluyInRtVMBspadgZ-Hg15doP9wdFRGhBTtDBEtLFWEnVJyBTtymP2uEpLAS-9f8ju.1x2azSoqUllFU48glaG9Z9bwuvXm9Ll3LhMBNhL6dfO7XGbJwvQ4B9Wesc2ZVy8FU-.Qa1VlY4q.q3WW-uciTxpCxVJUJnxsDAeDjQHnx3uaTlTgEqO3x7XsVU1ao3D4yQaF6fFEUyP6.mkf7hVJ-rSNFGeupy1WdpCjORDqJJTibOIkF8m8DcXkeh5M-RRka9EL3ixfHJ9iPgJotsYJf9GU.XOweMaKiEb9xsfN-BmH1K7HkahGs.6Ibagbo=
Hotel Mercure Paris Gare de Lyon TGV;7.5;4;128;2 place Louis Armand, 75012, Paris, France;[48.8451154, 2.373035741429623];12-11-2022;12-12-2022;1;0;1;https://www.trivago.fr/forward.php?enc=_6nhoJKu6rMIiFNpSMzhL5NBjIjQ64KXjzhDJhQNpXYV6VmzLO3NBCcFAb6OcA3n1OTyo8Mgz-ZGskWp3G6zhUICjSb8XroWrVFp5CHs0xYAOFqo5iZCDWfGWp.uwpa6.6uUkHNRGz4TUPMPE8Twe.278hiEf0Q6oXG4GdJCmkvD-2Lt-1tkVzxxMNv5M.kPOLO9k1vHsSpLh5SKpWH13GANO8PyfW9VoRNtfhPQ37xcWKEcYQcUn.1puoeTR58v4IXCQtm15pr5YGJ07OcMSNDuf0ZwYcEKGYvNE95474u3K.HNylIfhBsd.M.3b8DraSgm2RboZ1F896Q2m1GpD04jeQ9w=
Ibis Paris Gare De L Est 10 Eme;7.6;3;128;5 Rue Saint Laurentnullnull, 75010, Paris, France;;12-11-2022;12-12-2022;1;0;1;https://www.trivago.fr/forward.php?enc=_KjoLrEy6vOdbWxnq4GmYXnr29BX7oxusDy0s-CIXpY1mdqtUShDgMgzbWD75FMuol12eypajMASP5oXbefbtgkmbf2aILCikq.lHOfQsGtDQkRZDw4U9o5VT7eh9fOZTxPnkxKN0YUB4jVtakzYRDm47UrmH2TLoGyymQ2m1aOb7V-EIq5BTQcMo591B8mLHgdpYbo6zm7geuAUr1qzkMYgvpvQj40VTO.30YjHhat6W-QHLYUSmgoA4pAO86b0zJl7KmBL85XsN8Z4r5kOskrBLaPm.YH5mlWzyRU7Ax3Sj1ytozyw6vWQnmwzJ5Eno7aDCcY6JUehs99yT5CUR307DKeWmWw==
Hotel Alison;8.5;3;107;21, Rue De Surene, 75008, Paris, France;[48.8710461, 2.3202766];12-11-2022;12-12-2022;1;0;1;https://www.trivago.fr/forward.php?enc=_BSr6uY85EFccks5rVmuUIwfGPAzJUAc4vDTCGey6X3tQk9pVg2tlEiSitl3ea1xFYl1D2WoueFFlzcMRpPZeUhP0cdfLi4Rc-S5.9pD0m05d9IA7Z5AtAxaiLoYpw3i4V6Jo36rji95VpASI95H-87qEkFM=
Hotel Daunou Opera;8.0;3;139;6, rue Daunou, 75002, Paris, France;[48.8697495, 2.3323881];12-11-2022;12-12-2022;1;0;1;https://www.trivago.fr/forward.php?enc=_.-uynmnGY3mtDxxDh5gLPFEw-T24mPiKRdGQ3UAESpBrktvGIGFtfoL2-djM5Xa92ORdYNZ3lHxUFjfowgsLEpc--8.k1kMO6K14gn.90qHnnsxDdrq3skhl6WsACZCg0d7DTkOTSn3huEjLuwwBZOg=
Istria St Germain Hotel Paris;7.7;3;91;29, rue Campagne-Première, 75014, Paris, France;[48.8390829, 2.3316404];12-11-2022;12-12-2022;1;0;1;https://www.trivago.fr/forward.php?enc=_6OVlrhjDu.8tf0isKoOSExldrD270EYr-kf5yT7x-AE9q625y5BQNkG7RaRa8cPlvVuszk7tzD41BukaI4dsJ4ZVrGiWCbFzKCiexgDlMdm7v1qcZ0uQhgpLe4Y11ljAe6onh7bsStVSJjaVgq1DT5JZ3aRUf5uKAzQ=
Hotel Mercure Paris Bastille Marais;8.3;4;81;53 Rue Richard Lenoir, 75011, Paris, France;[48.8571287, 2.380612];12-11-2022;12-12-2022;1;0;1;https://www.trivago.fr/forward.php?enc=_xazaOubM1uWIqRLu9T4-S45JyLzALSXKM2eJjuOHtil6eAH3y3diYxpOqpotFlgcM1AVDpvecr4AxTjcrnTsikyh2TaG69u0YgitqKMa0kRSgJIP1xVpRLgv47OJc4xEoL1I-2D5FyaewFdxm9uV8ESgSZOZ9yowOipX92nLGNIVUtcKoE9H5DAfzVvlpgB-kmrApelzQqVl5SmVmMSztcdt2GUkDxUGJ4s4VUbzZPXN8BJe2wZ8f62vpLvKR6gm-bBSiRJmsXZAJpAsF0rmdFtLjjxLBs3NSlBuBNCeMiOKuSeTWKmHsWJXgH1Ayi2VRCpkKzcFzeyxu2I.0vhNcjRyB2c=
