name;grade;stars;prices;address;gps;start_date;end_date;nb_adulte;nb_enfant;nb_chambre;link
Ibis Styles Paris Meteor Avenue Ditalie Opening May 2019;8.8;;143;18 20 avenue De La Porte DItalienull, 75013, Paris, France;;12-11-2022;12-12-2022;2;2;1;https://www.trivago.fr/forward.php?enc=
Hotel Novotel Paris Centre Tour Eiffel;7.4;4;204;61 Quai de Grenelle, 75015, Paris, France;[48.8496595, 2.2837038915934476];12-11-2022;12-12-2022;2;2;1;https://www.trivago.fr/forward.php?enc=_avHsw3lvhSDgV9BO7dUhb4oTFSiyWHpgH-I4YIPUXIO-binGvl1Z--acFJveLtMvjf.a3av6fukhPwMZ8XynNz75AI7gmO-STNfuejDXHvMpn6QCBYa9B8.aczhyhfRfz6cF3kyWSA.ejiZst55iudsIMCAUqzHKnpnp.QlUD-y.acFhE3m7nxDOgHt0Qj2nGIFsGbHUo.4lA2Y-cWDdzuWvTxGSd9N1Mh22Uwcvmzaoz-Zwd1Z6f9BcdOj992rNxIqSTGr.UI8RN6J5yT7ARi9nZBcc3-2GEP6WhqHa.0vFCUanAtvlPte8nL6-WkqRGLAnonpJ.MSTzAL5Oxz1zxGHBK.utw==
Hotel Pullman Paris la Defense;8.3;5;243;11 Avenue de l'Arche, 92081, Paris, France;;12-11-2022;12-12-2022;2;2;1;https://www.trivago.fr/forward.php?enc=_et4MU-fZYrse-iBqq2VuwJlCpVb59ziOthWDExltTex2STAMyNZvglMyPIaOph0lUFtPiVTg4mnl94XRHYQrCjJj0MK.OFTh3nFvEJeBUo9hYI6aYCwbJvFpErxc.j-ORd3AHmkVle7tKu9HP4shaVds8Q9sRlJyXjo.AyuSh7-yW6CwSxJRiJjgKOFnPBAQf0OLpY-S1crT3sztDJ9hmbTwTauCrd29y-vmA98ntegdSA1Eezrg.rR2Nye.2fFBHQp-e9T69ec4YaAKQHpYVkDO9hItqltuKJTiQz0jp7JeEE.ACyOU-JbR0O8KKwQwObgNtgUbIYRszSHFTCdTS9H5-sw=
Hôtel Oceania Paris Porte de Versailles;8.3;4;292;52 Rue d'Oradour Sur Glane, 75015, Paris, France;[48.8312997, 2.2829367];12-11-2022;12-12-2022;2;2;1;https://www.trivago.fr/forward.php?enc=_wOYzqkHzahA2ACrWgEF6syxQScR.PggAr6s-xkZtolSRDueDNDUNYEJw2ufG2cRgtgeaTKDtxuN5DcIXOFAjgdVwClfXms1wCep6tSw39w8CGr1wH7xto9O.rmBWh93IRyldxbmJW9y-uj3gEnwTdJkXI-MSSjqIi28AfEkc9K9NQgSYLchP.T5TeZPUAbpxCQXSSd63B2fylBs.Kkw1MnZqNKM7lASm.tk-JtbkQapTChRL3iBW24kynxVXajqpGsGn0hGFdv2xYT7D.OuruwLlfZWFddglL7jIgZMRu-EjdqzCkeb3cUZ5-mWjNyhtTZUQVvBDlE6Ej998faT2vT8=
Novotel Suites Paris Montreuil Vincennes;7.6;4;95;22 Avenue du Professeur Lemierre, 75020, Paris, France;;12-11-2022;12-12-2022;2;2;1;https://www.trivago.fr/forward.php?enc=_YcMTYqN-EmEwoXJVUbRCGupQlTPMiA1tDfEaPWIqCMdFpMd5zEatbTsW-xbyvQbpRX3ErD2e2quQYVXwAKxmxA7iK27xZ813.dRbq-v0ROapTwlhfVTc3ksC2iDRAwTHYih4CVPgIAA8sUdw4wBv00kv4ze3QN718JzH5NyBVKkJD5G2XAoLB5tXdVS554hkJCEjA4BwTonzQ2tuErLslos56FNpNHHdNd4.pishcL-d.Re3hNLXmxX1VtshdScGh2MQis-Xj77dyQB8Ce8ijn-.fnCMOyyplgYXkBw0gZmMqeNgy01vyvTd7fI4UJwdkL8JZuHzoyXfrHHKqNdbu.fFpJs=
Hotel Eiffel Seine;8.4;3;255;3 Boulevard De Grenelle, 75015, Paris, France;[48.8543537, 2.2892546];12-11-2022;12-12-2022;2;2;1;https://www.trivago.fr/forward.php?enc=_x4HAGTYZK4-4vzaIStzWiwxqNj4oAYBiAu5EZoA01YrZTRZfgZniiJ4QYFRvsyWxObt5en9bGDnwUyB0Na36ZW.2z7SxgOwAtEd3Ba4sm2cNz81fE5uDKKB2vxRA1hK2RBbpUFej52ditFAq262sm6OpQc-XZsbGqG5xsmU=
Qualys-hotel Paris Montmartre;8.2;;222;32 AVENUE DE LA PORTE DE MONTMARTRE, 75018, Paris, France;[48.9004416, 2.3358099];12-11-2022;12-12-2022;2;2;1;https://www.trivago.fr/forward.php?enc=
ibis Styles Paris Nation Porte de Montreuil;7.7;3;127;36 Rue De La Croix Saint Simon, 75020, Paris, France;[48.855097, 2.4094641];12-11-2022;12-12-2022;2;2;1;https://www.trivago.fr/forward.php?enc=_gopFYCHI0wZ5zz7j2raZdxn9O92eHHYzJTP9S-LgJ3cswq3jtXTHFU0btNixlglP98hKizi10Z.TM.7.UwLKfeiYM1s5hfErBbPiyIOPcbNWAFjqZG5Bw8hn2Q-gXozXsFBb.muffySOs5SfeqYIWrXqMWo7mhWqhVLNgsZTHicdmP3BfmhXsH1Lxp7CBGG0lRpqlBisTZNpm94C6QdAQxDKJx9UptMJqhEDXp0tnA-3nP5MuJg288Asg55A1kr4kmAA1SQETamVAV-UijraPW6GTnJ487-qrbjefHN11T.V5dEOgbGpGjBJNc-vREuVrW4TmGDpqVuV8Grf3lqOn2k08D3r.Q==
ibis Styles Paris Gare de l'Est Château Landon;7.6;3;116;1 et 3 rue de Château Landon, 75010, Paris, France;;12-11-2022;12-12-2022;2;2;1;https://www.trivago.fr/forward.php?enc=_SFPFJnTvtQV7wURRABAvGGw7axvviDBieeyfd6s1Drb8Z8bZCENkwvKl4WgYO5XFmCxvnZXfQB48GQ34HdZdn4131lXqdFgPsuXyg0w.dtww-nQb8EBI-sqjr6duPLgFLugErTCsI4g2OH0kqXmIS-gCmvbGlJh4dNS7JDhBPcURn3DYSweInDeDpc2eROAnMcYBx29ZbVrK9ZFdC7Ah7EZaFblaTvv2OnyBXUAEF4oetS44OB8wcIf0k8ui9F-SvEK7oBaoPA-Zr.K0ZCU8rwH9cY225x98PVkOrfmZY4yRG-rOC9reIzEZ.NFRog0Vh.2y1I6PR1V83ZbDqoyD7rG9AnY=
Résidence Charles Floquet;8.7;;282;8 avenue Charles Floquet, 75007, Paris, France;[48.8561307, 2.294172];12-11-2022;12-12-2022;2;2;1;https://www.trivago.fr/forward.php?enc=_PV5K05Ot.QuckAqUN1i9IKCQvpxo60R8dM-IBwlt87V8wJSESY6abr2pI8H2Vj6RT2TSYYjoO0bCHeBupJUhwioF02C8iyu9z9LiWwuHewscXZxDFilIi-icOK7KPM7bXq6shzATPd.bst2G6vJVVLgFYHfn11g69cD5RwHVOZe7Bf21WP4fvxWM5OPzqzTs2.LARY7tbkPDYC9X9yAVb08z8cf.YKp.-5-LqQeaF.LDzP8QFekZ4r3AKNMnpuk6e124vk4X.oNUEdjjNyOb1Lyj.7ec7wJy1buOI0w76hu9zf0lXmefvm1ECVqP66cri.Zg6hIbeVPCiIrB1g==
