name;grade;stars;prices;address;gps;date;nb_personne;link
Timhotel Paris Gare de Lyon;3,7;3.0;121 €;3 Rue d'Austerlitz, Paris, Paris, 75012;[48.8468041, 2.370162];juillet 2022;2;https://fr.hotels.com/ho199594/timhotel-paris-gare-de-lyon-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648547978063&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953907&sort=RECOMMENDED&top_dp=121&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201505817&selectedRatePlan=207560852&expediaPropertyId=1098400
Acacia Hotel;3,7;0;95 €;30 bis avenue Parmentier, Paris, 75011;[48.8611455, 2.3778135];juillet 2022;2;https://fr.hotels.com/ho633071/acacia-hotel-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648547978064&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953602&sort=RECOMMENDED&top_dp=95&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201709405&selectedRatePlan=208580451&expediaPropertyId=16344343
Hôtel 34B - Astotel;4,6;3.0;154 €;34 Rue Bergere, Paris, Paris, 75009;[48.8727003, 2.3435855];juillet 2022;2;https://fr.hotels.com/ho194609/hotel-34b-astotel-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648547978063&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953989&sort=RECOMMENDED&top_dp=154&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=7798&selectedRatePlan=7798&expediaPropertyId=18868
OKKO Hotels Paris Gare de l'Est;4,5;4.0;119 €;30 A rue d'Alsace, Paris, 75010;[48.8776445, 2.3581956];juillet 2022;2;https://fr.hotels.com/ho1100722624/okko-hotels-paris-gare-de-l-est-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648547978063&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953155&sort=RECOMMENDED&top_dp=119&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=228629664&selectedRatePlan=264316311&expediaPropertyId=34366332
Hotel Pilime;4,3;3.0;143 €;76 rue de Clichy, Paris, Paris, 75009;[48.8825849, 2.3279485];juillet 2022;2;https://fr.hotels.com/ho282946/hotel-pilime-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648547978064&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212957556&sort=RECOMMENDED&top_dp=143&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200575162&selectedRatePlan=210931799&expediaPropertyId=84205
23M Appartments;4,0;0;122 €;23 bis, rue des Messageries, Paris, 75010;[48.876137, 2.3508617];juillet 2022;2;https://fr.hotels.com/ho709699040/23m-appartments-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648547978063&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953679&sort=RECOMMENDED&top_dp=122&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=202425536&selectedRatePlan=212336681&expediaPropertyId=22146845
Hotel Liberty;;1.0;56 €;16 rue de Nancy, Paris, Paris, 75010;[48.8725433, 2.3580976];juillet 2022;2;https://fr.hotels.com/ho470522/hotel-liberty-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648547978065&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952485&sort=RECOMMENDED&top_dp=56&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200869953&selectedRatePlan=204415062&expediaPropertyId=8804655
voco Paris Montparnasse, an IHG Hotel;4,5;4.0;194 €;79-81 Avenue Du Maine, Paris, Paris, 75014;[48.8316562, 2.3253298];juillet 2022;2;https://fr.hotels.com/ho264612/voco-paris-montparnasse-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648547978064&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=178673&trackingData=AAAAEAqBJ9tt8DCFMu0DKhXmfEISmspe30Rm_WlEf30EnATCXKpKbuP1zjnoXLDaFJXZzM0Wd3dZCH2LYXD3NSN0Ek_g40tDvN5wt5QyLbvZpyiHIMqi5NJ3iyaxNycgdXAJRWnuFcxTxL8uvWzz9fRpOvdcJGcED3E55ig_F4Po4_dX0C3PRIjeY9kUv5bCdpeRSYucm8nco1RBiWY2PPJB5UTFmeBTyuwOcxd9yu3rt33dzrLarC-ucoeH1Stp-Mlor3jcHFJ6D3KBb4-ZdmyH9HHnZw7hbN_pWd-ah4Di81co0bCPJe5NhXxgitClzZ8IDC2OmJUTqi2FrGvTaHQn8HSekKtBxiwDeE_djpvfCUpNFynQyQPdLfVfcXcSvHcvMoguOMQOxeB9ALU2YB6P22cQbb2KmLE8SMtTh4ANeMicz8ybVJwMOZL6GhKv3orU6dZCzsMqlMwMXVq1UR_tG_skI6peKcQ_qmBUYqdaAtDlJA_cF4_wymtgrTY8nAa2YVxsJlsumX-NwZMPyaYQE274umW8XB9GMpOuM7ZBmaSI90N-f4husSsOMRTPAVOniAGlV9oTiYbBVg0tiO4jkuJpb74XsdSMBzUVFNMz5_opZCu0LEaCSM-fV0AUPlXK2uqJ1gjtEE-fNZz78Ez2BghHFqGXwiyryiny3FyVfPNifvT5Y9VH5e3x1uWdgMNP6kOJLAxg6kB5fgHPn3oEjfZMqrymayK6vy2bJ6McWDeaVeLmgyR1Q7A3kUPLUsjv4bap-XJ-gjW_cBL1fefy1kt7aEGBARzjThOqGVhlM6wI5ppmUn0pegnbNkQk2xNHiRwWNgCJwDWO3gCckjZUP_bH4Iwup3JllpoyQK8a-o_guyFfm0RFmF5xcMCl_c2UG2F2OQocVH-ASpAY-RVmB7AMH7PNvGve41pXXZ0kyfaYQJhMdw76DXVsRSihExjWVoU4KFqt5e-21NnUEjsGNmYh3fxtzE-7wvU7MG5vADhuSOLCV4YGIhFYzmHZFzlfSA%3D%3D&rank=5&testVersionOverride=Buttercup%2C31936.102311.0%2C33775.98848.1%2C38414.114301.0%2C40794.121819.2%2C38427.115718.4%2C42444.123988.0%2C42876.124673.0%2C42973.124182.1%2C42974.123984.1%2C42975.124629.0%2C42976.125426.1%2C42802.125960.1%2C33739.99567.0%2C37898.109354.1%2C37930.119094.0%2C43191.126721.1%2C43435.126644.1&slots=HSR_AC&position=18&beaconIssued=2022-03-29T09%3A59%3A36&sort=RECOMMENDED&top_dp=194&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=212717124&selectedRatePlan=381006154&expediaPropertyId=1498336
9Hotel Bastille - Lyon;4,3;3.0;132 €;23, Rue de Lyon, Property near Gare de Lyon, Paris, Paris, 75012;;juillet 2022;2;https://fr.hotels.com/ho350434/9hotel-bastille-lyon-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648547978066&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953907&sort=RECOMMENDED&top_dp=132&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=213914723&selectedRatePlan=246113007&expediaPropertyId=560198
Grand Hotel Nouvel Opera;3,3;3.0;89 €;152 Avenue Ledru Rollin, Paris, Paris, 75011;[48.8553767, 2.3786616];juillet 2022;2;https://fr.hotels.com/ho135373/grand-hotel-nouvel-opera-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648547978063&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953134&sort=RECOMMENDED&top_dp=89&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200820374&selectedRatePlan=204125383&expediaPropertyId=64872
