name;grade;stars;prices;address;gps;start_date;end_date;nb_adulte;nb_enfant;nb_chambre;link
Crowne Plaza Paris - Republique;7.9;4;323;10 Place De La Republique, 75011, Paris, France;[48.8673446, 2.3653087];11-04-2022;12-04-2022;4;0;2;https://www.trivago.fr/forward.php?enc=
Hotel Pullman Paris la Defense;8.3;5;318;11 Avenue de l'Arche, 92081, Paris, France;;11-04-2022;12-04-2022;4;0;2;https://www.trivago.fr/forward.php?enc=_6xl908IBl6i6ss5D2lwsabBRhn2Fv03gEDUKS02mwf9T1dHt75Z2Y0GiBJTuaeoEo55.k-OEprQKNhn2PYPM8misMBzK8rFGmxLjGBp95lcYxq1OiOd7m0VfTnHIVkNcapos27qGzMLIaO8UvFMJKEfF-JmrDGZwNmpywHgM12q5EeQy9CweTfufIu1PDT3i..q9YUeXLpNclikUXAnpMiqI-LDqXMBSqoex5pEhrJu4GIf1ZsQ3v2Vux2XKwpd9xvO3e96qV-P6Db5Gcy2tYyGMGRevr3iS3j2nKPjtR68zsxpP1o7lH2xq6qfSRvJCRPL6yRb96xGmAuijgawNgIv2Wtk=
Hotel Eiffel Trocadero;8.2;4;536;35, rue Benjamin Franklin, 75016, Paris, France;[48.8612886, 2.2863619];11-04-2022;12-04-2022;4;0;2;https://www.trivago.fr/forward.php?enc=_Fd6-B6uAWdP03bLjWW52.KPoFAWP1wCKiZnaYd74RBCSC4Rxc-qGWP-H4btkrjTdDB0O86HfpypUgjsNf87pKyzLj5EDsjc-vDu7llblzyB8V4ss3nvOtJorAJgRnBA2MZ.30ZbqutSaG8OnZYWMODfABEAhjWSS1w==
Hotel Le Royal Monceau Raffles;9.4;5;5 810;37, Avenue Hoche, 75008, Paris, France;[48.8757736, 2.3002863];11-04-2022;12-04-2022;4;0;2;https://www.trivago.fr/forward.php?enc=_gRblWCmvhGyjnDTbwn3ctkIz3rnceMQ3eKLdTlbccF7stsxJF4s0ddwoZRBc34AmpSEW3jLLFNtcLlfNsn2Gjxle2I3nBuHx.yJ0RuC-EmXg606TQMk7Gr.HUT1bIE40YkdaylLC-kGmQqhNFiYZDYtQpKP.hA==
Crowne Plaza Paris - Republique;7.9;4;323;10 Place De La Republique, 75011, Paris, France;[48.8673446, 2.3653087];11-04-2022;12-04-2022;4;0;2;https://www.trivago.fr/forward.php?enc=
Hotel Paris Bastille;8.1;3;261;67, Rue de Lyon, 75012, Paris, France;[48.8509291, 2.3698902];11-04-2022;12-04-2022;4;0;2;https://www.trivago.fr/forward.php?enc=_Do9lOrr7kazlFys0G1Bw55OkVKBlMKXfXxyVF8bqlvo.bb5c.buIRRlBNEBnABVCQXCD-oRc-JOiEoDzyq8Ff4BGnDdCwBiTSX1kBEkMQqWmPwg6MBy-GeQHACjC7xVGKxOSzipSKe1MTDZP0o0ycPJQg8q9Ic5iKoVo6rHz6-sx3mE2yXAyilxdu7hp1wZ9Ou8=
Hôtel Barrière Le Fouquet's Paris;8.9;5;2 182;46 avenue George V, 75008, Paris, France;[48.8710995, 2.3012603];11-04-2022;12-04-2022;4;0;2;https://www.trivago.fr/forward.php?enc=_nq.yYeZ7bLBoSOxJymlgdOF1tYwAkRyvc5Eh8QbjxkfCiu3fEHb9nonpyyPApHRCbRme2vJ2IlB5p1SyThvFM4b46fgjT4R-Zb783q2TpZWkloTe-.JLnTMqRyndFVeZS.ecyuFkNUH1xyzKIZLCTekbkTZn-NZclin1em27Nqe0nS3B2ZbGm6tNJpPMSwlLV1Om-g==
Hotel Sofitel Paris le Faubourg;8.5;5;2 475;15, rue Boissy d'Anglas, 75008, Paris, France;[48.8683727, 2.3214441];11-04-2022;12-04-2022;4;0;2;https://www.trivago.fr/forward.php?enc=_459dH9F.Ohjx4T8hy7.UOEs2fDh5qx3unFbvW6dJm76J9Wlb6mxZ7kZC0Jmhg-rfePlGQ9iBAgz9LxjRZ4WzGy0-bpf068bEL0PC4Tk9rvt08.QoUIxa6u0-onYRMQrI.sMJFDS0KnT6XH5AGHirBTJZW4n0qZvuDN1ttbbSgm-Cidzo8HOLY-yKhJT6aFjEgkbkqCmF7DYnWy4dqhL3AaIGjhwuHXVragn5GzOwYaqSSm8NbvDZ5yVD7kIOYy9QXnoWA.jL1Mo5w2RK9qJVCQSpI6MjVTXH0fG7XnjmESwDmDJFepmcyMHHgOrR4kr0WYR32ns7jdXR8CBV83-ghoy70Hz1
Hôtel Windsor Opéra;8.7;4;272;10, rue Gabriel Laumain, 75010, Paris, France;[48.8734367, 2.3486148];11-04-2022;12-04-2022;4;0;2;https://www.trivago.fr/forward.php?enc=_I7HM2zUxsQupDSia0BvBLIZnDeoDerH7BK2awqr9FjPaHG8Juv8AyR0P9fu3M9Jtu5SvZveFMge9Uqv9Bk78NqAN54FLBKvo9fcmu8bLrxGro0RkIFp2E2dAqoNkuFtvxNPcLMBQHv8SMiAAwkjd.cA=
Maison Breguet;8.8;5;670;8 rue Breguet, 75011, Paris, France;[48.8566733, 2.3718892];11-04-2022;12-04-2022;4;0;2;https://www.trivago.fr/forward.php?enc=_5BqMBJ9w0y6Bh1u.Y8GJMR6cbbcOq6Up1wkVoT9s85jB6ohi8GGJQ.myMCPN0tgR45Fsm.Y5bQvsFLCMNNnyjuiEUAguDWTIeo6xrniobZBBjddAqaGkX6-H938wCTD8GN7i98CBsTKfgGwO5G77QKcKzINAScI=
