name;grade;stars;prices;address;gps;start_date;end_date;nb_adulte;nb_enfant;nb_chambre;link
Ibis Paris Eiffel Tower Cambronne 15th;7.1;3;121;2, Rue Cambronne, 75015, Paris, France;[48.8472571, 2.3013183];11-05-2022;12-05-2022;1;0;2;https://www.trivago.fr/forward.php?enc=_mnMmuoM1w3qxI5O5naa-Q7N9vIMqM1BsvXb2Shzu6O8rFHzGOf6nwTEPt7xSCWaJ9nW8FTJYYi4Dl3iN42qTZemzk24vr3mSti56j2bKLRGvA6679H5.pK9-gOzv3ixyJjxKbRwmdX.z6QOguxJvGzfQkTEixEXFWet-FTkQzvirTxs76GQvbZeeXUaUMgGe4JabvRqy8wuRuYk8fl5K8f21WATtTKsoysF4CvsuMuUcJPoctMxOdcQ8w6rgnxc9RlkZuV8DzQQxKaKbAhpkolPJlKz1nUygpjLOvlRthp-D4qAnts7.sdLI06gyBdDQLeax66ZSWp22GtT0-dCJiScgZmI=
Hotel Flor Rivoli;7.3;2;78;13, rue des Deux Boules, 75001, Paris, France;[48.8591821, 2.3451933];11-05-2022;12-05-2022;1;0;2;https://www.trivago.fr/forward.php?enc=_Wkrt0jfyL-3VnBdmgCR1a4aEIOyBf4arkf6HRJOMsgOtHmif0Ay8K1cS1vKJI01Bx9xZ4ECG5pBHtIk1FqCsGfk68NDJ4NNapyVHDDvgemDTuGT.uUrFWo538tt3bLcuC.iGwiCjcXp6uZlq-h8cQFyyiAH2k7c=
Hotel ibis Paris Avenue d'Italie 13th;7.4;3;126;15 Bis Avenue d'Italie, 75013, Paris, France;[48.8267543, 2.3570898];11-05-2022;12-05-2022;1;0;2;https://www.trivago.fr/forward.php?enc=_WauGX5-v6IDzunuuUgq7zjGB8yZgwOe.hwxtNurHcQQUKKd.NcR3xdO22SUP3oYZzyTL9N1nlLG2jatvL0LgL7BrYA2jaW4aIrvw3OrhS6eiepJTOYTOfBGcZSy2R9-kEh26gcEZ3khewrfN7XkoSMVi.K6ufi1U6szVP5dHCa..JM4mlDA79-QbLrJCWmqBYy5fsYB817C1h.YMe25J4ZL.AGJnCvivn78EcKyw5vtWOOheBn0bvlt3oHDqk5dBEb9PIkY5V2j8v21whF3t0b.QwHTQNBnttJHjpXKPjXmDblmzP6k-DPjAVqM4710Gwy29nYTVZj29LJTtRlMtLyPX2gc=
L'edmond;8.4;4;202;22 Avenue de Villiers, 75017, Paris, France;[48.8821707, 2.3131889];11-05-2022;12-05-2022;1;0;2;https://www.trivago.fr/forward.php?enc=_j0huy9.a8.E6PdIrr1aasuf308HC6UfLiwhijNO1TPpsCtgF.O.fmCxctUzhPOlZt6eKKmfyvISCu6x-WuvtkUu0Cn1nL7dgsxHS6AO7UqR6gVEnIEYUF0TEy.VTP9j6arqJsr7qNrxPNiSIFM5XtHOu
Ibis Styles Paris Meteor Avenue Ditalie Opening May 2019;8.8;;116;18 20 avenue De La Porte DItalienull, 75013, Paris, France;;11-05-2022;12-05-2022;1;0;2;https://www.trivago.fr/forward.php?enc=
Hotel Novotel Paris Centre Tour Eiffel;7.4;4;196;61 Quai de Grenelle, 75015, Paris, France;[48.8496595, 2.2837038915934476];11-05-2022;12-05-2022;1;0;2;https://www.trivago.fr/forward.php?enc=_Olr6.T0hWDfOLAPn-HYwcjhb09.A9uYwfl1dZX51ie6WYnYLmXEkurkn4flMNCz7v3wbqq7EqO3ljYNUvfcSGscFcdZn.7e51ngK3U9WimueVFZk5nd9SgWUFfKLfD1FPPxpi-IRh2NRImEnpmkW7zOW0bqiqY7yW7t53nwCgtB89KTiWxopr8vK3Zk2AhMHeKTaunFbVtVoZK2SzBEIr42TK1amL4JPV5-fVy3uLHfJQ-C7efIa-XpMuGVWtOq80V8aXqreKohD-7w2ooROMI5AGHCtdVoAmy7JzN4JUAS2YLpcc.e0-PlRbgPiOwtwhLUWoTLrKGCcLeka2xHDYsffohdH4A==
Hotel Mercure Paris Centre Eiffel Tower;7.8;4;218;20, Rue Jean Rey, 75015, Paris, France;[48.8553642, 2.2922576];11-05-2022;12-05-2022;1;0;2;https://www.trivago.fr/forward.php?enc=_g42iZ8YbMKyzU1SAosfJEPuPvWIwfSJZAfBND2sowzhlbJE-sXSCasVH8mJVkXGxFBiHu.lXFgqkE43zH.A9TP-lrCHU4AVIVvfa0rdDi-qGal8tYukboCqCEAPRjhsY.A2qLcmavtBKw8Y4hj6XCkRaSOBEiFt9T4CCIlnlRhG.iHKWsG4adwIRXGxe4dMhrX862vfnSV85k41ssVFi3N48gev2sPTjsplJe4R6QAlZDDKCnj7ugtceYEkwh4qgYwkrFKzKx5CZP5qWiYlD-wLuI1jEiLEvlCXKWq0o.U5dlibCAShzA8bFSbK-Z7DF3Ait7u2jDS2.yZdFKQf.RE.iSmk=
Paris France;8.3;3;74;72 rue de Turbigo, 75003, Paris, France;[48.866344049999995, 2.360583371732576];11-05-2022;12-05-2022;1;0;2;https://www.trivago.fr/forward.php?enc=_W3KFb8kzVU6.50tMSuWq0wcZwN1mzhONyHXF.8Yq21zRAymm72CYJxH5h5fU1DjTa8wBZb.eEsIBn5rIaETbLQNM9mR48zQpCfOIHJUJWVEOGObiKY.n.XAgE3j9qArV3W-RJvfNk9SWxhJk4d4cjqJEGL7rqvFd
Hotel Le Magellan;8.5;3;143;17-19 Rue Jean Baptiste Dumas, 75017, Paris, France;[48.8834204, 2.2925284];11-05-2022;12-05-2022;1;0;2;https://www.trivago.fr/forward.php?enc=_RCRbnEqJbbzRxoyFv8WMdY.dMfNnCH5fZIWApQIIKXQgwy6jExB5ivAcvOCklTdtUcDQCTU6BSINeb3IRaO6dH7Eh.qkMcYj9hhMiIpTc.-cusQX20SCmPV3mCAIkEXdWWZ146J1yHxE4BTrC-u--SjWMdXd
Vip Paris Yacht Hotel;8.1;4;170;7, Port de la Rapée, 75012, Paris, France;[48.8406437, 2.3733778];11-05-2022;12-05-2022;1;0;2;https://www.trivago.fr/forward.php?enc=_ToolmdqyqCt0VLirth6BMZPHa.P5Dhn6dZjcWlz-Qm9fmuG.MyACikqOv0ck.F-.mmKveXls1VfafxPEphYd6c1XxL50X.Ft.s5nzYj0rc-d7Yd.p6OzeYJpX75eNp5KAyI7aDQcHv2sxs0PFa.TrnS-c6qDtg==
