name;grade;stars;prices;address;gps;start_date;end_date;nb_adulte;nb_enfant;nb_chambre;link
Hotel Eiffel Seine;8.4;3;468;3 Boulevard De Grenelle, 75015, Paris, France;[48.8543537, 2.2892546];11-05-2022;12-05-2022;4;2;2;https://www.trivago.fr/forward.php?enc=_-SMOHyaQjopFozOnj9SCggOSBDiPjIO.E9Vh-GG2jDICw7Ky2HhyRIgpGKYeZdSMK7wlqx0A-9yODyy58Q30E0iDwg-C4.4biGErN-4df779s1VtaLq2i97Z1-Y2HjZESfmk48bAc8fMb3fDiQxuUiHmIhyAmQUiBSe2Qro=
Hotel Novotel Paris Centre Tour Eiffel;7.4;4;438;61 Quai de Grenelle, 75015, Paris, France;[48.8496595, 2.2837038915934476];11-05-2022;12-05-2022;4;2;2;https://www.trivago.fr/forward.php?enc=_cErjfRq876GGrZJ4UAb-LDvFmhZHJqTgHI7q5tXOnzs3G5FB43hcXOS5DSIEtw.oj3hbV7EEgxdjWY7vhdB6BVYYk6hLfG5DtSbzXSmkgGnG09B3AFdaVrKF.Jv9ODeWNIKKfSZtvElP4cD4-RIWTAScpNUR71Wonx4t5PNIxoJBpe6fzqS.EMYHLsCdaKnkh2YKMECFUksXgFaCxFQ-veR5DtkqKUyyrrCiDYXO1guxbMq.bBVBgnRehXis7PHxyYOsahDHKrFwCaze02KQ26xsG0RxLxlKMuFP9HgC60buozp9sZMHhO2L4FxhI9oEaXLG8W1CdXyoNoGnsSGiUMdRhvVPdg==
Best Western Premier Trocadéro la Tour;8.0;4;418;5 bis rue Massenet, 75116, Paris, France;[48.8588073, 2.2788311];11-05-2022;12-05-2022;4;2;2;https://www.trivago.fr/forward.php?enc=
Citadines République Paris;7.8;3;386;75 bis, avenue Parmentier, 75011, Paris, France;[48.8611455, 2.3778135];11-05-2022;12-05-2022;4;2;2;https://www.trivago.fr/forward.php?enc=_jWmAMbFeh-C3-NUm0AbL5PemqV5nbcbHGrpKulmuyrE0hlQMIZzzGvRqTS1RMuREUYqIL9cOKppbmlEJV2wwUEPQWNo4tbdS98lqOwYEPp2ZwWZGQ-mJL2zEsTkMkOmsaD7tNDrF6XdimDINMpFPreAYmGFSjxUIT39CsO5G3ECokj9NWB5usZZd-y1AG4mMo0M9Tn6FHZJthNofr7va
Hotel Novotel Paris les Halles;8.3;4;546;8, Place Marguerite de Navarre, 75001, Paris, France;[48.8609793, 2.3463248];11-05-2022;12-05-2022;4;2;2;https://www.trivago.fr/forward.php?enc=_1ZhU5BSpuogf29yFla8MzHI0nn9.Nh9dmGNKqXybzu7PbfhQvAUx62di.qVSq7nRgLLyOPwv2UtACJW27M28qVErO2EHYKUwFSlt8VxINra2T7WkDh69krt802hg2AhfCGzZz195Teh8DVFCSuwFYA3O8CXOD.wwfpkeixll1Ier8y5TgX-liQQlhnkqatvxbyQWNYXV39szWWiHpcpxpPgEiGi2LIvmnWQS18ITgcJuw0zZqFGPq-luIryLvUJIseWdVSGDhoyJAYIt9QmpBn.wPw8SwYOv4zQzmBHL-za5cmE4XNW3ZrIWieRVoY9quJchW4YqAMfSgM.Zd.vSr9RqxIY=
Yooma Urban Lodge;8.4;;355;51 quai de Grenelle, Paris, France;[48.85069245, 2.28525187422112];11-05-2022;12-05-2022;4;2;2;https://www.trivago.fr/forward.php?enc=
Belambra CIty Hôtel Magendie;7.6;2;368;2 Rue Magendie, 75013, Paris, France;[48.8340254, 2.3460666];11-05-2022;12-05-2022;4;2;2;https://www.trivago.fr/forward.php?enc=_1nDOiIjs16iYoOuXfWsKHREyfiv07a7tRLKVf2AlOS6OaNG6pRfYhK5kf9CyPV8QvLIvDpy6lYDPXOOhFKQnyny0Yu8PImhJ0Dzp.-0ZpuA.aav.2zRwXo3xBju7Pg1cTLY5sC.mpNUlgMzACfDGOsnQ.Bm1fm3-nDFJ
Pullman Paris Tour Eiffel;8.1;4;682;18 avenue de Suffren, 75015, Paris, France;[48.8558607, 2.2933029];11-05-2022;12-05-2022;4;2;2;https://www.trivago.fr/forward.php?enc=_dLDF8gnJRh3CsFn-Va63KHktLxwJKIqH2SmkQw3O7Bdv3jaNfWxzL91wRhe5FTIursaKWKlqREjbY2E7VOuJvMjpPtq8cX7AefG8CxghVJWaw6DcoEGW1TZCjSRJKMzoqah4qDMDhh4XWHq09lk9paybX75gParZwNFrw8UWVVqEfCLFGRaZZz36dWqaJZIrKLPTuwbOBtEaRbOQSnuRWeA6ZQboXlyi5iJpr5ijrqipGo.kOJVuEpxIIbm92HpnC2y0XhyfcN5Clk6uFX6KZsoMkCcKY0cYOiWmLm3sEbUNv74fp2tNLhC-G9KthuGLHDUv3nLCMRgQhCq8qF9YDrImBXI=
Ibis Paris Eiffel Tower Cambronne 15th;7.1;3;306;2, Rue Cambronne, 75015, Paris, France;[48.8472571, 2.3013183];11-05-2022;12-05-2022;4;2;2;https://www.trivago.fr/forward.php?enc=_FMMDBSn43wTAOjlTY-L5jf.FgQkrFwzLbGhxOzPrIfyWJ.E9v1zJoq-YeysfroFAur05oaaaWOGRJixKbX8-j6Wlt67oGpPx0fiX9Mz.hJKyQVPrY4nin5lg2nuFnu7oByDimfb2vylswbtVfkpMUtA1FP0X.cfbijc0EvxOq.NPQVkTDYWXUfAtjFedI7wqhS.Dd0kNXFjQrdoNf49LikjCeKVZf6MLZsJArSIhOmzGwkQ83zM7YL9FqKl1NOrNNOHCWc2TD7BuZBAc636-jsvYlk76k1RSfOczLKD8HurdSS7ta5TJr5itD8Gkk2JEfCvq1sWF80doEytb4VN-3I36OXw=
Moderne Saint Germain;8.2;3;496;33, rue des Ecoles, 75005, Paris, France;[48.8486999, 2.3478356];11-05-2022;12-05-2022;4;2;2;https://www.trivago.fr/forward.php?enc=_1SggWOElt3u97mBnV89i2MZd7gH8mVEhkIU0wG2.nOmGAY52QgHeY-hkZfilw25vo7aV8L45rwzh7KieQfoX7oXWczSJpczD4KalGbexfyi7Y5pHBuLGkpE5DA5byuU23sxfiLO09nn6V90IC-adr4hVP.gSPXBkp9mK1OHAdbvv0Jh1zEkwf6WXEHkG7e9iXghn48V22GPIUXmT3-063klle.B5pMxTOlUVIVoQnCXFG-Rc8vH8l23UGHFqC-HgfMFQStMpn3FhMpN8D1e8l9Mg1agt1uyFCfd169no7APeVwZCKKbMKvhgBfcqXvixjvgxw8gt.1NkDp72
