name;grade;stars;prices;address;gps;start_date;end_date;nb_adulte;nb_enfant;nb_chambre;link
Pullman Paris Tour Eiffel;8.1;4;702;18 avenue de Suffren, 75015, Paris, France;[48.8558607, 2.2933029];11-04-2022;12-04-2022;4;2;2;https://www.trivago.fr/forward.php?enc=_.j6qWXeApShaB-KRmKrO8-B97DlIGA0Rk2vWawdLEYIB2DpV2TljoZgE7Go5vDv9euzv18MnVPN4bkFOI60SotcRXqtqdsuaH9iZ.a8U54ib7ecrm2vEEnDGSAo3-TMnK4KQQrGuZAur3nCXvCirUPOLPb9A3.yHPpERWKR7o7BTdvM7j0OCjaHlyvHkEgazDuQHAT03bCQ2xUi1jcek-aweZ42jxnKiIRePUfAUwcRGRR7GWmRwPJvu0NeR9Vfu5GkW84SpGkSQFo.Zmkk93fptTVXo6wlHHEaHM9xiSqLeuqr44dWAIx.eJjz5g4wgiOEhBu8mR7cSOPH7zzjpaqKRzV8=
Hotel Novotel Paris Centre Tour Eiffel;7.4;4;478;61 Quai de Grenelle, 75015, Paris, France;[48.8496595, 2.2837038915934476];11-04-2022;12-04-2022;4;2;2;https://www.trivago.fr/forward.php?enc=_qLXE9amQNPtcoixgdp3c6yM.5dHnD50OXgwpDU1lUgXMt-CuTsCbwmDxXWC.Ph2gz8TFzsietaRhs2SaENJWleBifbVXgtEI84DrL2g3FZw.Qx-Jg.1dhxngWjPA6xw7-ZeL3rZEJrmzFPg3011ILuLCGRuEnSKHN1yGW28KQwCAQ4McgjilxtNeQw7qGEGNOfgiqJ3Cw5D79kfZsNgBZa5ZF66uxZJV4IQcwvOYnS64vZ016XzBQFYnvL3f30dqx1IJVLkZhY8BLHkGqmLrs1Qw8GsVR9VKEJiOlWvnyn.hXijJ18VfMOMu89z9G8XNXcQxV1T.v.6KGbMUBBIK.1C2d8JKFA==
Hotel Champs Elysées Plaza;8.9;5;1 230;35, rue de Berri, 75008, Paris, France;[48.8736403, 2.3062624];11-04-2022;12-04-2022;4;2;2;https://www.trivago.fr/forward.php?enc=_ca6jdQq92JlFHAU0h1pzvBwG9.fpeaSk4iv7GMhy8nIXbZHcqTS8e2L8afNS4MKOOGwgxikaRpzZRzfrKaucpjIj0eNeopLf-WIN9ryzg0jLq1M1EaBvuSank91ETgwj7lNxh-GK2fr0JJW8MkGZzjsUMHkFFSaH6Q==
Hotel Pullman Paris la Defense;8.3;5;421;11 Avenue de l'Arche, 92081, Paris, France;;11-04-2022;12-04-2022;4;2;2;https://www.trivago.fr/forward.php?enc=_Va8LuCGxwjaFzdWM42cPcTuSUsZFM1yyzQiwznTpiZHgUeiM3zjBKi6r2CfWnI32zL2YKBu-DSJtoSO2CDD7u4TbXBdDi.Uj35JF.g06dKPxM2H1rFId.PTmtVusJ1rJm3Hb2haoaied9wXD2Qpz63cry9YoeFjqYqcY2aA2HSKNbM.xNOoZbHXuCpdgEsM4DHvG5uCj6E2bew8kleXGdBEQHLNb9zElTyha41dhTnapbbyJHU-8AXjUejh3XJ3IfUojAVxTOTQA-DdBzxVRjC1FovqMtzDt56GX..XySTe1ky1yDy24qTVbZLTIQr37y.upM.2zFYwUU6QxSEaeCg3r1pg=
Novotel Suites Paris Montreuil Vincennes;7.6;4;529;22 Avenue du Professeur Lemierre, 75020, Paris, France;;11-04-2022;12-04-2022;4;2;2;https://www.trivago.fr/forward.php?enc=_1uMPZI0UIzFdAS6KdfSVauUkbWIfowAeYwGAm39zxxbasL1CNYNtrFfvR9FT6ltBxucYHxffFy270yGUe1oPiBXAM-dADk5-xPAsuA-HG6UfYaT1ET4h9EErubhH4GiiUmF0wyuYDS6V0Gkh2Ap.DG6-iqJ1SA3YYVmPQt6DicHDqSRNqaE6c-tODbabxb9txYZ2tCFyMxbYeVkXziRQbfCEooAhTUzUra20ggIv-QsWSuv11.51X9NsUh9w1CZUjRPdQ4cdZYeNg5-Mx4ShzTQJ0RvHTv5MZdZ9IaPdxEQFZ8PghdksKV9OqanJW0scyCnx04PTGv9Renq5rdizGG3kmQw=
Hotel Novotel Suites Paris Nord 18ème;7.2;4;274;1 Impasse Marteau, 75018, Paris, France;[48.901704, 2.3596074];11-04-2022;12-04-2022;4;2;2;https://www.trivago.fr/forward.php?enc=_m8xnbWWp2Qa3zerakHgC7ObCumEHYW6-8ibEiQqVbMoYS0f3DFYdYWz.CjKnew.Ux7RNQ27SfnI8U.WSYaoJSaJP0fl4IpaCzGTk1By-PkFbFbqtUpqVya9w2idxvBEbn8q1ZNqLxSk5eobdNVG-nJTkWj7fiq7O0yQZkG-t7Hfg1KjpRBspiXrvIj7n1oYSWWnNNSBB0JcFl5V.v-9dB5zi.i-oNJvhmOydl2o7QZ6vUhrda14esQq8veccqwXI7NMFzBZF0DeAfn3WGd5yMYUJA0Yu.XZr-PjGq-3rwfHWIXmgRYW-K5INxCeIu9Cyg8MV5NYWcCern5G6MYcmNxDIo1Q=
Maison Albar Hotels Le Pont-Neuf;9.0;5;814;23-25 rue de Pont Neuf, 75001, Paris, France;;11-04-2022;12-04-2022;4;2;2;https://www.trivago.fr/forward.php?enc=_taQc6HBIH53hMhDyjtagR03AhUeH6mD6HvY7Y9slkd-IF2JGcJcSL-ZfrpbOyf.s9E2ZKk-2R60hOKImSM5O9xAbYk7u3K.LjGvm0dUJtiEzxFgZzgp6JBXewIrysmMwFVQu3e1RViInbxVrkuS9VFzLEEjP7mKQXDMvUnZ0NN4F-HK5jwj21LZUWCsl-A==
InterContinental Paris - Le Grand;8.8;5;983;2 Rue Scribe, 75009, Paris, France;[48.8707377, 2.3302414];11-04-2022;12-04-2022;4;2;2;https://www.trivago.fr/forward.php?enc=_M06IBxDM-HI5g6lx9Ond4FeU88ytY765pR0VH.9G.0pLxxYyVK8ie.OqLzzK2aKkrcNx7JWTo4FXseobjgeCKjdOe.JUFYgqOlJ4BKZzMzkeRNjUr4qaasOeWQpv36ovQACUF.Dy8thVXIDi8AJ3XXYP2WZAi1dZp.0PAimzarbN6VcwDSApd5huhAObgmJ1hW-X2QRtpC6xWHYDKv2cyNiZX3Zq3gdUQ-kkKsxjEBRV.cSNeC5RTprOL.JqcP0oqj2ZU3J9x2xn3Y0oomKgLLFT6mwMhGEfONxvHXqMwGnLQOwXYIi4NUzD.G9Ozs.6u3LN
Hotel Best Western Bretagne Montparnasse;7.7;4;372;33 rue Raymond Losserand, 75014, Paris, France;[48.8354462, 2.3210972];11-04-2022;12-04-2022;4;2;2;https://www.trivago.fr/forward.php?enc=_zp-7cYtmTCNZ5ysCHuJqHYGIsgcLZ1b9ohYvq833pZD3slXb63.e4WAHiackaeNyT1Gxdc4QQUq2VJpHKKg9DrXHU6jiD.J6aTMucjZS40e2aXi3e0llwzMI-iacq2vEEIwUbxv8zpMCuJ1O8IaDD51gyzuAxukOZoYdKQJYzeZ9zKPwkmUk8uMR6UyhlQcgeGuQYHsuWev9TLG3fkxAH9BO
Aparthotel Adagio Paris Centre Tour Eiffel;7.2;4;594;14 rue du Théatre, 75015, Paris, France;[48.8499587, 2.2851697];11-04-2022;12-04-2022;4;2;2;https://www.trivago.fr/forward.php?enc=_JCV9Bvckrx8GxkUgPKKCHOJ1fr65FE36nbdm0aAog5XMnhCeeQBFMszOb0UjlY70UxWy8IdUUxBA1KnYtliqYfGOcugkD0uhKzbkffYVm56xaOvxz5Z7bIrL7hzZSwVsK.pDNPFMN5Wdv5a.1xoFkA0rkuMFnP-jZHity4ERUdQ0WNUjlaManSHDeREvGju9Pge9Aqbnx22dmqNzHJYq5GoncXkd88H94.42P6cGM3dnt62RxXTGi2qpK90n2MU-gdP5YLarInd0Geo7Ga5Eig9RcH.kXaafF0brnYahc6a-twG4ZgdzmSKe.KT0hIYY-Lw8qIHsowXGwlQUnob-CTq1FIqn
