name;grade;stars;prices;address;gps;start_date;end_date;nb_adulte;nb_enfant;nb_chambre;link
Hotel Le Mareuil;4,6;4.0;777 €;51 Rue De Malte, Paris, Paris, 75011;[48.8651616, 2.3680086];05-11-2023;05-12-2023;2;2;1;https://fr.hotels.com/ho417512/hotel-le-mareuil-paris-france/?chkin=2023-05-11&chkout=2023-05-12&x_pwa=1&rfrr=HSR&pwa_ts=1648675949712&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952757&sort=RECOMMENDED&top_dp=777&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=202283606&selectedRatePlan=228006326&expediaPropertyId=1382678
Hôtel Gabriel Paris;4,4;4.0;464 €;25, Rue du Grand Prieuré, Paris, Paris, 75011;[48.8660949, 2.3683052];05-11-2023;05-12-2023;2;2;1;https://fr.hotels.com/ho310414/hotel-gabriel-paris-paris-france/?chkin=2023-05-11&chkout=2023-05-12&x_pwa=1&rfrr=HSR&pwa_ts=1648675949712&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952757&sort=RECOMMENDED&top_dp=464&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201512381&selectedRatePlan=207623637&expediaPropertyId=2499092
Mary's Hotel République;3,6;2.0;145 €;15 Rue de Malte, Paris, Paris, 75011;[48.8651616, 2.3680086];05-11-2023;05-12-2023;2;2;1;https://fr.hotels.com/ho397709/mary-s-hotel-republique-paris-france/?chkin=2023-05-11&chkout=2023-05-12&x_pwa=1&rfrr=HSR&pwa_ts=1648675949712&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952757&sort=RECOMMENDED&top_dp=145&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200429607&selectedRatePlan=202445842&expediaPropertyId=6985915
Hôtel Michelet Odeon;4,1;2.0;265 €;6 place de l'Odeon, Paris, 75006;[48.8497541, 2.338212];05-11-2023;05-12-2023;2;2;1;https://fr.hotels.com/ho591903/hotel-michelet-odeon-paris-france/?chkin=2023-05-11&chkout=2023-05-12&x_pwa=1&rfrr=HSR&pwa_ts=1648675949712&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952764&sort=RECOMMENDED&top_dp=265&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201517092&selectedRatePlan=384217439&expediaPropertyId=15135601
Résidence Charles Floquet;4,4;0;553 €;8, Avenue Charles Floquet, Paris, Paris, 75007;[48.8561307, 2.294172];05-11-2023;05-12-2023;2;2;1;https://fr.hotels.com/ho484815/residence-charles-floquet-paris-france/?chkin=2023-05-11&chkout=2023-05-12&x_pwa=1&rfrr=HSR&pwa_ts=1648675949712&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953090&sort=RECOMMENDED&top_dp=553&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200856329&selectedRatePlan=204841332&expediaPropertyId=9637703
Hôtel Arotel;3,7;0;1 157 €;74 Bd Edgar Quinet, Paris, Département de Paris, 75014;;05-11-2023;05-12-2023;2;2;1;https://fr.hotels.com/ho2352771904/hotel-arotel-paris-france/?chkin=2023-05-11&chkout=2023-05-12&x_pwa=1&rfrr=HSR&pwa_ts=1648675949715&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=178673&sort=RECOMMENDED&top_dp=1157&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=315880845&selectedRatePlan=384914687&expediaPropertyId=73492872
Tonic Hôtel Saint Germain;4,0;3.0;164 €;15 rue des Quatre Vents, Paris, Paris, 75006;[48.8517095, 2.3374122];05-11-2023;05-12-2023;2;2;1;https://fr.hotels.com/ho459107/tonic-hotel-saint-germain-paris-france/?chkin=2023-05-11&chkout=2023-05-12&x_pwa=1&rfrr=HSR&pwa_ts=1648675949712&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952764&sort=RECOMMENDED&top_dp=164&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200692090&selectedRatePlan=203433775&expediaPropertyId=8250159
Hotel Liège Strasbourg;4,1;2.0;232 €;67 Boulevard de Strasbourg, Paris, Paris, 75010;[48.8737856, 2.3565458];05-11-2023;05-12-2023;2;2;1;https://fr.hotels.com/ho211978/hotel-liege-strasbourg-paris-france/?chkin=2023-05-11&chkout=2023-05-12&x_pwa=1&rfrr=HSR&pwa_ts=1648675949712&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953679&sort=RECOMMENDED&top_dp=232&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200632679&selectedRatePlan=203042162&expediaPropertyId=1450480
Hotel de La Motte Picquet;4,4;3.0;328 €;30, Avenue Motte Picquet, Paris, Paris, 75007;[48.8571003, 2.3096943];05-11-2023;05-12-2023;2;2;1;https://fr.hotels.com/ho283008/hotel-de-la-motte-picquet-paris-france/?chkin=2023-05-11&chkout=2023-05-12&x_pwa=1&rfrr=HSR&pwa_ts=1648675949715&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953090&sort=RECOMMENDED&top_dp=328&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200565388&selectedRatePlan=202883809&expediaPropertyId=973844
Hotel Excelsior Republique;3,1;2.0;151 €;4, rue de Lancry, Paris, Paris, 75010;[48.868812, 2.3600579];05-11-2023;05-12-2023;2;2;1;https://fr.hotels.com/ho283034/hotel-excelsior-republique-paris-france/?chkin=2023-05-11&chkout=2023-05-12&x_pwa=1&rfrr=HSR&pwa_ts=1648675949713&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952485&sort=RECOMMENDED&top_dp=151&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200523967&selectedRatePlan=202786468&expediaPropertyId=565108
