;Unnamed: 0;name;grade;stars;prices;address;gps;date;nb_personne;link
10;10;Hotel Antin Saint-Georges;3,4;2.0;191 €;21 rue Notre Dame de Lorette, Paris, Paris, 75009;[48.8779653, 2.3378808];11/06/2022;4;https://fr.hotels.com/ho262939/hotel-antin-saint-georges-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739599&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212957556&sort=RECOMMENDED&top_dp=191&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=222047&selectedRatePlan=203871862&expediaPropertyId=1840967
11;11;Les Jardins du Marais;4,1;4.0;384 €;74 Rue Amelot, Paris, Paris, 75011;[48.8604916, 2.3679958];11/06/2022;4;https://fr.hotels.com/ho120514/les-jardins-du-marais-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739600&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953602&sort=RECOMMENDED&top_dp=384&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=98214&selectedRatePlan=418753&expediaPropertyId=20931
12;12;Hôtel Du Brabant;;2.0;131 €;18 Rue Des Petits Hotels, Paris, Paris, 75010;[48.8774785, 2.353728];11/06/2022;4;https://fr.hotels.com/ho287326/hotel-du-brabant-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739599&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953155&sort=RECOMMENDED&top_dp=131&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200271603&selectedRatePlan=202795224&expediaPropertyId=2520450
13;13;Hotel Excelsior Republique;3,1;2.0;151 €;4, rue de Lancry, Paris, Paris, 75010;[48.868812, 2.3600579];11/06/2022;4;https://fr.hotels.com/ho283034/hotel-excelsior-republique-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739599&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952485&sort=RECOMMENDED&top_dp=151&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200523967&selectedRatePlan=202786468&expediaPropertyId=565108
14;14;Hotel Langlois;4,3;3.0;214 €;63 rue Saint-Lazare, Paris, Paris, 75009;[48.8762821, 2.3320047];11/06/2022;4;https://fr.hotels.com/ho449720/hotel-langlois-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739601&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952445&sort=RECOMMENDED&top_dp=214&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200547821&selectedRatePlan=204884263&expediaPropertyId=7510766
15;15;Hotel Liège Strasbourg;4,1;2.0;232 €;67 Boulevard de Strasbourg, Paris, Paris, 75010;[48.8737856, 2.3565458];11/06/2022;4;https://fr.hotels.com/ho211978/hotel-liege-strasbourg-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739599&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953679&sort=RECOMMENDED&top_dp=232&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200632679&selectedRatePlan=203042162&expediaPropertyId=1450480
16;16;New Hôtel Gare du Nord;3,5;2.0;189 €;40 Rue De Saint Quentin, Paris, Paris, 75010;[48.879539, 2.3560233];11/06/2022;4;https://fr.hotels.com/ho226515/new-hotel-gare-du-nord-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739599&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953155&sort=RECOMMENDED&top_dp=189&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=26942&selectedRatePlan=209960119&expediaPropertyId=901150
17;17;Explorers Hotel;4,0;3.0;224 €;50 Avenue De La Fosse Des Pressoirs, Magny-le-Hongre, Seine-et-Marne, 77700;[48.8748391, 2.8032188];11/06/2022;4;https://fr.hotels.com/ho220200/explorers-hotel-magny-le-hongre-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739602&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&trackingData=AAAAENrRlSbIEDwNl0sAF-Lak2UGxhWJ9dvK4Yah3y6AgtBr049P7wi_Kw5kNpR9Ei-_6vMu2v3K7RtlXugBfpnf9BGKVkoWqxoMF6BDNT9K6sSiyIz-eEkvLTKbOkPA1L63fR1Gpdg573dqyOydp48jZ9EUpJToU7vlnkcsCYLwZ3WB1e4CdlwlJ3FnwvWIlLOLa6r_1IJ1SVjQA6fxdXaJF1tAug_NDEV-Ir0S9mABjLlDnO7avkIaiGtI7B7ZPekofE8vb9n6pbEhUu5OqHoIz5TJoJshy2j3zGL_FXxtjnIBCUuJBtiWqy4AYYVPB7OL6vbR273tzF4rVKomjFbACqCc71cRlNiVSsaMqRcu4uU1K-MBYAo3Hne1KMXccG7-RlxEAol3RNCpsKa26DJGQ7et6kMXEIyvbdxBJ_zfvoSCZ17bDO4bSDGrLsBxWXdj_d9KG5J6ZpQFG41fkb3Lx0WVsn0CX8KJgFRQhvY-mYsAGg-locY1d2ehz1JhrbzVILGsR5F72S4GFETXzPP491RFuTyDHsN8b5X8OlyVn8xNTB-2OpjfJN1jLdNLfatz7n6gXlShJ9iOKKr6EVtmoSMm0j_safLECxTHjf9oWzwBrpUMbHcfkGAQLJpTzJN1I_dl3a_R3aZdaWuDtfyNd8R_-TjBkW-OQ27krxlmBsCGhPsb94u0wfp1UUZDo0LJyuXQ0ZD5p6MCQd0BvAr1ZvnuNfjVtFLv5MvEcMnXftrnuwj1Zwndi0108FYdFTGEn9r6o1SUsIfszggQcEu0WgmLqjxT3kcQVcPnCuCuXr2HzmNWrgiVogG4sApdp4tsEoT6zZ9fApcQdF-putD2t9BI5pJzs9Avr0sJYGpS6tPm3Ho1SdcI31iA6-W2uGB4CytrqQ3fgLknD3wMtRdh5hO26we1yItmUBcOSOeSoyGZd4zwxRHWmoCsJALOyDcT9gj-9sAqmmaPhIcUcnfkaFeCqARZkeHvhSuk8aE1M-BsRkxRwjEWwZKTEKEynkc3OEJPsx1RBnU8CCwPXrsRC4Dtp3KqJiwztcKGwQbEcV2wU7DXi9nt9HzrAc_3pH5KfFqGiA2abBlXLNTXxyIDuwc%3D&rank=5&testVersionOverride=Buttercup%2C31936.102311.0%2C33775.98848.1%2C38414.114301.0%2C40794.121819.2%2C38427.115718.1%2C42444.123988.0%2C42876.124673.0%2C42973.124182.1%2C42974.123984.1%2C42975.124629.0%2C42976.125426.1%2C42802.125960.1%2C33739.99567.0%2C37898.109354.1%2C37930.119094.0%2C43191.126721.0%2C43435.126644.1&slots=HSR_AC&position=18&beaconIssued=2022-03-29T09%3A22%3A18&sort=RECOMMENDED&top_dp=224&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=29963&selectedRatePlan=1599761&expediaPropertyId=1060090
18;18;Hôtel des Comédies;4,3;3.0;408 €;8 rue d'Hauteville, Paris, Paris, 75010;[48.8710787, 2.349823];11/06/2022;4;https://fr.hotels.com/ho353348/hotel-des-comedies-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739603&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953679&sort=RECOMMENDED&top_dp=408&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200565445&selectedRatePlan=202883884&expediaPropertyId=10474
19;19;Hôtel Mazagran;3,9;3.0;254 €;4, rue Mazagran, Paris, Paris, 75010;[48.8703195, 2.3513917];11/06/2022;4;https://fr.hotels.com/ho480060/hotel-mazagran-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739602&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635979203600&sort=RECOMMENDED&top_dp=254&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=218723483&selectedRatePlan=278071461&expediaPropertyId=9399851
20;20;Hôtel Joyce - Astotel;4,6;3.0;425 €;29 Rue la Bruyère, Paris, Paris, 75009;[48.8788966, 2.3367316];11/06/2022;4;https://fr.hotels.com/ho348455/hotel-joyce-astotel-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739602&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212957556&sort=RECOMMENDED&top_dp=425&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=216950178&selectedRatePlan=266220849&expediaPropertyId=1615638
21;21;Hôtel d'Espagne;4,3;3.0;329 €;9, Cité Bergère, Paris, Paris, 75009;[48.8720237, 2.3447376];11/06/2022;4;https://fr.hotels.com/ho287493/hotel-d-espagne-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739602&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953989&sort=RECOMMENDED&top_dp=329&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200517178&selectedRatePlan=202768771&expediaPropertyId=564952
22;22;Hotel Mogador Opera - Paris;4,3;3.0;275 €;51 Rue De La Victoire, Paris, Paris, 75009;[48.8751645, 2.335548];11/06/2022;4;https://fr.hotels.com/ho288535/hotel-mogador-opera-paris-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739603&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952445&sort=RECOMMENDED&top_dp=275&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200220692&selectedRatePlan=204543797&expediaPropertyId=1184089
23;23;Hôtel Les 3 Poussins;4,2;3.0;293 €;15 Rue Clauzel, Paris, Paris, 75009;[48.8791021, 2.3382503];11/06/2022;4;https://fr.hotels.com/ho183276/hotel-les-3-poussins-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739601&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212957556&sort=RECOMMENDED&top_dp=293&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201638321&selectedRatePlan=208187152&expediaPropertyId=789751
24;24;Hotel Touring;4,2;3.0;224 €;21 Rue Buffault, Paris, Paris, 75009;[48.8761328, 2.3418622514844625];11/06/2022;4;https://fr.hotels.com/ho282480/hotel-touring-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739599&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953989&sort=RECOMMENDED&top_dp=224&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200516128&selectedRatePlan=202764465&expediaPropertyId=83096
25;25;Hôtel Richmond;3,4;2.0;184 €;15 rue de Dunkerque, Paris, Paris, 75010;[48.8795725, 2.3563301];11/06/2022;4;https://fr.hotels.com/ho283052/hotel-richmond-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739602&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953155&sort=RECOMMENDED&top_dp=184&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200380165&selectedRatePlan=202283527&expediaPropertyId=2523424
26;26;Hôtel Saint Cyr Etoile;4,2;3.0;215 €;101 Avenue des Ternes, Paris, Ile de France, 75017;[48.8804644, 2.2855946];11/06/2022;4;https://fr.hotels.com/ho490024/hotel-saint-cyr-etoile-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739599&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248634838840797&sort=RECOMMENDED&top_dp=215&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200890085&selectedRatePlan=204516960&expediaPropertyId=9827286
27;27;Hôtel Mimosa;3,7;1.0;174 €;16 rue du Faubourg Saint Martin, Paris, 75010;[48.8697527, 2.3561117];11/06/2022;4;https://fr.hotels.com/ho560256/hotel-mimosa-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739603&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952485&sort=RECOMMENDED&top_dp=174&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201346851&selectedRatePlan=206555345&expediaPropertyId=12854486
28;28;Hôtel Gaillon Opéra;3,8;3.0;268 €;9 Rue Gaillon, Paris, 75002;[48.8684428, 2.3340749];11/06/2022;4;https://fr.hotels.com/ho546826/best-western-gaillon-opera-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739601&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212958361&sort=RECOMMENDED&top_dp=268&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=315982786&selectedRatePlan=385193928&expediaPropertyId=64926
29;29;Courtyard by Marriott Paris Gare de Lyon;4,4;4.0;303 €;209-211 Rue de Bercy, Paris, 75012;[48.8421029, 2.3761173];11/06/2022;4;https://fr.hotels.com/ho855489344/courtyard-by-marriott-paris-gare-de-lyon-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739603&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953907&sort=RECOMMENDED&top_dp=303&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=214510330&selectedRatePlan=384646221&expediaPropertyId=26702792
30;30;Best Western Anjou Lafayette Opera;4,1;3.0;413 €;4 Rue Riboutte, Square Montholon, Paris, 75009;;11/06/2022;4;https://fr.hotels.com/ho208892/best-western-anjou-lafayette-opera-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739604&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953989&sort=RECOMMENDED&top_dp=413&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=213003586&selectedRatePlan=240052842&expediaPropertyId=22772
31;31;Hôtel du Mont Blanc;;0.0;290 €;28 Rue de la Huchette, Paris, Département de Paris, 75005;;11/06/2022;4;https://fr.hotels.com/ho2322301632/hotel-du-mont-blanc-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739603&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953609&sort=RECOMMENDED&top_dp=290&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=315989674&selectedRatePlan=385779812&expediaPropertyId=72540676
32;32;Hotel Panache;4,3;4.0;321 €;1, rue Geoffroy Marie, Paris, Paris, 75009;[48.8732316, 2.3432488];11/06/2022;4;https://fr.hotels.com/ho442904/hotel-panache-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739602&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953989&sort=RECOMMENDED&top_dp=321&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200384931&selectedRatePlan=207419492&expediaPropertyId=6716425
33;33;Hotel Renoir Saint Germain;3,2;3.0;282 €;39 Rue Du Montparnasse, Paris, Paris, 75014;[48.8427036, 2.326178];11/06/2022;4;https://fr.hotels.com/ho172741/hotel-renoir-saint-germain-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739604&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=178673&sort=RECOMMENDED&top_dp=282&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201629120&selectedRatePlan=208147993&expediaPropertyId=564940
34;34;Grand Hotel des Balcons;4,3;2.0;277 €;3 rue Casimir Delavigne, Paris, Ile De France, 75006;[48.8504152, 2.3393139];11/06/2022;4;https://fr.hotels.com/ho597061/grand-hotel-des-balcons-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739605&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952764&sort=RECOMMENDED&top_dp=277&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201543155&selectedRatePlan=207797010&expediaPropertyId=15333594
35;35;Hotel de Suede Saint Germain;4,0;3.0;355 €;31 Rue Vaneau, Paris, Paris, 75007;[48.8525686, 2.3191695];11/06/2022;4;https://fr.hotels.com/ho117979/hotel-de-suede-saint-germain-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739603&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953593&sort=RECOMMENDED&top_dp=355&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=54405&selectedRatePlan=1492886&expediaPropertyId=564911
36;36;Hôtel Le Malown;3,9;3.0;350 €;12 Rue Greffulhe, Paris, Paris, 75008;[48.8730334, 2.3253998];11/06/2022;4;https://fr.hotels.com/ho382192/hotel-le-malown-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739605&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248634838840666&sort=RECOMMENDED&top_dp=350&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200544559&selectedRatePlan=202837846&expediaPropertyId=4456196
37;37;WHO - Windsor Hotel Opera;4,4;4.0;308 €;10 Rue Gabriel Laumain, Paris, Paris, 75010;[48.8734367, 2.3486148];11/06/2022;4;https://fr.hotels.com/ho178301/who-windsor-hotel-opera-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739605&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953679&sort=RECOMMENDED&top_dp=308&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200843210&selectedRatePlan=204272022&expediaPropertyId=552203
38;38;Louvre Marsollier Opéra;4,0;3.0;554 €;13 rue Marsollier, Paris, Paris, 75002;[48.8681735, 2.3346756];11/06/2022;4;https://fr.hotels.com/ho282304/louvre-marsollier-opera-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739604&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212958361&sort=RECOMMENDED&top_dp=554&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=314074123&selectedRatePlan=382165107&expediaPropertyId=190461
39;39;Hotel de l’Aqueduc;3,9;3.0;342 €;10 Rue Philippe De Girard, Paris, Paris, 75010;[48.8813376, 2.3619753];11/06/2022;4;https://fr.hotels.com/ho129521/hotel-de-l-aqueduc-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739607&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953155&sort=RECOMMENDED&top_dp=342&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=202177320&selectedRatePlan=384766025&expediaPropertyId=2241
40;40;Hyatt Regency Paris Etoile;4,2;4.0;461 €;3, Place du Général Kœnig, Paris, Paris, 75017;[48.8805372, 2.2845671];11/06/2022;4;https://fr.hotels.com/ho115011/hyatt-regency-paris-etoile-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739603&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248634838840797&sort=RECOMMENDED&top_dp=461&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=314052858&selectedRatePlan=381445556&expediaPropertyId=1337
41;41;Hôtel Hor Europe;4,4;4.0;373 €;160 rue Lafayette, Paris, Paris, 75010;;11/06/2022;4;https://fr.hotels.com/ho416307/hotel-hor-europe-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739603&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953155&sort=RECOMMENDED&top_dp=373&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200728068&selectedRatePlan=203618039&expediaPropertyId=5335076
42;42;Hôtel Edouard 6;4,1;3.0;441 €;61, boulevard du Montparnasse, Paris, Paris, 75006;[48.8407978, 2.3331694];11/06/2022;4;https://fr.hotels.com/ho172501/hotel-edouard-6-paris-france/?chkin=2022-06-11&chkout=2022-06-12&x_pwa=1&rfrr=HSR&pwa_ts=1648545739604&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953062&sort=RECOMMENDED&top_dp=441&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201916508&selectedRatePlan=209664913&expediaPropertyId=14738
