name;grade;stars;prices;address;gps;date;nb_personne;link
Holiday Inn Express Paris-Canal de la Villette, an IHG Hotel;4,2;3.0;121 €;68 Quai de la Seine, Paris, Paris, 75019;;11/03/2023;2;https://fr.hotels.com/ho266478/holiday-inn-express-paris-canal-de-la-villette-paris-france/?chkin=2023-03-11&chkout=2023-03-12&x_pwa=1&rfrr=HSR&pwa_ts=1648623146913&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=800105&trackingData=AAAAEGayf8L_s757WMi3MbVvCUw8yAo8uOAEERZdgi4AMvn8vTlCJrTLdiyN7VB9_nl7oLDtZL6GXwuy2EKbUEI9zwtzpDp-ADqX8AXcmLO6LiWMlvrZR2aheui18t_pOK9kh21_Vzic_8BfD9-5sI6XMxerkwj6cRjdaMQzTA4z9OYLR6dr7hSbvrBtKD5EmxvANH1CdXEQwNKvgOEbkz_GdbqzCPyrUH7ve0f0LQVvPTyZ__UKjzzdjk675M3JZDIhZlGx_1ah97VkObdxrcZdQLAn0PgcyUeU6PjSJNLZ3thRlrSpE0xdKtPs0OZPPE_wifargrpaY91m_Ij2OIbvmMbDaFmVfrRDue-d3GxoazX-i4NUNUd8N5y-Mx6PTHlK58sQMnIzrXfhqA5TGvkxYZkngE8PRcVEpUGckEf2ueLdWhlqh3fZ8KbyitRaFHgGmxKzrBfil26P5TxbBgAAtx_PYOenbk7Isxp5IYYtHaCS6RwPApBpkr60oOygHp4htvjlzSYAwKwB1BIUP_-uA4bBBPOK_xzmLlP-nq_XRvwFw3NiefkI--ttUXcJi8P3hpELznc_LPEozPOtZbmH4j2ENeS1-rNZ6jv6XpIsL0VkslCnbRMayEd0MfLZscod9rbfcxvx5Ff4EI2B9dk0UNozWL7C0d9ZOBolzgE4jdPvUnonE-Yeq1RXHf9ACCSkaIR9prWRZdj6bW9ddoTTmeeRkwG9V4sG556aHHXiNdjgKxWLvfMXr7Sjls995aixN1qbX5LNQ_QnB2MPSl42_S8AIS3WM-MlONmNv07hF5GoJm98cC6lZyGTvTfhyNKtYM4NI-_X_pMcORak72avD5rlPP_5UNqtKJKnsCGUdmvShUCZ-CsPswE9-JMdDC2I6Xxvd1X2nbicVppftJUefv4gfUhJ6WItQjJrDTrVhjF2Xp1z-pLWB7TfKmJE-ESPiwNT98cRLaN9lhh2Q_0WhC8WSYX4itjJK8ZuMHLC7QNAVNyMV7Bwf4_Arm0U87CIdQ%3D%3D&rank=1&testVersionOverride=Buttercup%2C31936.102311.0%2C33775.98848.1%2C38414.114301.0%2C40794.121819.2%2C38427.115718.1%2C42444.123988.0%2C42876.124673.0%2C42973.124182.1%2C42974.123984.1%2C42975.124629.0%2C42976.125426.1%2C42802.125960.1%2C33739.99567.0%2C37898.109354.1%2C37930.119094.0%2C43191.126721.0%2C43435.126644.1&slots=HSR_A&position=1&beaconIssued=2022-03-30T06%3A52%3A25&sort=RECOMMENDED&top_dp=121&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=272898&selectedRatePlan=380880093&expediaPropertyId=1845330
Holiday Inn Paris Opéra Grands Boulevards, an IHG Hotel;4,3;4.0;190 €;32 Boulevard Poissonniere, Paris, Paris, 75009;;11/03/2023;2;https://fr.hotels.com/ho121945/holiday-inn-paris-opera-grands-boulevards-an-ihg-hotel-paris-france/?chkin=2023-03-11&chkout=2023-03-12&x_pwa=1&rfrr=HSR&pwa_ts=1648623146915&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953989&trackingData=AAAAED3EGeemMGpRkygcSjv4CY8Y8waCawwK-jGGQ9uU3qfmF9TGabIlpDXYqCHqLK_iXTydogM5P1z06GL_cLsHFXXOUiODkKHWeWJPOujOBvMeFTVplkN7iyX0YY9hUD8AqFDyoZhBdL3oHoiuyM_I-AaCkAEuihmn586tM8gbDNUNSInx01YyAzY5cxdusX6NlPH_lDYacyym1JIxgohijRmTf9VGuZ9zi4Y9CauU-bhQ5H9IVGEIEF_nisevr2vcBlhOmSx2HBxqAtfMYYz_tTAQrSwK7LrUnyKnnJMc3bE7UxDiMMrRBVCqBPQz0wyyuzK4__jaqmrex-EhsarT6XeQssODQo69oTzg03Fmx_a4STXijJGOFqSO5xg8piJx-xXRIYAMa4rYQEtXbGwWWUbtW0MydINh8JJM2ZfEPfPcqCjYAptKFIO3qpW80JyJ_tCWJWpQVy5F6Ehi148zKug5JLau1y3o0xk0XDIAl0HYd_8fWZWjnap6OlHvR-U-_eTQhFE2IyXkeOQdUEMfi-ybTAMhO1UGmRXlFyIobDpPG987kMBuVQoI690R-dj8ez2syPQdi-Zp_PyLfDu5eGurhxRrtM-Bj1i2-SHhy4YYlgVINOaNw6nXLA3wOGXapz4TXSldcWwG_wIkT1wcZqN51yTkjJVA3gPO5v879Gs-Cw9BpMrZczG675BpXvt9pcb98RJhA3tKhf_ZHXEO-EqHtREpgMhREYQJDUzhYgpiAQG3qwFBq4KdSKPU-m5YWKGg-oo3vQgbOlQhNJ25XLUafImjw1ZWy2u6tZ_uYutoQSrdYy_BrHF3JpHCicRmkf6vK7-dP0pejykQt2nU4DxldsAxpLvE8NP-gmo_nR0edtnUt8FmMoVusuCFwsrBYVVJi-X6u3hE3LfPn7gMufWFyoTROoCfuT29Q9KHbgk_VuvbaSzqC_WJyl16OMq2ITuEc9grZCQyJVwVi_q2dSUtVk2tUllYcTR9ocLdI1aSX2dpReBBD0EjYW2Plx9hXQ%3D%3D&rank=2&testVersionOverride=Buttercup%2C31936.102311.0%2C33775.98848.1%2C38414.114301.0%2C40794.121819.2%2C38427.115718.1%2C42444.123988.0%2C42876.124673.0%2C42973.124182.1%2C42974.123984.1%2C42975.124629.0%2C42976.125426.1%2C42802.125960.1%2C33739.99567.0%2C37898.109354.1%2C37930.119094.0%2C43191.126721.0%2C43435.126644.1&slots=HSR_AA&position=2&beaconIssued=2022-03-30T06%3A52%3A25&sort=RECOMMENDED&top_dp=190&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=202082352&selectedRatePlan=380280670&expediaPropertyId=19247
Hôtel Bonne Nouvelle Paris;4,0;3.0;217 €;17, Rue Beauregard, Paris, Paris, 75002;[48.8693177, 2.3495226];11/03/2023;2;https://fr.hotels.com/ho349955/hotel-bonne-nouvelle-paris-paris-france/?chkin=2023-03-11&chkout=2023-03-12&x_pwa=1&rfrr=HSR&pwa_ts=1648623146913&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212958430&sort=RECOMMENDED&top_dp=217&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=228004115&selectedRatePlan=260289903&expediaPropertyId=3673089
Hôtel Victoria Paris;3,5;2.0;81 €;2 bis Cite Bergere, Paris, 75009;;11/03/2023;2;https://fr.hotels.com/ho578883/hotel-victoria-paris-paris-france/?chkin=2023-03-11&chkout=2023-03-12&x_pwa=1&rfrr=HSR&pwa_ts=1648623146915&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953989&sort=RECOMMENDED&top_dp=81&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201464150&selectedRatePlan=208119537&expediaPropertyId=14777624
Acacia Hotel;3,7;0;84 €;30 bis avenue Parmentier, Paris, 75011;;11/03/2023;2;https://fr.hotels.com/ho633071/acacia-hotel-paris-france/?chkin=2023-03-11&chkout=2023-03-12&x_pwa=1&rfrr=HSR&pwa_ts=1648623146913&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953602&sort=RECOMMENDED&top_dp=84&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201709405&selectedRatePlan=208580451&expediaPropertyId=16344343
Holiday Inn Paris - Gare de Lyon Bastille, an IHG Hotel;4,4;4.0;261 €;11 Rue De Lyon, Paris, Paris, 75012;;11/03/2023;2;https://fr.hotels.com/ho266481/holiday-inn-paris-gare-de-lyon-bastille-paris-france/?chkin=2023-03-11&chkout=2023-03-12&x_pwa=1&rfrr=HSR&pwa_ts=1648623146913&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953907&trackingData=AAAAENDkEfCPT-MlcaueXtNlfeT-m8Crbz3fqFEPBNczXZfwlFH7S2qL1EA4uUOQUNTk4xaBr1L7AopVfUlndO_GdBYIMJ_6MfQAzJX8jRXYqFngPV2dmO-b6XquWqf02dzAKMR-QDJ5OT5TPPodoqKnsMWNdXPCFN-iNEEbzoohbjuIf3j5jWlEzvMuaGa0P8QLKPmCwsb2K3n22FeTs2WCH-N7ReH-hghdO_CSFyVaMsfGqZhFTU29n1XU2P7Rton6rT9sRWmz0b7QoXEhRzfBByM0ixAEYrom771my3vNG2Mei1-defxBpw4l-efgaXquUlkaXVkKNNQMBjYYWeyvPiOfQCS6B8wI4xg32-4jq9G-Whoel3IyE8y7Q5XWpIEv5-aMIMefE9oJj1tynK7EHfUoqOAjF8Lwj1L90xnXoPkTRfRdtsY4Xqm_A59CDyWJ_C_lP7fPt3fmTbimtPnMxuw1NTg6uC-Sxm5yJVhuqFXoP2IMhCHYGU1tXIwiNh-cA1eU76kMQ41w6JtZ7UQFC0ylrxBXomp77SaTb_23rmmSfKiV8VIXjzFNNzFb17KJLMyBuUuU7HVJIL6cnlLSB4spX3W3B52TJzr95JWRSPMwQl0kZLqg3GyGjr3iBHj2YqH4ewIBFdCeuz3myCrTxMkYQwVFY6qzzbkdXr-s2v_j7fJFYDLS4gkd2eWfh896aynIToExdkDm8voDaWf1B74uGT07E8yLjGfP1xoThzmGM4CmZhtz5qf2d7LslVa54TENtS1AjWts9c3VIEZnvmuyfs22RSK_yiU6aglVHz0SUBiGKrLsxS5_wL85p_7jBvVD-sosq93-2G7cLaf7PNvFMu_mG6b9mkdTgsI1cxqySPC_9gRp2PniowMs6bo0rCzyz3fJZvvOm8w90-iEN-TqjcunI4UO07KAazAZgFnSv7g1guSQkn1x-Krzz0ef5DQQfcWAz2gSQ6QfbcbFroIL32pxU_m9gDqMwc64E6cBxc_czvPUKX8s2fsDhhLhNw%3D%3D&rank=3&testVersionOverride=Buttercup%2C31936.102311.0%2C33775.98848.1%2C38414.114301.0%2C40794.121819.2%2C38427.115718.1%2C42444.123988.0%2C42876.124673.0%2C42973.124182.1%2C42974.123984.1%2C42975.124629.0%2C42976.125426.1%2C42802.125960.1%2C33739.99567.0%2C37898.109354.1%2C37930.119094.0%2C43191.126721.0%2C43435.126644.1&slots=HSR_DYN&position=6&beaconIssued=2022-03-30T06%3A52%3A25&sort=RECOMMENDED&top_dp=261&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201871418&selectedRatePlan=380228526&expediaPropertyId=44757
Holiday Inn Paris - Porte de Clichy, an IHG Hotel;4,0;4.0;175 €;2 Rue Du 8 Mai 1945, Clichy, Hauts-de-Seine, 92110;;11/03/2023;2;https://fr.hotels.com/ho264512/holiday-inn-paris-porte-de-clichy-clichy-france/?chkin=2023-03-11&chkout=2023-03-12&x_pwa=1&rfrr=HSR&pwa_ts=1648623146916&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&trackingData=AAAAEAGePr3FQYFhaSBOYkCZx3Tn4Rz-euyqpGkOsYiT_BACe2kOe6aZfxrA8eBvQf3o-UXwQjO6h-YlBLiGTk-1PnaNP0DUWLB78BeZIAy43y4dAQyY2WpPCAwc9cwphus7ROyj2OKNiDyBCoutCQ9j93D6S6hLUfgY1EfL6xPwXslGAoUyClJ_f7qy2OUd0hld1ROYlBDk-Y193iwNPOiSSUi6wtWc-EUYiOST7s7EqkkwtAqssuyv7e6PR2HMnmK1EZkCU70s01I3LId_ZPZvfIBwooEKROmJtKOzNPfWo9nWOdo2eI3xWkpotn359s4Zb2k4WRJOjvzE_8L4CfpqyfYmJE18pQM2GckUU_VhOr7WjRsOZNZLgklzzoHqsin9KfpWbp378H-Wyapa6ooegCzGzLEppPM3zSUHfBigh1lZqf8n4ZceVT2OgwDJqRP1Xo_9lajzou9fQGiBdk6-sspeIrayAQk4Dy_EpimFYYsJBpxptfhtswMPkiRVC6QAWZ4IHghdUGLno0mVahnt_9B5ZLxPQBNf0TfdvShjtAVnOfgN3M5KxWqiOnCPuZJHvgmRsEz8QT5VTSAMpaXLTZQ9BnWM5MhLvfmtarTKyp7OCUtJxejuXPzfCcu7hBhfeHOZQBJZaz4Bhrfir6gk77FcPb6zODIBxSb5Zl9evQwyWupU_Uo5p2PuCN69Nq_dF31mZ2glg55iRDS9MYK_xPHrUyOhCM-6lpo2op-Hp5Z0n_A6ObifrmzaGwMNqpBvgCJy7i85BUaRwpIe_6wKqCWLT3zdXrG9jrDXpMhA-xY7_QXtoI4vXpLby37bq3HxlxMRpYwr7qD56fzLTHfATu9Vozkl7hDkEvqh4GDLED8lygR4nwr-itYKNVHyntfRJDItZK4zdgQP3xrCiM-0roqlHoPUU-dJnjVPEh57_2PojYDjPhuVLV0box3blxpHJkFqg_Gnfook5QaiQ6gH9RXiJ7_ep7PDo0bCEQt8owAvJcL5bgCsP5wnnGKBRwX9Xg%3D%3D&rank=4&testVersionOverride=Buttercup%2C31936.102311.0%2C33775.98848.1%2C38414.114301.0%2C40794.121819.2%2C38427.115718.1%2C42444.123988.0%2C42876.124673.0%2C42973.124182.1%2C42974.123984.1%2C42975.124629.0%2C42976.125426.1%2C42802.125960.1%2C33739.99567.0%2C37898.109354.1%2C37930.119094.0%2C43191.126721.0%2C43435.126644.1&slots=HSR_AB&position=7&beaconIssued=2022-03-30T06%3A52%3A25&sort=RECOMMENDED&top_dp=175&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=315915525&selectedRatePlan=385056738&expediaPropertyId=1604695
Grand Hotel Nouvel Opera;3,3;3.0;81 €;152 Avenue Ledru Rollin, Paris, Paris, 75011;;11/03/2023;2;https://fr.hotels.com/ho135373/grand-hotel-nouvel-opera-paris-france/?chkin=2023-03-11&chkout=2023-03-12&x_pwa=1&rfrr=HSR&pwa_ts=1648623146913&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953134&sort=RECOMMENDED&top_dp=81&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200820365&selectedRatePlan=204125370&expediaPropertyId=64872
23M Appartments;4,0;0;114 €;23 bis, rue des Messageries, Paris, 75010;;11/03/2023;2;https://fr.hotels.com/ho709699040/23m-appartments-paris-france/?chkin=2023-03-11&chkout=2023-03-12&x_pwa=1&rfrr=HSR&pwa_ts=1648623146913&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953679&sort=RECOMMENDED&top_dp=114&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=202425536&selectedRatePlan=212336681&expediaPropertyId=22146845
Lennon Hotel;;0;109 €;129 Bd de Magenta, Paris, Département de Paris, 75010;;11/03/2023;2;https://fr.hotels.com/ho2372847296/lennon-hotel-paris-france/?chkin=2023-03-11&chkout=2023-03-12&x_pwa=1&rfrr=HSR&pwa_ts=1648623146915&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953155&sort=RECOMMENDED&top_dp=109&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=315954110&selectedRatePlan=385139025&expediaPropertyId=74120228
