name;grade;stars;prices;address;gps;date;nb_personne;link
Residence du Lion d'Or Louvre;4,2;0;343 €;5 Rue de la Sourdiere, Paris, Paris, 75001;[48.8654287, 2.3318019];11/01/2023;4;https://fr.hotels.com/ho413093/residence-du-lion-d-or-louvre-paris-france/?chkin=2023-01-11&chkout=2023-01-12&x_pwa=1&rfrr=HSR&pwa_ts=1648593997932&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953914&sort=RECOMMENDED&top_dp=343&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200546878&selectedRatePlan=205275870&expediaPropertyId=5227750
Citadines République Paris;3,9;3.0;245 €;75 Bis, Avenue Parmentier, Paris, Paris, 75011;[48.8611455, 2.3778135];11/01/2023;4;https://fr.hotels.com/ho206334/citadines-republique-paris-paris-france/?chkin=2023-01-11&chkout=2023-01-12&x_pwa=1&rfrr=HSR&pwa_ts=1648593997932&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953602&sort=RECOMMENDED&top_dp=245&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=210308993&selectedRatePlan=222211625&expediaPropertyId=457360
Résidence Charles Floquet;4,4;0;257 €;8, Avenue Charles Floquet, Paris, Paris, 75007;[48.8561307, 2.294172];11/01/2023;4;https://fr.hotels.com/ho484815/residence-charles-floquet-paris-france/?chkin=2023-01-11&chkout=2023-01-12&x_pwa=1&rfrr=HSR&pwa_ts=1648593997928&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953090&sort=RECOMMENDED&top_dp=257&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200856329&selectedRatePlan=204841332&expediaPropertyId=9637703
Maxim Folies;4,5;3.0;243 €;14 Rue Geoffroy-Marie, Paris, Paris, 75009;[48.8737342, 2.3444965];11/01/2023;4;https://fr.hotels.com/ho344248/maxim-folies-paris-france/?chkin=2023-01-11&chkout=2023-01-12&x_pwa=1&rfrr=HSR&pwa_ts=1648593997928&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953989&sort=RECOMMENDED&top_dp=243&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200741785&selectedRatePlan=203684293&expediaPropertyId=691190
Mary's Hotel République;3,6;2.0;145 €;15 Rue de Malte, Paris, Paris, 75011;[48.8651616, 2.3680086];11/01/2023;4;https://fr.hotels.com/ho397709/mary-s-hotel-republique-paris-france/?chkin=2023-01-11&chkout=2023-01-12&x_pwa=1&rfrr=HSR&pwa_ts=1648593997938&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952757&sort=RECOMMENDED&top_dp=145&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200429607&selectedRatePlan=202445842&expediaPropertyId=6985915
Hotel Cosmotel;4,1;3.0;181 €;17 Boulevard De Strasbourg, Paris, Paris, 75010;[48.87047, 2.3546823];11/01/2023;4;https://fr.hotels.com/ho298821/hotel-cosmotel-paris-france/?chkin=2023-01-11&chkout=2023-01-12&x_pwa=1&rfrr=HSR&pwa_ts=1648593997931&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635979203600&sort=RECOMMENDED&top_dp=181&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200521349&selectedRatePlan=203328876&expediaPropertyId=561995
Hotel Excelsior Republique;3,1;2.0;121 €;4, rue de Lancry, Paris, Paris, 75010;[48.868812, 2.3600579];11/01/2023;4;https://fr.hotels.com/ho283034/hotel-excelsior-republique-paris-france/?chkin=2023-01-11&chkout=2023-01-12&x_pwa=1&rfrr=HSR&pwa_ts=1648593997933&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952485&sort=RECOMMENDED&top_dp=121&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200523967&selectedRatePlan=202786468&expediaPropertyId=565108
Crowne Plaza Paris - Neuilly, an IHG Hotel;4,2;4.0;579 €;58 Boulevard Victor Hugo, Neuilly-sur-Seine, Hauts-de-Seine, 92200;[48.8902639, 2.276686];11/01/2023;4;https://fr.hotels.com/ho138173/crowne-plaza-paris-neuilly-an-ihg-hotel-neuilly-sur-seine-france/?chkin=2023-01-11&chkout=2023-01-12&x_pwa=1&rfrr=HSR&pwa_ts=1648593997935&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&trackingData=AAAAED4SXSBRxL5Duu9RNK2AulJhnXeQp8HavHqSPk1CUpcQfwvpuEd8RWZ7lcjElf64Gip9aNdeRIHpqAN8JxuENJzO_yZ41B9PV0MEO1TB-AdxbIvl2MJoMcWxQ7BIV-KuN90j2eAy7Z6yT7wVQR1tXhYDwZZlB4r1lJqBw9pD7uqChMvIYBUnvy8i9kQE7ETwT2mQUK8wkiUS5pSLdIeg3RSi5nskuOqzz8pHfG7fcmaw7uCnPGGowcWM94lQocYI1EfvsFz7mVOS7NyJ1BPei0H-f__KnbBOLVsxuQaCGy-QL1y9vtbqCdMkwRPqc8WYbJhYRE_RjMK4kmGz1mTe82nQF3REPt9rN64Pe-Lq-VaKBXgeaS4FVPTjF3txwdrQ6d_zEs9lyqKyxQhjE74bYnde5bhInlQwwZp6iCAxZZrIehVbYUid8ShTegPk-n26PPUT11XFh1VZEagybjoOmzQ7ggd_GROWkJmcQnuVOtOZM_P4lQql7QGy5NKLhPKpWDtW6bj4iSnj0HKkTN0-NdZJ4uU2W-e4xwDQxhYZwDZffDMRfUkmItw8yVsxRQtLHc0iPSZJ2WbPZG6ag2sA0oNQu9msaZjkTXZZ-GhkudTEUMueDDHI4jWvxsVVOZYZekFcZws9aP2BS5YHU1KstC0nnI7qbER1HA1f4j7T9jTrRgK6Llk8TRElE0QoARmBQhpIf1UmjokBZcEF0imuPijLyVOcD1wLkzBL1beksfvpLHRdBiUWQZ11Do1ciPtZGjmZrWGGUol5X3lHAFk2eIvx2MW3HVsQ52yOhYgW18TOSnVFHE7kqklNGsch-TNqdK_r7xqVmJlF4zYyv2Mgqf8YgG57rhmCvGSMMRwfGgQhYuIcabhYAI6COcmJarAtTjoajwNdqnmtvvzIQ1ptLPveXljoO34yVsFqVYJfrSxo8nkh0fYvkxXRaac9BHB3KWBJqJriERZuBsBbydnsVwm6qc8gGYOztOt9L-BmyfIJyKA1gLdoAFP7STlpMapu8A%3D%3D&rank=5&testVersionOverride=Buttercup%2C31936.102311.0%2C33775.98848.1%2C38414.114301.0%2C40794.121819.2%2C38427.115718.4%2C42444.123988.0%2C42876.124673.0%2C42973.124182.1%2C42974.123984.1%2C42975.124629.0%2C42976.125426.1%2C42802.125960.1%2C33739.99567.0%2C37898.109354.1%2C37930.119094.0%2C43191.126721.1%2C43435.126644.1&slots=HSR_AC&position=18&beaconIssued=2022-03-29T22%3A46%3A36&sort=RECOMMENDED&top_dp=579&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201942817&selectedRatePlan=380786719&expediaPropertyId=565192
Hotel Liège Strasbourg;4,1;2.0;182 €;67 Boulevard de Strasbourg, Paris, Paris, 75010;[48.8737856, 2.3565458];11/01/2023;4;https://fr.hotels.com/ho211978/hotel-liege-strasbourg-paris-france/?chkin=2023-01-11&chkout=2023-01-12&x_pwa=1&rfrr=HSR&pwa_ts=1648593997932&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953679&sort=RECOMMENDED&top_dp=182&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200632679&selectedRatePlan=203042162&expediaPropertyId=1450480
Hotel Antin Saint-Georges;3,4;2.0;191 €;21 rue Notre Dame de Lorette, Paris, Paris, 75009;[48.8779653, 2.3378808];11/01/2023;4;https://fr.hotels.com/ho262939/hotel-antin-saint-georges-paris-france/?chkin=2023-01-11&chkout=2023-01-12&x_pwa=1&rfrr=HSR&pwa_ts=1648593997930&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212957556&sort=RECOMMENDED&top_dp=191&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=222047&selectedRatePlan=203871862&expediaPropertyId=1840967
