name;grade;stars;prices;address;gps;date;nb_personne;link
OKKO Hotels Paris Porte de Versailles;4,6;4.0;139 €;2 rue du Colonel Pierre Avia, Paris, 75015;[48.832719749999995, 2.2781189944618334];avril 2022;2;https://fr.hotels.com/ho577756384/okko-hotels-paris-porte-de-versailles-paris-france/?chkin=2022-04-11&chkout=2022-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648473364344&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953982&trackingData=AAAAEHlPEAT6xVDQqvU-49uueib5x0ZZBwAMvTmvDFNP2G_rJTVmvsusj-_fKewxFBFRUvZCMp4vYw7TE-jU-dBLBZS0pLOnIuxH8u-Lv76BdtZPFG4z3An9pcd2Km41n5WMQoKwXSKFGXZdtGWSutQJ3qA_CflqRytguCTJ_or_2cobh8MX9_znSoqxUxsoXdQTYASx_ZiM6riSWPL_TWjOxebqyO9abPO-QZRRI7FuOcUzSPSKhclSOvdjeFfB2pbuwh70mlSfICJlLxooeFLbIPLayY7aSYaeBQQtrHbSHgxOUaWJTqU21Gs68u2hR-8AztI2TfHV2NskFrNtSrnlux-aXll0Mye40SRM66BJmX918pBDA4uBjQdDlg0ICcd2bno6qafU_3xO-HMCPlfjeyqsJJtCUuMIhCiX9In8Yl5gBcO3sj0F2m7NS43hdBptajbQWxijpo4t5BVOUVcyJqXi5Bd1CLb2PZATLfKNf5A1rBs5OLMZDSyq6gbrWxV8m9tEUi4JkP2cLUw_yl3dkJU2TBwDK2FJ7s8N52cZUTNpFBNrdmQxy74B5GKtIIuhDGcgkp3-ppQFrRI17PSVWJPS98RxFcFLFCVe7BF_JxUauByVynGhjRwXoOLUsNZCPeAKDuUDDjQNGkYFA83U82PogDBZjwauzogdxA6QdnrtU8OmrDtS2XIzK6gfufPf7_WztVKp5xQsls6W2zASmd3_szt22CgJGhMPDBEPU-37QOgq4X6qYz6DMTdCPaOPB2FI0DZmfEja_i4RBbeXtQtwtJT_oV_jx12FHLG0OiVthlxXYixHWaKkYxOsNNHYw607p76Xj3sSxTYxR70m2ktW3-PKn5DZj1qMhyT0zd7BCTJ13I4m1G2LHp4jinSzdnQyUVK9xBq0RSqj5lzn5XzkqmNABpEFhSkuDIpsGQ3Wr0gd9PdA5GjmEFM46TgTP9_eOR_0QTtmR5v4Pc6eVuk5vhUlIGRAstjnbYPzepGJ1EIovy1A1Cu6Fc2rjE30lQ%3D%3D&rank=1&testVersionOverride=Buttercup%2C31936.102311.0%2C33775.98848.1%2C38414.114301.0%2C40794.121819.2%2C38427.115718.1%2C42444.123988.0%2C42876.124673.0%2C42973.124182.1%2C42974.123984.1%2C42975.124629.0%2C42976.125426.1%2C42802.125960.1%2C33739.99567.0%2C37898.109354.1%2C37930.119094.0%2C43191.126721.0%2C43435.126644.0&slots=HSR_A&position=1&beaconIssued=2022-03-28T13%3A16%3A03&sort=RECOMMENDED&top_dp=139&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=232543205&selectedRatePlan=290353543&expediaPropertyId=18023637
OKKO Hotels Paris Gare de l'Est;4,6;4.0;159 €;30 A rue d'Alsace, Paris, 75010;[48.8776445, 2.3581956];avril 2022;2;https://fr.hotels.com/ho1100722624/okko-hotels-paris-gare-de-l-est-paris-france/?chkin=2022-04-11&chkout=2022-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648473364344&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953155&trackingData=AAAAEAdHNwJKgrPRqjq-zpjEWjGTrhd4DINWSpOvVkgt2_Sraj_2_GoNdS6s5tB2mRNbYasuBBE3tZOq2y9PpwRC7ZbLVlBK_JQ9p_EcMfoXxfyRRAh7lhA9ropby1Zpwzlfzxf-q3BIDN3mLVXfUcMwzccTJ3JvuqjlyPu88IBfbiBbtDRB9jWCl32iYo07b9Gp_GG7cUeac_g14AjQZBl4hTpvWKLqz-xfSqz1m-AiPyD3J2JO3sS5jDdF8OMmQnDP5NwXUI7B6WQgALYmj5KU60At_PtlP2x3sqEaxdoGY7gjdYwWyIYHqHDBsp7dqQz9nnZfd767H2_Z_gygV43ekvcb8YDt68967nTllEH95Vv6e09MDNPytM5biCGQwGiPAhr_u_SYVG7dNxR6TafSvSDqyU_gJ52fajbj5J6NVAD3gMRniQW61YZd8RmpeWKC0iDhKFHLNK_Vc5Wma1h7WqbSucn0kZsMXTL7G9KOGxpqepBT2ceREZjrbo0ZN84MKSRmLhKEjMdpn71qd0J0lcqLgfDrgVrEyOCrGrryE6QKDSNHeAwpkmDChe51Ej05-gf2xvifb1pmixpRAS8C7uvdG9vUC6KO7EtsFM6Ii6p5F_hKDP-tnDn4_ZyW4naPgi5rKpLiCcJ2_56gTyEqjSNoiVZihjZsLK8gyuClsRJryl8MycnKPiWMtZh1prPOBt1exBs1gjcguQvqThpNWbZgjoGC2dlRlCJ2crix8_9QOyR5RQestmYVPiadliXtQHaO5qO1i7mIUTQcMk_E8B2URV2e2WZ-ac0PuMZzimJzTHuF4vHsRnL7d3FAFcua0URbRjcSg8LdZ8Zzn1lrI52s5TeM64WbcolwmRbaFSxa3Eq39UO3eY-hr25K2GEQvuFzMCt_SeCQjJeb_l-53jptSrfKpAMjGElKv0NPg0MunGr83OH2HgnzTW_m9sC835ccxLV5jsV19-jj6mOpfh_SAWszRT9S41MHbsNP_fcoI6vXGymGTKmuPiiQ7hDrOw%3D%3D&rank=2&testVersionOverride=Buttercup%2C31936.102311.0%2C33775.98848.1%2C38414.114301.0%2C40794.121819.2%2C38427.115718.1%2C42444.123988.0%2C42876.124673.0%2C42973.124182.1%2C42974.123984.1%2C42975.124629.0%2C42976.125426.1%2C42802.125960.1%2C33739.99567.0%2C37898.109354.1%2C37930.119094.0%2C43191.126721.0%2C43435.126644.0&slots=HSR_AA&position=2&beaconIssued=2022-03-28T13%3A16%3A03&sort=RECOMMENDED&top_dp=159&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=228629664&selectedRatePlan=264316311&expediaPropertyId=34366332
Secret de Paris - Hotel & Spa;4,7;4.0;234 €;2 Rue De Parme, Paris, Paris, 75009;[48.8813448, 2.3282384];avril 2022;2;https://fr.hotels.com/ho340463/secret-de-paris-hotel-spa-paris-france/?chkin=2022-04-11&chkout=2022-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648473364344&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212957556&sort=RECOMMENDED&top_dp=234&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=473633&selectedRatePlan=204916773&expediaPropertyId=3414209
Jeff Hotel Paris;3,2;2.0;77 €;53 Rue Richer, Paris, 75009;[48.874004, 2.3426637];avril 2022;2;https://fr.hotels.com/ho592291/jeff-hotel-paris-paris-france/?chkin=2022-04-11&chkout=2022-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648473364344&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953989&sort=RECOMMENDED&top_dp=77&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201518564&selectedRatePlan=207622832&expediaPropertyId=15148116
Libertel Canal Saint Martin;4,1;3.0;120 €;5 Avenue Secretan, Paris, Paris, 75019;[48.8807961, 2.3742721];avril 2022;2;https://fr.hotels.com/ho127853/libertel-canal-saint-martin-paris-france/?chkin=2022-04-11&chkout=2022-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648473364344&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=800105&sort=RECOMMENDED&top_dp=120&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=231848&selectedRatePlan=2049970&expediaPropertyId=1285
Relais Spa Val d'Europe;4,3;4.0;278 €;1, rue des Grands Pres, Chessy, Seine-et-Marne, 77700;[48.8578103, 2.774342];avril 2022;2;https://fr.hotels.com/ho346632/relais-spa-val-d-europe-chessy-france/?chkin=2022-04-11&chkout=2022-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648473364344&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&trackingData=AAAAEFWVEh0tBmMK-wXulZTsDfnf1Bz6J7RdsrPzC8_Tn4Efnk-m5WRggUC7NuG0uOqi9wwLXYhlxx2QxciRgfuU-3D8zNXno7ov-tyWvBc9py5HiQIk-CVT2EBpB-gzlh-A8kUObBj2xK20w1h0rob5-XEhd_Bz-rtKI_TOTWasUGc5981tCp5SXJiZYLG2OUuFtH50Y1_zNP0hLkt8EvnkNeZEAnyEmi0958mVZHCFLMgBfWgwpvB2VduX99ct-arPp0aXw14OXoxTDFUZ28rFYE7sBEQmqc3nb2MgxUetbJCJE_y3WTWfGdlLeVP2C8mk6s0S1Id7AsZTJ52fzcDYfvKkQTjs0Lpc9_xmtpNhjn6l3uaexTbhxUsummYazdWVK4u27X5qsG_Vhh0PJvlIL4MPn_swDEtjfxxn2uYRx5PD3zKM64i-3ngKd0u3UJdcqFLj08XQkZ4U-wSloGDn32zoQtD0kmejeFGOQG9HYuhevLt8PQj8stkk39QAXUdlGnxEcN-4G-c6ULuMispCdqqfZ8Vaw8WC1FrEB66JDDhE1_zJx_fTLJYNpa4clAP8hG6tZ4i84IjvWlLhtGgKJsbX2Q6J0eSwp5rQ9FnngDcpokga8uK9LWOhjkUDcgQc9dsX6RWTAxcHrey0L7aySEbtaIhEfb0h_gi63H9FT9Nodc3qgjqdyPl9CJe5MNexkXUW5x_UrbPY93yieeoC43eXhcNRtXcz04kwjEUTLSV5z2-oTilenFLueduZO21VpzVzAUXJjs2q6ZcC4yhKijD5f2x7kJIFYhHlpj0fcRrCmJq3rdoLmJzLuRUkzHudzl-vm7qpb_rPaytKFApkzU-cDfYvWXRCEQLlgX_Zyp-wSq-NDLrP22Fxwg-yxyhFADSeR2EaV79hreF2h2l4C23mCvvU_wOlvOOsXlyOEn_ZY-D274l5ZZ2XRSEGDyAHr4rkMFdxe6hC4uCUfGFe9cZ3aZVrrCIN_mxptuJd26tT4O9GhRBnS_j1H_Xrcdm82g%3D%3D&rank=3&testVersionOverride=Buttercup%2C31936.102311.0%2C33775.98848.1%2C38414.114301.0%2C40794.121819.2%2C38427.115718.1%2C42444.123988.0%2C42876.124673.0%2C42973.124182.1%2C42974.123984.1%2C42975.124629.0%2C42976.125426.1%2C42802.125960.1%2C33739.99567.0%2C37898.109354.1%2C37930.119094.0%2C43191.126721.0%2C43435.126644.0&slots=HSR_DYN&position=6&beaconIssued=2022-03-28T13%3A16%3A03&sort=RECOMMENDED&top_dp=278&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200813283&selectedRatePlan=204082424&expediaPropertyId=3555817
urban by balladins Villejuif;3,9;3.0;88 €;10 av. de l'Epi d'Or, Villejuif, Val-de-Marne, 94800;[48.7820446, 2.3533282];avril 2022;2;https://fr.hotels.com/ho421536/urban-by-balladins-villejuif-villejuif-france/?chkin=2022-04-11&chkout=2022-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648473364344&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&trackingData=AAAAEI1ESOqQf2dFl-HbJ0oir5YnttkxMBTuN1f51S7AfV4Cy90eW0CkB2BZ9paxBIzCr4LlLE8ReM4op2HDGOsR9uIj21PzUFv5VeaG_fAmz5VEkadhlQieE1AcWN_tYupLI4NdTENXyVr9tcp0iARTBxgKua1miWU-rlKMKJ6CfUE20kRa3IFSi0N-3We9XbZs6XeOk-Ey3v_8XW1Pu7vVshAbCFOryUuQDaeEXu6aSihD1M9fs6Aye4Ef20Y3EizV_oCpI0iK3dg-KJTmoBA_0-n6Rsm8n0fP0e13AwWGnf7N-flSdTaKE5-2PSpnpqZgPT9NcwQCA2TsmRT-JcaKojgHa_wSMGtbt8199MMWwLb4aeNKJUrfRr7YXUw7tRp3RsLS-dIXbwod49lc5jYSVqpSJYhYLG7-3hATmQeShInQif6a03bdHqkuWF0h_YczFuOpUv1woqL-SogoE4iBhUTVOTOWBG0OXt9KcLNt3a-Q1l_iBzv6gK9AWDH4VxbdFRMiR5Mv7V8Vr70KiI4U8xNuCWpS1bbMxLA8GCH2--Z6KjZ2qsuPvSFpsEuniO2b5bJ-cTke-MMAi82Qk1HxQE_DyCsatZMuGPHGrJw3gXSC4QiTmLvlTQuI8gZaSaPyTMUXt4wSFKEJ7VxL6GK6tf2A25C8kYF6TP9YU204T6f_9na8kz3Hz5lHCJMHaqCEn8GSecl8-6S0cUlJuvX-_CmZ20NsoNsBr0RPU9yjTetH0WpDi8qagJq5okQ9PvUzua2qFxHHuGPwnSt3EGQ4x7ftO9-tmVJYufbsH1wLRfw2ODfeAMRbZGaY8BiYkx6EsfNvhKvzStEocTBSo4OoSN1o65fxeAWOujOAc5WIzNhT3uOFkOIgenRuq4oiroRmnMs9MOaV9sUdTAVR9DDaaDSQ0fVFY4-BlKY6YqAHbrfMpZDBaaKKD6GlGD5SW32P78Hr4qXGNejnCHVCHdV9gDAiIUtsZCGF-j6PMjSgNqGMMgUGr1rrjmP-wtdAtIvrQA%3D%3D&rank=4&testVersionOverride=Buttercup%2C31936.102311.0%2C33775.98848.1%2C38414.114301.0%2C40794.121819.2%2C38427.115718.1%2C42444.123988.0%2C42876.124673.0%2C42973.124182.1%2C42974.123984.1%2C42975.124629.0%2C42976.125426.1%2C42802.125960.1%2C33739.99567.0%2C37898.109354.1%2C37930.119094.0%2C43191.126721.0%2C43435.126644.0&slots=HSR_AB&position=7&beaconIssued=2022-03-28T13%3A16%3A03&sort=RECOMMENDED&top_dp=88&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200225293&selectedRatePlan=201276861&expediaPropertyId=5494690
Hotel Libertel Gare de l'Est Francais;4,2;3.0;156 €;13 Rue Du 8 Mai 1945, Paris, Paris, 75010;[48.8762368, 2.3570905];avril 2022;2;https://fr.hotels.com/ho190978/hotel-libertel-gare-de-l-est-francais-paris-france/?chkin=2022-04-11&chkout=2022-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648473364346&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953679&sort=RECOMMENDED&top_dp=156&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=363807&selectedRatePlan=200228399&expediaPropertyId=565122
Les Jardins du Marais;4,1;4.0;194 €;74 Rue Amelot, Paris, Paris, 75011;[48.8604916, 2.3679958];avril 2022;2;https://fr.hotels.com/ho120514/les-jardins-du-marais-paris-france/?chkin=2022-04-11&chkout=2022-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648473364344&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953602&sort=RECOMMENDED&top_dp=194&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200429730&selectedRatePlan=207239366&expediaPropertyId=20931
La Belle Ville;4,9;0;160 €;349 Rue de Belleville, Paris, Département de Paris, 75019;;avril 2022;2;https://fr.hotels.com/ho2408257568/la-belle-ville-paris-france/?chkin=2022-04-11&chkout=2022-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648473364346&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952452&sort=RECOMMENDED&top_dp=160&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=316130939&selectedRatePlan=385490142&expediaPropertyId=75226799
