name;grade;stars;prices;address;gps;date;nb_personne;link
Holiday Inn Express Paris-Canal de la Villette, an IHG Hotel;4,2;3.0;121 €;68 Quai de la Seine, Paris, Paris, 75019;[48.8873661, 2.3760379];11/02/2023;4;https://fr.hotels.com/ho266478/holiday-inn-express-paris-canal-de-la-villette-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648622145546&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=800105&trackingData=AAAAEBd7kEEL0j0SVDMuRlezIrL6gNQ-nsyTMrHC4FzRLynXkQK-HoKp71o2JVeX7YAjBVC3zFgSaELvtH-1Ct8vwiQ9hoeZe-BagwL-NtHjM5gsqNnCSuGm0EgpjF8_1z301MYFuIjXlr8G__yc2IPjZq9TtztocUb0gczrFvr9sl0LqlgZF5ss7Abcg0s_B_9wdhxZa2ZIUX5MzgKQQ8K6Lb2GLIFGAhp3udOvx07WDFA-c_LbLOqVZ0qad12V1_8UUxH8encSemIKXU5-QkNAJpRvaVXIAxMo6-J637irLSFVBkzU9r8msgZfaTCcFUKbWAGwWkM3gfEmv8jYBPIc6fWNAjrBo7A3VmtAbO_Jnlenl5nRJ563haVg5aOGCFEMWdIDUKva_kor9SUrUnHxi2N3GmMmRcAQtnMibmvY3NTUHEer1GgQ87_SBKT7PrKt1l8QDeS_GEcIHyz6pUjCwlN4EPDflgUdgvFhGFPLm0oOBAvHIWtVRkJeTZbzGHzNbRX4LymRntj3aOvQ2kI-5oQrT0C2FFEoa4FPUf27a5G24wR05UWjlt6BMWb0HKK9egA4fiP0V_j6335sMeyrrKdJoJeSftHhbb62dqrTMhUDiSiQKY48Yfzg3B8KXqZVWtr1kbv71uQs4A6n1j0JQT1q9ngxsi9n7MZGodgNy_hzi1yuxwmVRcFZRQzYefss4wR8ixGLNYQEa2xYxLxW9oFQkVvG5z5uQMcRBKaHpc07Wv3119euyZ9hcIQnHI0LiJ-AUjLIulP8RXUNb7e8jzeJw8k66IwzgOf68yrqgFUlqjC3oSFcHHWyFWIJWIJX94FR2-wjR73UxrPRiFy_dMkrq3NR1uPFCd9TsyE0lmXkzrEO94fApMA42ko0sdvKQzhI1yxeKLacXpgJHQGw_XMsW2W3ueFdTRwzZzxf3ukTdPc3X4ebR2-8XZ8s9pfzJNYIQMaL1-AdUV3fYp1FYAikcXchtfk_BtTvZ0jOrROCQnHa1j6g95L_Y0xVsVb54A%3D%3D&rank=1&testVersionOverride=Buttercup%2C31936.102311.0%2C33775.98848.1%2C38414.114301.0%2C40794.121819.2%2C38427.115718.1%2C42444.123988.0%2C42876.124673.0%2C42973.124182.1%2C42974.123984.1%2C42975.124629.0%2C42976.125426.1%2C42802.125960.1%2C33739.99567.0%2C37898.109354.1%2C37930.119094.0%2C43191.126721.1%2C43435.126644.1&slots=HSR_A&position=1&beaconIssued=2022-03-30T06%3A35%3A44&sort=RECOMMENDED&top_dp=121&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=315755176&selectedRatePlan=384519200&expediaPropertyId=1845330
Crowne Plaza Paris Republique, an IHG Hotel;3,9;4.0;285 €;10 Place De La Republique, Paris, Paris, 75011;[48.8673446, 2.3653087];11/02/2023;4;https://fr.hotels.com/ho163380/crowne-plaza-paris-republique-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648622145547&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952757&trackingData=AAAAEOznLseshD0_Ak_5z8Tdv5gpXZnIQ6WKKJ-tFsrqvd1NKBNsYc3WnFRNmBL-KWm2PHZJylGQpKcL3eX8v19mLum_q4vu0azoTNeh2Olj0G_t6Zkviz1EY0fjC76V95JazsvzihMO2hCl_vGaaNTMjYnjv7SMkYtFBoq5x3yhrdQI8C_WLDhWcA-aDfk0BFffUMTfcue6Jylspg9PvPrpdbM_p07ZsEM89pGRyk7k49nZhcKID0RfHahl044-ukd_aKX1cG4ycDTKYh_LDnmTq6mKIAqd40tOarTxYDBWT279l4jySGX-BrMoIYnvfHRmEvrUugnrH680FdNvTBuJFKbwJBTzlCxNgECuqgU7qnXgjZDWtkyLCfq5HgroYHD6wrn1kVLYLzkFT7vpoEQe_O-p5KEPw_--uddJ2CvweydsZTPBhOsQRSaTHLEQQgp25h0ic-DEXSBlP5neQ0LbN9-EnmdtOK_ypwRSOaddl4p6Cb-KS3IKTSX9CM29Jdb7OGpV8LiSIkAqdrd_Q8c5lH5qk7cXHzUTeU430EReSateq8QKVFLaveaLEPzltU7GKkkYes1-lud0w8XdHKWpq4CISc0riXGBWb63NqratvQtjFLKHEL-DK5b7mQ1LqCNpyZ9YVX3i9rIWVX4kUCKRddmwE1vMTWXi5u_j1Fg1cfjSHdLMgYyovQMWOGwBVgPRXyc8TPog3f1KXW2CAv1FwK6jfm9bQI23mqlitr0V5hA4rTA9dJvzi9JbxVdV9umjbhpA3hzXe3OCIv5SA6wYmp_lUfDdAgGLAwq1oWlANnn462_UT1H8toqfP4yRB0zTb23knTmTZjkCcDgTDZ5CsqX2BfpYY0MkHaVZ9Ptp7IVAlbBCO34xdl8xseIR812AGDDZ48b8g99thhWadivBVzWVmNTuVo92SJDp1FqOcrJPGju2ozkbAt6ieMHOK7OgBvW5Ncu0NuwxoUYGsMMfkudYqNjf6uHynnuXhKJ7QIQT0aSK-wLFnmevpvfChSJQg%3D%3D&rank=2&testVersionOverride=Buttercup%2C31936.102311.0%2C33775.98848.1%2C38414.114301.0%2C40794.121819.2%2C38427.115718.1%2C42444.123988.0%2C42876.124673.0%2C42973.124182.1%2C42974.123984.1%2C42975.124629.0%2C42976.125426.1%2C42802.125960.1%2C33739.99567.0%2C37898.109354.1%2C37930.119094.0%2C43191.126721.1%2C43435.126644.1&slots=HSR_AA&position=2&beaconIssued=2022-03-30T06%3A35%3A44&sort=RECOMMENDED&top_dp=285&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=213625905&selectedRatePlan=380855930&expediaPropertyId=17013
Hotel Migny Opera Montmartre;3,3;3.0;273 €;13 Rue Victor Massé, Paris, Paris, 75009;[48.8806067, 2.339103];11/02/2023;4;https://fr.hotels.com/ho200649/hotel-migny-opera-montmartre-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648622145547&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212957556&sort=RECOMMENDED&top_dp=273&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=26931&selectedRatePlan=201578827&expediaPropertyId=909202
Hôtel Gabriel Paris;4,4;4.0;395 €;25, Rue du Grand Prieuré, Paris, Paris, 75011;[48.8660949, 2.3683052];11/02/2023;4;https://fr.hotels.com/ho310414/hotel-gabriel-paris-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648622145548&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952757&sort=RECOMMENDED&top_dp=395&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201512381&selectedRatePlan=207623637&expediaPropertyId=2499092
Mary's Hotel République;3,6;2.0;145 €;15 Rue de Malte, Paris, Paris, 75011;[48.8651616, 2.3680086];11/02/2023;4;https://fr.hotels.com/ho397709/mary-s-hotel-republique-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648622145548&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952757&sort=RECOMMENDED&top_dp=145&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200429607&selectedRatePlan=202445842&expediaPropertyId=6985915
Holiday Inn Paris - Gare de Lyon Bastille, an IHG Hotel;4,4;4.0;243 €;11 Rue De Lyon, Paris, Paris, 75012;[48.849502, 2.3707401];11/02/2023;4;https://fr.hotels.com/ho266481/holiday-inn-paris-gare-de-lyon-bastille-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648622145547&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953907&trackingData=AAAAEFeTUAkhyydCdgX5vFM0JRY0AxZSlMMUFvOkkSpBFxHwewQofxC3-kvc8WqdZ6XgUDIadqFIiAH3IxkeUhiulrFszpwRriqYB1Zz1dBqFra7BVn-bocmoD8BIyAm6YHV0AeCDWmwpNn-7oy51GVRhp_dGUTHgTT-PxO8R-mLQm0aGuuO9VgOg5gb4xPEhq6hSBS74YHVKHCiqMeuY7ap8GCcLaNiZv1OTK_ySKQaVoitGmpjsycPi9vvktdSoyGL4VPJ4UHPW0c4lKBOWTGshR2-7IFP4eLdDvFR83coMT53_bXHFqpdgJAZOxkTv5BnP4ADTdL_CWM4lapXf4waVzZ9LEQbG47aucI3lESGxybYkzYlSenfZ1G6hPxEyG_VMtFmuiaxxmkRQzNR_03ylCrUeI3Btu5V9bNFjXMNNIjmhIfNYPUzjpwhOw2GMzwolAPbx_dVWkJ_ycwwUKNYVg52C0bwG8Dk-jzW8VIAi_pDgR7MB1JJM62rRc6oEjR5k2fI_07siNqBinY5wH3bWinQiVItAu-whXc3H7RROTu1sXCN-zr4aJMFjYwnmuHalg56hGg5P9JSowrUXasDWyodiP4rQAE0EL577NrJkp5wWUDS8Efxy4XaUmeWRlWPCkdVc1QNjIDvbqH7AHO10BzN3Dcp7a8blwWlP_6ZFBBD5S9bH9sjj81Or46N59qvP8-m9CWLZl3tuRIw50DeiCgIbCYgvxZHJH_38EMtHJ1E8uYOg5tCm2PWXIJNSyFL412lR16gXwNU4Ls84dH9zeKmYrDCCUyu-wnupJTxdkBBZjSdtw_xzdOkCg6BznVbla9f8B_bzamqYLjaAhUpMqLW7Z90HaZSiGy0zgxQ3961HSKrqWtWUK7dHzjiRkeg0w7LG9dBFI0C4jtdugj-fzMTMoy6fSZZLIpuDPrNdxYUFN2MNaWWcxs2awYYbAxIEmGNrQDj54MKCtgbUxU0nrJR9kcxaeQob9iQMaA0WUEPtw86jDqoI-1u9dgHYh_LUw%3D%3D&rank=3&testVersionOverride=Buttercup%2C31936.102311.0%2C33775.98848.1%2C38414.114301.0%2C40794.121819.2%2C38427.115718.1%2C42444.123988.0%2C42876.124673.0%2C42973.124182.1%2C42974.123984.1%2C42975.124629.0%2C42976.125426.1%2C42802.125960.1%2C33739.99567.0%2C37898.109354.1%2C37930.119094.0%2C43191.126721.1%2C43435.126644.1&slots=HSR_DYN&position=6&beaconIssued=2022-03-30T06%3A35%3A44&sort=RECOMMENDED&top_dp=243&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200550497&selectedRatePlan=380228465&expediaPropertyId=44757
Pullman Paris Montparnasse Hotel;4,5;4.0;299 €;19 Rue Commandant Rene Mouchotte, Paris, Paris, 75014;[48.8385501, 2.3203257];11/02/2023;4;https://fr.hotels.com/ho114754/pullman-paris-montparnasse-hotel-opening-soon-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648622145546&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212958437&trackingData=AAAAEIsw3lM9JNJ594e0XEy_LKmqYSxFopElOVZ8AmLyZZHGd-46QVt0q-F9GUqjw0bgSzF5kM2iByqeliMJ2KRUGn_l4jqPyMRh1P7FtDinrZ5hXayqcfYMAWjg7ZOLk2FtlplkiREfGlNrEReXRKUTiGDDsGjM9NfeJdz-UKP1KqPguEyqDEIxR32UkeI78zA3Yei9zQGwC-gCjDnjs93kNdfbiQoYt-WL91agK-MiMBDsOX4ZHXHnxuwSHeBwYsI15trClqmIWdRf1s4b24z9sEhZxC1SxRWfkLxy1KXbPF8SkVtW8hKLxFra9oINZzy8qkzS4CBUEJUrRe0TS3Ah2UY6vJBvP4CV4zwK-j9Fs0walu1Ao9pvyRQZMDNf-BZr0G3NB7F0NqwVxIgXQLRiEwhgfNHzXmU7IzKyHZ5C6YapcDAMJkkjIl2cMQlHEiPfrRhNXQPFkRK_0KLvBbqTQYOdzdh2EE1dQahxERTuQraKryZAyiyNB9WwEZvglVPjtrwcJpi1D4dk5vTndXiwHU5Sr3cwjcVXACgx9Fj_EiG-_1VWtoCZ4PiC2h5-QdFr9WS7AJoBLbG0fjYVgJipT24J5QuNzL2O2_PUnUzyLOHN7VXYtiFy-FNZm6pATId0l4IeyHsKTRZkO7gIOz7dapaInFlUFBaxqo_698ZMJZErJA9L3VX_9YYEZIWXIt5SCBH5GhShmTvUaBtT-ZuVPBQH4JYDxhpbGhjGyuzjZRAz2AoU7xAUJZsWUBWZSrCy7miik4SxTSMMGX7xmDhCJmIFAGaKRxhO6LLBszM3-O37rj0FWQQmS6-HIYyTh9QyKGClqyI4dw07J-gn_ag08QUJnWuebcjUUycSkvLVVtFW4YAAIArdONMhCbs69j0DuWlyp0n4IUZOODgeUvMDUqnhcTu-JZvDml5ocRDuJYpc7J3jbP3dzEd1_mDa-5UHCxBXAdUrHZyF8B7iPQTHlYowqGXJe0wx4pvMN-nLjd4qZDPpCgrDZGWLSpquM0M2qQ%3D%3D&rank=4&testVersionOverride=Buttercup%2C31936.102311.0%2C33775.98848.1%2C38414.114301.0%2C40794.121819.2%2C38427.115718.1%2C42444.123988.0%2C42876.124673.0%2C42973.124182.1%2C42974.123984.1%2C42975.124629.0%2C42976.125426.1%2C42802.125960.1%2C33739.99567.0%2C37898.109354.1%2C37930.119094.0%2C43191.126721.1%2C43435.126644.1&slots=HSR_AB&position=7&beaconIssued=2022-03-30T06%3A35%3A44&sort=RECOMMENDED&top_dp=299&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=214910678&selectedRatePlan=252223433&expediaPropertyId=17333
Residence du Lion d'Or Louvre;4,2;0;343 €;5 Rue de la Sourdiere, Paris, Paris, 75001;[48.8654287, 2.3318019];11/02/2023;4;https://fr.hotels.com/ho413093/residence-du-lion-d-or-louvre-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648622145547&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953914&sort=RECOMMENDED&top_dp=343&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200546878&selectedRatePlan=205275870&expediaPropertyId=5227750
Hôtel Parister;4,5;5.0;443 €;19 rue Saulnier, Paris, 75009;[48.8753155, 2.3443779];11/02/2023;4;https://fr.hotels.com/ho617591008/hotel-parister-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648622145548&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953989&sort=RECOMMENDED&top_dp=443&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=202145522&selectedRatePlan=211021847&expediaPropertyId=19268469
PAX HOTEL;4,0;0;110 €;7 Rue Simart, Paris, Département de Paris, 75018;;11/02/2023;4;https://fr.hotels.com/ho2421176960/pax-hotel-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648622145547&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248634834708500&sort=RECOMMENDED&top_dp=110&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=316170597&selectedRatePlan=385555293&expediaPropertyId=75630530
