;name;grade;stars;prices;address;gps;date;nb_personne;link
20;Hôtel des Comédies;4,3;3.0;303 €;8 rue d'Hauteville, Paris, Paris, 75010;[48.8710787, 2.349823];11 juillet 2022;4;https://fr.hotels.com/ho353348/hotel-des-comedies-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648549132067&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953679&sort=RECOMMENDED&top_dp=303&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200565446&selectedRatePlan=202883887&expediaPropertyId=10474
21;Hotel Liège Strasbourg;4,1;2.0;232 €;67 Boulevard de Strasbourg, Paris, Paris, 75010;[48.8737856, 2.3565458];11 juillet 2022;4;https://fr.hotels.com/ho211978/hotel-liege-strasbourg-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648549132068&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953679&sort=RECOMMENDED&top_dp=232&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200632679&selectedRatePlan=203042162&expediaPropertyId=1450480
22;CADET Residence;4,1;0.0;331 €;7 Rue Cadet, Paris, Paris, 75009;[48.8747685, 2.3427513];11 juillet 2022;4;https://fr.hotels.com/ho323230/cadet-residence-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648549132065&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953989&sort=RECOMMENDED&top_dp=331&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201710598&selectedRatePlan=208532294&expediaPropertyId=1633756
23;Hôtel Joyce - Astotel;4,6;3.0;315 €;29 Rue la Bruyère, Paris, Paris, 75009;[48.8788966, 2.3367316];11 juillet 2022;4;https://fr.hotels.com/ho348455/hotel-joyce-astotel-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648549132067&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212957556&sort=RECOMMENDED&top_dp=315&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=216950178&selectedRatePlan=266220849&expediaPropertyId=1615638
24;Hôtel Mazagran;3,9;3.0;153 €;4, rue Mazagran, Paris, Paris, 75010;[48.8703195, 2.3513917];11 juillet 2022;4;https://fr.hotels.com/ho480060/hotel-mazagran-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648549132069&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635979203600&sort=RECOMMENDED&top_dp=153&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=218723483&selectedRatePlan=278071461&expediaPropertyId=9399851
25;New Hôtel Gare du Nord;3,5;2.0;216 €;40 Rue De Saint Quentin, Paris, Paris, 75010;[48.879539, 2.3560233];11 juillet 2022;4;https://fr.hotels.com/ho226515/new-hotel-gare-du-nord-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648549132066&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953155&sort=RECOMMENDED&top_dp=216&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=26942&selectedRatePlan=209960119&expediaPropertyId=901150
26;Londres Saint-Honoré Hotel;3,8;2.0;232 €;13 Rue Saint-roch, Paris, Paris, 75001;[48.8650633, 2.3319904];11 juillet 2022;4;https://fr.hotels.com/ho336516/hotel-londres-saint-honore-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648549132065&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953914&sort=RECOMMENDED&top_dp=232&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200223175&selectedRatePlan=201262659&expediaPropertyId=3124202
27;Grand Hôtel Magenta;3,1;0.0;134 €;129 Boulevard De Magenta, Paris, Paris, 75010;[48.8808212, 2.3517544];11 juillet 2022;4;https://fr.hotels.com/ho317865/grand-hotel-magenta-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648549132069&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953155&sort=RECOMMENDED&top_dp=134&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200529198&selectedRatePlan=202859322&expediaPropertyId=2690948
28;Hôtel d'Espagne;4,3;3.0;289 €;9, Cité Bergère, Paris, Paris, 75009;[48.8720237, 2.3447376];11 juillet 2022;4;https://fr.hotels.com/ho287493/hotel-d-espagne-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648549132070&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953989&sort=RECOMMENDED&top_dp=289&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200517178&selectedRatePlan=202768771&expediaPropertyId=564952
29;Hôtel Marignan;3,9;1.0;201 €;13 Rue Du Sommerard, Paris, Paris, 75005;[48.8498913, 2.3465429];11 juillet 2022;4;https://fr.hotels.com/ho414908/hotel-marignan-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648549132065&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953609&sort=RECOMMENDED&top_dp=201&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201827414&selectedRatePlan=209285246&expediaPropertyId=5293507
30;Hôtel du Palais Bourbon;4,0;3.0;359 €;49 rue de Bourgogne, Paris, Paris, 75007;[48.8565175, 2.3172289];11 juillet 2022;4;https://fr.hotels.com/ho283009/hotel-du-palais-bourbon-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648549132070&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953593&sort=RECOMMENDED&top_dp=359&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200656391&selectedRatePlan=203230047&expediaPropertyId=2523369
31;Grand Hotel de Paris;3,1;0.0;123 €;72 Boulevard De Strasbourg, Paris, Paris, 75010;[48.8753484, 2.3579637];11 juillet 2022;4;https://fr.hotels.com/ho283038/grand-hotel-de-paris-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648549132070&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952485&sort=RECOMMENDED&top_dp=123&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200557702&selectedRatePlan=207818887&expediaPropertyId=1160409
32;Best Western Anjou Lafayette Opera;4,1;3.0;313 €;4 Rue Riboutte, Square Montholon, Paris, 75009;;11 juillet 2022;4;https://fr.hotels.com/ho208892/best-western-anjou-lafayette-opera-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648549132065&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953989&sort=RECOMMENDED&top_dp=313&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=213003586&selectedRatePlan=240052842&expediaPropertyId=22772
33;Hotel au Coeur de Republique;;3.0;233 €;43 Rue de Malte, Paris, Département de Paris, 75011;;11 juillet 2022;4;https://fr.hotels.com/ho2428349664/hotel-au-coeur-de-republique-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648549132069&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952757&sort=RECOMMENDED&top_dp=233&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=316267713&selectedRatePlan=385715504&expediaPropertyId=75854677
34;Courtyard by Marriott Paris Gare de Lyon;4,4;4.0;284 €;209-211 Rue de Bercy, Paris, 75012;[48.8421029, 2.3761173];11 juillet 2022;4;https://fr.hotels.com/ho855489344/courtyard-by-marriott-paris-gare-de-lyon-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648549132069&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953907&sort=RECOMMENDED&top_dp=284&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=214510330&selectedRatePlan=384646221&expediaPropertyId=26702792
35;Hotel Beaurepaire;3,7;3.0;150 €;31 Rue Albert Thomas, Paris, Paris, 75010;[48.8694752, 2.3631035];11 juillet 2022;4;https://fr.hotels.com/ho283051/hotel-beaurepaire-paris-republique-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648549132070&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952485&sort=RECOMMENDED&top_dp=150&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200518884&selectedRatePlan=203575042&expediaPropertyId=2523426
36;Hôtel Océanic;4,4;3.0;218 €;17 rue de la Pepiniere, Paris, Paris, 75008;[48.8750052, 2.3223759];11 juillet 2022;4;https://fr.hotels.com/ho461794/hotel-oceanic-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648549132067&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248634838840690&sort=RECOMMENDED&top_dp=218&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200709831&selectedRatePlan=206460381&expediaPropertyId=8376413
37;Hôtel Mimosa;3,7;1.0;131 €;16 rue du Faubourg Saint Martin, Paris, 75010;[48.8697527, 2.3561117];11 juillet 2022;4;https://fr.hotels.com/ho560256/hotel-mimosa-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648549132067&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952485&sort=RECOMMENDED&top_dp=131&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201346851&selectedRatePlan=206561587&expediaPropertyId=12854486
38;Résidence Nell Paris;4,5;4.0;371 €;60 Rue Richer, Paris, Paris, 75009;[48.8740905, 2.3425659];11 juillet 2022;4;https://fr.hotels.com/ho403222/residence-nell-paris-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648549132072&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953989&sort=RECOMMENDED&top_dp=371&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=213018985&selectedRatePlan=240289849&expediaPropertyId=4928289
39;Hotel Mogador Opera - Paris;4,3;3.0;265 €;51 Rue De La Victoire, Paris, Paris, 75009;[48.8751645, 2.335548];11 juillet 2022;4;https://fr.hotels.com/ho288535/hotel-mogador-opera-paris-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648549132066&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952445&sort=RECOMMENDED&top_dp=265&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200220692&selectedRatePlan=204543797&expediaPropertyId=1184089
40;Hôtel Elysée Gare de Lyon;4,1;4.0;321 €;234 rue de Bercy, Paris, 75012;[48.8466561, 2.3698592];11 juillet 2022;4;https://fr.hotels.com/ho181431840/hotel-elysee-gare-de-lyon-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648549132068&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953907&sort=RECOMMENDED&top_dp=321&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201428727&selectedRatePlan=384393057&expediaPropertyId=5638495
41;Hotel de Suede Saint Germain;4,0;3.0;355 €;31 Rue Vaneau, Paris, Paris, 75007;[48.8525686, 2.3191695];11 juillet 2022;4;https://fr.hotels.com/ho117979/hotel-de-suede-saint-germain-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648549132070&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953593&sort=RECOMMENDED&top_dp=355&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=211801780&selectedRatePlan=232039969&expediaPropertyId=564911
42;Hotel Panache;4,3;4.0;285 €;1, rue Geoffroy Marie, Paris, Paris, 75009;[48.8732316, 2.3432488];11 juillet 2022;4;https://fr.hotels.com/ho442904/hotel-panache-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648549132070&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953989&sort=RECOMMENDED&top_dp=285&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200384931&selectedRatePlan=207419492&expediaPropertyId=6716425
43;Hyatt Regency Paris Etoile;4,2;4.0;431 €;3, Place du Général Kœnig, Paris, Paris, 75017;[48.8805372, 2.2845671];11 juillet 2022;4;https://fr.hotels.com/ho115011/hyatt-regency-paris-etoile-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648549132070&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248634838840797&sort=RECOMMENDED&top_dp=431&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=314052858&selectedRatePlan=381445556&expediaPropertyId=1337
44;Hôtel Terminus Montparnasse;3,8;3.0;309 €;59 Boulevard du Montparnasse, Paris, 75006;[48.8407978, 2.3331694];11 juillet 2022;4;https://fr.hotels.com/ho30302144/hotel-terminus-montparnasse-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648549132066&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953062&sort=RECOMMENDED&top_dp=309&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=221560101&selectedRatePlan=296305520&expediaPropertyId=915692
45;Hôtel Les 3 Poussins;4,2;3.0;261 €;15 Rue Clauzel, Paris, Paris, 75009;[48.8791021, 2.3382503];11 juillet 2022;4;https://fr.hotels.com/ho183276/hotel-les-3-poussins-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648549132068&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212957556&sort=RECOMMENDED&top_dp=261&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201638321&selectedRatePlan=208187152&expediaPropertyId=789751
46;Hotel Renoir Saint Germain;3,2;3.0;237 €;39 Rue Du Montparnasse, Paris, Paris, 75014;[48.8427036, 2.326178];11 juillet 2022;4;https://fr.hotels.com/ho172741/hotel-renoir-saint-germain-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648549132067&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=178673&sort=RECOMMENDED&top_dp=237&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201629120&selectedRatePlan=208147993&expediaPropertyId=564940
47;Hôtel Richmond;3,4;2.0;212 €;15 rue de Dunkerque, Paris, Paris, 75010;[48.8795725, 2.3563301];11 juillet 2022;4;https://fr.hotels.com/ho283052/hotel-richmond-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648549132072&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953155&sort=RECOMMENDED&top_dp=212&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200380165&selectedRatePlan=202283527&expediaPropertyId=2523424
48;Hotel de La Motte Picquet;4,4;3.0;324 €;30, Avenue Motte Picquet, Paris, Paris, 75007;[48.8571003, 2.3096943];11 juillet 2022;4;https://fr.hotels.com/ho283008/hotel-de-la-motte-picquet-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648549132069&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953090&sort=RECOMMENDED&top_dp=324&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200565388&selectedRatePlan=202883809&expediaPropertyId=973844
49;Grand Hotel des Balcons;4,3;2.0;277 €;3 rue Casimir Delavigne, Paris, Ile De France, 75006;[48.8504152, 2.3393139];11 juillet 2022;4;https://fr.hotels.com/ho597061/grand-hotel-des-balcons-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648549132071&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952764&sort=RECOMMENDED&top_dp=277&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201543155&selectedRatePlan=207797010&expediaPropertyId=15333594
50;Hôtel Hor Europe;4,4;4.0;301 €;160 rue Lafayette, Paris, Paris, 75010;;11 juillet 2022;4;https://fr.hotels.com/ho416307/hotel-hor-europe-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648549132073&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953155&sort=RECOMMENDED&top_dp=301&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200728068&selectedRatePlan=203618039&expediaPropertyId=5335076
51;Hotel Bonsejour Montmartre;3,8;0.0;252 €;11 Rue Burq, Paris, Paris, 75018;[48.8861758, 2.3362193];11 juillet 2022;4;https://fr.hotels.com/ho319789/hotel-bonsejour-montmartre-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648549132071&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=178676&sort=RECOMMENDED&top_dp=252&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201671126&selectedRatePlan=208335991&expediaPropertyId=2692721
52;Hôtel Edouard 6;4,1;3.0;395 €;61, boulevard du Montparnasse, Paris, Paris, 75006;[48.8407978, 2.3331694];11 juillet 2022;4;https://fr.hotels.com/ho172501/hotel-edouard-6-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648549132073&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953062&sort=RECOMMENDED&top_dp=395&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201916508&selectedRatePlan=209664913&expediaPropertyId=14738
53;Louvre Marsollier Opéra;4,0;3.0;477 €;13 rue Marsollier, Paris, Paris, 75002;[48.8681735, 2.3346756];11 juillet 2022;4;https://fr.hotels.com/ho282304/louvre-marsollier-opera-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648549132071&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212958361&sort=RECOMMENDED&top_dp=477&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=314074123&selectedRatePlan=382165107&expediaPropertyId=190461
54;Hôtel Daval;3,8;2.0;392 €;21 Rue Daval, Paris, Paris, 75011;[48.8546491, 2.3711233];11 juillet 2022;4;https://fr.hotels.com/ho447435/hotel-daval-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648549132074&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953134&sort=RECOMMENDED&top_dp=392&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200477977&selectedRatePlan=202651669&expediaPropertyId=7153677
55;Hôtel Saint Cyr Etoile;4,2;3.0;286 €;101 Avenue des Ternes, Paris, Ile de France, 75017;;11 juillet 2022;4;https://fr.hotels.com/ho490024/hotel-saint-cyr-etoile-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648549132072&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248634838840797&sort=RECOMMENDED&top_dp=286&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200890085&selectedRatePlan=204516960&expediaPropertyId=9827286
56;Hotel Lucien & Marinette;4,3;3.0;286 €;11 rue de Chabrol, Paris, 75010;[48.8765332, 2.3549596];11 juillet 2022;4;https://fr.hotels.com/ho1295246976/hotel-lucien-marinette-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648549132076&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953679&sort=RECOMMENDED&top_dp=286&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=218238678&selectedRatePlan=274274905&expediaPropertyId=40445218
