name;grade;stars;prices;address;gps;date;nb_personne;link
Hôtel Gabriel Paris;4,4;4.0;177 €;25, Rue du Grand Prieuré, Paris, Paris, 75011;[48.8660949, 2.3683052];novembre 2022;2;https://fr.hotels.com/ho310414/hotel-gabriel-paris-paris-france/?chkin=2022-11-11&chkout=2022-11-12&x_pwa=1&rfrr=HSR&pwa_ts=1648567669752&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952757&sort=RECOMMENDED&top_dp=177&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=352387&selectedRatePlan=200939991&expediaPropertyId=2499092
Odalys City Paris Montmartre;4,3;4.0;125 €;7 rue Saint-Vincent, Paris, 75018;[48.8882183, 2.3426593];novembre 2022;2;https://fr.hotels.com/ho743046208/odalys-city-paris-montmartre-paris-france/?chkin=2022-11-11&chkout=2022-11-12&x_pwa=1&rfrr=HSR&pwa_ts=1648567669755&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=178676&sort=RECOMMENDED&top_dp=125&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=221105441&selectedRatePlan=294018486&expediaPropertyId=23188944
Libertel Montmartre Opéra;4,0;3.0;102 €;32 Rue Duperré, Paris, Paris, 75009;[48.8820719, 2.334511];novembre 2022;2;https://fr.hotels.com/ho130479/libertel-montmartre-opera-paris-france/?chkin=2022-11-11&chkout=2022-11-12&x_pwa=1&rfrr=HSR&pwa_ts=1648567669754&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212957556&sort=RECOMMENDED&top_dp=102&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=315632453&selectedRatePlan=384183881&expediaPropertyId=3703
Libertel Gare Du Nord Suede;4,2;3.0;129 €;106 Boulevard Magenta, Paris, Paris, 75010;[48.8780017, 2.3547519];novembre 2022;2;https://fr.hotels.com/ho126956/libertel-gare-du-nord-suede-paris-france/?chkin=2022-11-11&chkout=2022-11-12&x_pwa=1&rfrr=HSR&pwa_ts=1648567669752&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953155&sort=RECOMMENDED&top_dp=129&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201212300&selectedRatePlan=206256353&expediaPropertyId=1872
Acacia Hotel;3,7;0;92 €;30 bis avenue Parmentier, Paris, 75011;[48.8611455, 2.3778135];novembre 2022;2;https://fr.hotels.com/ho633071/acacia-hotel-paris-france/?chkin=2022-11-11&chkout=2022-11-12&x_pwa=1&rfrr=HSR&pwa_ts=1648567669753&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953602&sort=RECOMMENDED&top_dp=92&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201709405&selectedRatePlan=208555182&expediaPropertyId=16344343
Grand Hotel Nouvel Opera;3,3;3.0;94 €;152 Avenue Ledru Rollin, Paris, Paris, 75011;[48.8553767, 2.3786616];novembre 2022;2;https://fr.hotels.com/ho135373/grand-hotel-nouvel-opera-paris-france/?chkin=2022-11-11&chkout=2022-11-12&x_pwa=1&rfrr=HSR&pwa_ts=1648567669752&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953134&sort=RECOMMENDED&top_dp=94&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200820374&selectedRatePlan=204125383&expediaPropertyId=64872
Hotel Viator Paris - Gare de Lyon;4,1;3.0;113 €;1 Rue Parrot, Paris, Paris, 75012;[48.8468165, 2.3724841];novembre 2022;2;https://fr.hotels.com/ho346183/hotel-viator-paris-gare-de-lyon-paris-france/?chkin=2022-11-11&chkout=2022-11-12&x_pwa=1&rfrr=HSR&pwa_ts=1648567669752&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953907&sort=RECOMMENDED&top_dp=113&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=498092&selectedRatePlan=201406573&expediaPropertyId=2685852
Crowne Plaza Paris Republique, an IHG Hotel;3,9;4.0;234 €;10 Place De La Republique, Paris, Paris, 75011;[48.8673446, 2.3653087];novembre 2022;2;https://fr.hotels.com/ho163380/crowne-plaza-paris-republique-paris-france/?chkin=2022-11-11&chkout=2022-11-12&x_pwa=1&rfrr=HSR&pwa_ts=1648567669753&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952757&trackingData=AAAAELyZytVgQXzjT-G7qtTt__fDtaebu85VdgyaKeUjCkOMr9qrVD-ldEBOOgkIG_qipp2nt79KCTQF1znyc-5BUh4HvQiVbbXvTBpQ-_9YSTWgQ2jfIvBFYPhJqLuGObKtg_rP_Qeq6rYCp_psXHBWkOkdSAKEgiky0wjzfAbcukY4HKnEIwex_aPfjOhhEwmTeWq31xKK9WUVkOG8VI-q6IO54lEY-x2VtduweE3YOGLFYHLidgUwxjAQzqDcZJHNQYkGfcdpL8YqpARPbHqvlY2XTbRedknYXDj1DafzxE9i4CRC9fKH2sE_gj0eLv0dOGoJbYgnVwdN8rfDsMhVa8Cn1u2kYVJAn7ppW0MvBcfjfeRIKNWVIu4AB9ToIJJWTxoFWn1_Drzv3g459bimXSdTZQST4xg3otLqEdxu-zISvVrVaWFrF-duJ3v7xtf-ya7YnBB9zqai_FZs1T224XcS16-Z5qUzzDHJ4pmRSROW8Z2Vs-t6jcWAeQCJpDzbASy-iR7YpXKh9Mab1HfCncdykl8xRQabrLB8i3bvHDFLGhVcwHhMeMyP26_QgYi_Vf38q92MlyzqoPMTLz49QGGX3Yax97GvCgR65drrsIZHES75DQiQpRvFih4Wj7Vl0-MzD_z9RRqfWbTQNDfY34Q5xF2Z0eXZUueSApSpGJ-w-jWoNO7ZQWr17rrsRKC8TF0eQ7o_6kkImbsSnXXmX2ay2qmIvG3zSxfZebP7wygBziS6lfQLkFnlqIp8qU_ATUBR3cO8jnX_s1r_LrsFH40QL6CrlYTd0_6bgwOvtquD96UgvehSwhUSxvR3kEKhpDtdaKDi2fhSWHBLx-OkfZ4s8We5YtZQjtzmgrIpPhqfPOmGThQ6TN_1aLXJOS_TdlHSkxkzoYj_wsnZgRdd6z1Y3oYLK4y-GzlYLfrX-pwEGBD0XEpWtRfqZeuHjwy0wN-JWNPwEHvFgIN029RDnnWpn0cqELPmZa39T3V1_0CdtxmwWekrAbclpgYbilwd4w%3D%3D&rank=5&testVersionOverride=Buttercup%2C31936.102311.0%2C33775.98848.1%2C38414.114301.0%2C40794.121819.2%2C38427.115718.1%2C42444.123988.0%2C42876.124673.0%2C42973.124182.1%2C42974.123984.1%2C42975.124629.0%2C42976.125426.1%2C42802.125960.1%2C33739.99567.0%2C37898.109354.1%2C37930.119094.0%2C43191.126721.1%2C43435.126644.1&slots=HSR_AC&position=18&beaconIssued=2022-03-29T15%3A27%3A47&sort=RECOMMENDED&top_dp=234&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=231873&selectedRatePlan=380855321&expediaPropertyId=17013
New Hôtel Saint Lazare;3,3;3.0;99 €;53 rue d'Amsterdam, Paris, Paris, 75008;[48.8801916, 2.3269556];novembre 2022;2;https://fr.hotels.com/ho183314/new-hotel-saint-lazare-paris-france/?chkin=2022-11-11&chkout=2022-11-12&x_pwa=1&rfrr=HSR&pwa_ts=1648567669752&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212957556&sort=RECOMMENDED&top_dp=99&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=24928&selectedRatePlan=25798&expediaPropertyId=525040
OKKO Hotels Paris Gare de l'Est;4,6;4.0;139 €;30 A rue d'Alsace, Paris, 75010;[48.8776445, 2.3581956];novembre 2022;2;https://fr.hotels.com/ho1100722624/okko-hotels-paris-gare-de-l-est-paris-france/?chkin=2022-11-11&chkout=2022-11-12&x_pwa=1&rfrr=HSR&pwa_ts=1648567669755&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953155&sort=RECOMMENDED&top_dp=139&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=228629664&selectedRatePlan=264316311&expediaPropertyId=34366332
Residhome Paris Opéra;4,1;4.0;151 €;30 Rue Joubert, Paris, Paris, 75009;[48.8747313, 2.3290603];novembre 2022;2;https://fr.hotels.com/ho249108/residhome-appart-hotel-paris-opera-paris-france/?chkin=2022-11-11&chkout=2022-11-12&x_pwa=1&rfrr=HSR&pwa_ts=1648567669752&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952445&sort=RECOMMENDED&top_dp=151&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=233531&selectedRatePlan=1283460&expediaPropertyId=1584249
