name;grade;stars;prices;address;gps;date;nb_personne;link
Hôtel Palais De Chaillot;4,4;3.0;123 €;35 Avenue Raymond Poincaré, Paris, Ile de France, 75116;[48.8657443, 2.2861796];11/02/2023;2;https://fr.hotels.com/ho200662/hotel-palais-de-chaillot-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648595615839&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953651&sort=RECOMMENDED&top_dp=123&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=202055341&selectedRatePlan=381878423&expediaPropertyId=562022
Hotel Paradis;3,8;3.0;125 €;41 Rue Des Petites Ecuries, Paris, Paris, 75010;[48.8738289, 2.3499425];11/02/2023;2;https://fr.hotels.com/ho391066/hotel-paradis-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648595615838&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953679&sort=RECOMMENDED&top_dp=125&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=215153854&selectedRatePlan=254254925&expediaPropertyId=6147
Hôtel Pierre Nicole;4,3;2.0;140 €;39 rue Pierre Nicole, Paris, Paris, 75005;[48.8397887, 2.3388361];11/02/2023;2;https://fr.hotels.com/ho495233/hotel-pierre-nicole-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648595615838&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212958458&sort=RECOMMENDED&top_dp=140&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200909382&selectedRatePlan=278340919&expediaPropertyId=10084602
Hôtel Odyssey by Elegancia;4,2;3.0;154 €;19 Rue Herold, Paris, Paris, 75001;[48.8650441, 2.3417388];11/02/2023;2;https://fr.hotels.com/ho192288/hotel-odyssey-by-elegancia-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648595615838&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953516&sort=RECOMMENDED&top_dp=154&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200156160&selectedRatePlan=211060944&expediaPropertyId=564950
Lennon Hotel;;0;109 €;129 Bd de Magenta, Paris, Département de Paris, 75010;;11/02/2023;2;https://fr.hotels.com/ho2372847296/lennon-hotel-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648595615839&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953155&sort=RECOMMENDED&top_dp=109&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=315954110&selectedRatePlan=385139025&expediaPropertyId=74120228
Hôtel Le Royal;4,4;3.0;209 €;212 Boulevard Raspail, Paris, Paris, 75014;[48.8409751, 2.3296855];11/02/2023;2;https://fr.hotels.com/ho282533/hotel-le-royal-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648595615841&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=178673&sort=RECOMMENDED&top_dp=209&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200516051&selectedRatePlan=212143361&expediaPropertyId=564942
Best Western Plus Quartier Latin Pantheon;4,1;3.0;122 €;71 Rue Monge, Paris, Paris, 75005;[48.8436267, 2.3524487];11/02/2023;2;https://fr.hotels.com/ho129322/best-western-plus-quartier-latin-pantheon-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648595615838&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952743&sort=RECOMMENDED&top_dp=122&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201422778&selectedRatePlan=207043488&expediaPropertyId=7561
La Planque Hôtel;4,6;3.0;201 €;3 Rue Arthur Groussier, Paris, Paris, 75010;[48.8718495, 2.3701377];11/02/2023;2;https://fr.hotels.com/ho974014464/la-planque-hotel-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648595615838&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953304&sort=RECOMMENDED&top_dp=201&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=210018739&selectedRatePlan=220097816&expediaPropertyId=30406702
Folkestone Opéra;4,3;3.0;202 €;9 Rue Castellane, Paris, Paris, 75008;[48.8722043, 2.3250526];11/02/2023;2;https://fr.hotels.com/ho546824/folkestone-opera-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648595615840&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248634838840666&sort=RECOMMENDED&top_dp=202&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=229873825&selectedRatePlan=272416913&expediaPropertyId=16973
Hotel Jacques de Molay;4,2;3.0;160 €;94 Rue Des Archives, Paris, Paris, 75003;[48.861269, 2.3582468];11/02/2023;2;https://fr.hotels.com/ho282310/hotel-jacques-de-molay-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648595615838&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953097&sort=RECOMMENDED&top_dp=160&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200519780&selectedRatePlan=202774503&expediaPropertyId=901149
Hôtel Moris;4,1;3.0;167 €;13 Rue Rene Boulanger, Paris, Paris, 75010;[48.8692025, 2.3574931];11/02/2023;2;https://fr.hotels.com/ho282496/hotel-moris-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648595615841&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952485&sort=RECOMMENDED&top_dp=167&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200640736&selectedRatePlan=203072472&expediaPropertyId=1339863
Hôtel & Spa Saint Jacques;4,3;4.0;179 €;35 Rue Des Ecoles, Paris, 75005;[48.8487539, 2.3476348];11/02/2023;2;https://fr.hotels.com/ho304199/hotel-spa-saint-jacques-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648595615841&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953609&sort=RECOMMENDED&top_dp=179&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201354341&selectedRatePlan=252004055&expediaPropertyId=63881
Le Relais Monceau;4,1;4.0;161 €;85 Rue Du Rocher, Paris, Paris, 75008;[48.8803609, 2.3172479];11/02/2023;2;https://fr.hotels.com/ho282438/le-relais-monceau-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648595615842&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248634838840690&sort=RECOMMENDED&top_dp=161&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200519667&selectedRatePlan=202774352&expediaPropertyId=53598
Hotel Jardin Des Plantes;4,0;3.0;138 €;5 Rue Linné, Paris, Paris, 75005;[48.8440004, 2.3546939];11/02/2023;2;https://fr.hotels.com/ho282975/hotel-jardin-des-plantes-renove-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648595615840&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212954084&sort=RECOMMENDED&top_dp=138&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=212104797&selectedRatePlan=234113461&expediaPropertyId=119448
Hotel Duquesne Eiffel;4,5;3.0;147 €;23 Avenue Duquesne, Paris, Paris, 75007;[48.8526447, 2.3090021];11/02/2023;2;https://fr.hotels.com/ho118814/hotel-duquesne-eiffel-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648595615842&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953253&sort=RECOMMENDED&top_dp=147&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200037060&selectedRatePlan=220071781&expediaPropertyId=564915
Hotel du Vieux Saule;4,0;3.0;164 €;6 Rue De Picardie, Paris, Paris, 75003;[48.8633566, 2.3623111];11/02/2023;2;https://fr.hotels.com/ho282635/hotel-du-vieux-saule-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648595615842&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953097&sort=RECOMMENDED&top_dp=164&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200520480&selectedRatePlan=207067418&expediaPropertyId=119402
Home Latin;3,8;3.0;121 €;15/17 Rue Sommerard, Paris, Paris, 75005;[48.8497867, 2.3472743];11/02/2023;2;https://fr.hotels.com/ho335929/home-latin-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648595615840&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953609&sort=RECOMMENDED&top_dp=121&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200629286&selectedRatePlan=206832306&expediaPropertyId=3111786
La Maison Favart;4,7;4.0;233 €;5 rue Marivaux, Paris, Paris, 75002;[48.8707802, 2.3373207];11/02/2023;2;https://fr.hotels.com/ho170687/la-maison-favart-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648595615845&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212957563&sort=RECOMMENDED&top_dp=233&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200176747&selectedRatePlan=205784835&expediaPropertyId=2521440
Hôtel du Mont Blanc;;0;194 €;28 Rue de la Huchette, Paris, Département de Paris, 75005;;11/02/2023;2;https://fr.hotels.com/ho2322301632/hotel-du-mont-blanc-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648595615841&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953609&sort=RECOMMENDED&top_dp=194&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=315989579&selectedRatePlan=385779815&expediaPropertyId=72540676
Hotel du Danube Saint Germain;4,1;3.0;179 €;58 Rue Jacob, Paris, Paris, 75006;[48.8562947, 2.3319575];11/02/2023;2;https://fr.hotels.com/ho508655/hotel-du-danube-saint-germain-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648595615842&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=6138721&sort=RECOMMENDED&top_dp=179&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200993989&selectedRatePlan=206953485&expediaPropertyId=10467343
Hotel Maison Saintonge;4,2;4.0;222 €;16 rue de Saintonge, Paris, Paris, 75003;[48.8618199, 2.3626064];11/02/2023;2;https://fr.hotels.com/ho458830/hotel-monsieur-saintonge-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648595615843&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953097&sort=RECOMMENDED&top_dp=222&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200687265&selectedRatePlan=278178690&expediaPropertyId=8225442
La Villa des Ternes Hotel;4,3;4.0;168 €;97 Avenue Des Ternes, Paris, Paris, 75017;[48.8804017, 2.2858689];11/02/2023;2;https://fr.hotels.com/ho129797/la-villa-des-ternes-hotel-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648595615844&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248634838840797&sort=RECOMMENDED&top_dp=168&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=362400&selectedRatePlan=1588502&expediaPropertyId=53593
Hôtel du Bois Champs-Elysées;4,0;3.0;163 €;11 Rue Du Dome, Paris, Paris, 75116;[48.8717426, 2.2909549];11/02/2023;2;https://fr.hotels.com/ho282561/hotel-du-bois-champs-elysees-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648595615844&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953651&sort=RECOMMENDED&top_dp=163&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200270383&selectedRatePlan=202122663&expediaPropertyId=107886
Hôtel de la Comète;3,7;0;82 €;196 boulevard de la Villette, 75019, Paris, 75019;[48.8821793, 2.3705227];11/02/2023;2;https://fr.hotels.com/ho594181/hotel-de-la-comete-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648595615843&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=6187908&sort=RECOMMENDED&top_dp=82&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201525343&selectedRatePlan=209459302&expediaPropertyId=15226278
Hôtel Magenta 38 by Happyculture;4,1;3.0;169 €;38, boulevard de Magenta, Paris, Paris, 75010;[48.8720956, 2.3600904];11/02/2023;2;https://fr.hotels.com/ho188139/hotel-magenta-38-by-happyculture-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648595615842&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952485&sort=RECOMMENDED&top_dp=169&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200045051&selectedRatePlan=200262797&expediaPropertyId=888903
citizenM Paris Champs-Élysées;4,8;4.0;205 €;128 Rue la Boétie, Paris, 75008;[48.8709551, 2.305982];11/02/2023;2;https://fr.hotels.com/ho2090586080/citizenm-paris-champs-elysees-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648595615843&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212956116&sort=RECOMMENDED&top_dp=205&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=230480172&selectedRatePlan=276413052&expediaPropertyId=65299565
Hôtel de la Bretonnerie;4,2;3.0;192 €;22 Rue Ste Croix Bretonnerie, Paris, Paris, 75004;;11/02/2023;2;https://fr.hotels.com/ho446742/hotel-de-la-bretonnerie-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648595615843&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953169&sort=RECOMMENDED&top_dp=192&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200473436&selectedRatePlan=202640411&expediaPropertyId=6914689
Hôtel Monsieur Aristide;5,0;4.0;234 €;3 Rue Aristide Bruant, Paris, Département de Paris, 75018;;11/02/2023;2;https://fr.hotels.com/ho2190650368/hotel-monsieur-aristide-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648595615840&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=178676&sort=RECOMMENDED&top_dp=234&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=314286628&selectedRatePlan=384261142&expediaPropertyId=68426574
Hotel St Pétersbourg Opéra & Spa;4,4;4.0;234 €;35 Rue De Caumartin, Paris, 75009;[48.8721549, 2.3281443];11/02/2023;2;https://fr.hotels.com/ho121230/hotel-saint-petersbourg-opera-spa-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648595615842&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952445&sort=RECOMMENDED&top_dp=234&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=503298&selectedRatePlan=384210448&expediaPropertyId=6713
Moulin Plaza Hotel;3,7;3.0;112 €;39, rue Pierre Fontaine, Paris, Paris, 75009;[48.8830379, 2.3328924];11/02/2023;2;https://fr.hotels.com/ho288532/moulin-plaza-hotel-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648595615844&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212957556&sort=RECOMMENDED&top_dp=112&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200631105&selectedRatePlan=203039099&expediaPropertyId=1905
Hôtel MARAIS HÔme;4,4;3.0;304 €;38 Boulevard Du Temple, Paris, Paris, 75011;[48.8654348, 2.3656744];11/02/2023;2;https://fr.hotels.com/ho431586/hotel-marais-home-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648595615842&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952757&sort=RECOMMENDED&top_dp=304&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200288063&selectedRatePlan=201719359&expediaPropertyId=1251788
Hotel De Notre Dame Maître Albert;4,1;3.0;201 €;19 Rue Maitre Albert, Paris, Paris, 75005;[48.850391, 2.3494117];11/02/2023;2;https://fr.hotels.com/ho130607/hotel-de-notre-dame-maitre-albert-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648595615844&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212954084&sort=RECOMMENDED&top_dp=201&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=479059&selectedRatePlan=384657732&expediaPropertyId=63307
Hotel du Temps;4,2;0;186 €;11 Rue De Montholon, Paris, Paris, 75009;[48.8765673, 2.3474443];11/02/2023;2;https://fr.hotels.com/ho282957/hotel-du-temps-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648595615841&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212955795&sort=RECOMMENDED&top_dp=186&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200557422&selectedRatePlan=205276109&expediaPropertyId=201159
Hôtel Vendome Saint Germain;4,3;0;150 €;8, Rue d’Arras, Paris, 75005;[48.8473826, 2.3515];11/02/2023;2;https://fr.hotels.com/ho130313/hotel-vendome-saint-germain-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648595615843&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212954084&sort=RECOMMENDED&top_dp=150&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201515283&selectedRatePlan=238050017&expediaPropertyId=186875
Odéon Hotel;4,6;3.0;160 €;3 rue de l'Odéon, Paris, 75006;[48.8514439, 2.3387903];11/02/2023;2;https://fr.hotels.com/ho535062/odeon-hotel-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648595615845&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952764&sort=RECOMMENDED&top_dp=160&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201184357&selectedRatePlan=205595149&expediaPropertyId=891932
Hotel Eden Opéra;4,3;3.0;161 €;35 rue Jean Baptiste Pigalle, Paris, Paris, 75009;[48.87981575, 2.33399487200498];11/02/2023;2;https://fr.hotels.com/ho287325/hotel-eden-opera-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648595615845&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212957556&sort=RECOMMENDED&top_dp=161&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200622262&selectedRatePlan=203018358&expediaPropertyId=906871
Hôtel Excelsior Opéra;4,1;3.0;171 €;5 Rue La Fayette, Paris, Paris, 75009;[48.8744051, 2.3381764];11/02/2023;2;https://fr.hotels.com/ho120607/hotel-excelsior-opera-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648595615843&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952445&sort=RECOMMENDED&top_dp=171&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=411183&selectedRatePlan=203214815&expediaPropertyId=12151
Timhotel Le Louvre;3,8;3.0;499 €;4 rue Croix des Petits Champs, Paris, 75001;[48.8624669, 2.3394257];11/02/2023;2;https://fr.hotels.com/ho282629/timhotel-le-louvre-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648595615846&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953516&sort=RECOMMENDED&top_dp=499&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=216625346&selectedRatePlan=264116624&expediaPropertyId=22470
Hôtel Helussi;4,7;3.0;202 €;22 bis rue de Bellefond, Paris, Paris, 75009;[48.8783061, 2.3451804];11/02/2023;2;https://fr.hotels.com/ho464417/hotel-helussi-paris-france/?chkin=2023-02-11&chkout=2023-02-12&x_pwa=1&rfrr=HSR&pwa_ts=1648595615844&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212955795&sort=RECOMMENDED&top_dp=202&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200714452&selectedRatePlan=204455836&expediaPropertyId=8408667
