name;grade;stars;prices;address;gps;date;nb_personne;link
Hôtel MARAIS HÔme;4,4;3.0;454 €;38 Boulevard Du Temple, Paris, Paris, 75011;[48.8654348, 2.3656744];11/04/2023;4;https://fr.hotels.com/ho431586/hotel-marais-home-paris-france/?chkin=2023-04-11&chkout=2023-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648629643424&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952757&sort=RECOMMENDED&top_dp=454&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=202098402&selectedRatePlan=210762226&expediaPropertyId=1251788
Hôtel Monsieur Aristide;5,0;4.0;425 €;3 Rue Aristide Bruant, Paris, Département de Paris, 75018;;11/04/2023;4;https://fr.hotels.com/ho2190650368/hotel-monsieur-aristide-paris-france/?chkin=2023-04-11&chkout=2023-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648629643425&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=178676&sort=RECOMMENDED&top_dp=425&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=314286745&selectedRatePlan=383011651&expediaPropertyId=68426574
Hôtel Le Royal;4,4;3.0;294 €;212 Boulevard Raspail, Paris, Paris, 75014;[48.8409751, 2.3296855];11/04/2023;4;https://fr.hotels.com/ho282533/hotel-le-royal-paris-france/?chkin=2023-04-11&chkout=2023-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648629643426&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=178673&sort=RECOMMENDED&top_dp=294&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200516059&selectedRatePlan=212143364&expediaPropertyId=564942
Hôtel Fabric;4,8;4.0;327 €;31 rue de la Folie Mericourt, Paris, Paris, 75011;[48.863063, 2.3728001];11/04/2023;4;https://fr.hotels.com/ho434981/hotel-fabric-paris-france/?chkin=2023-04-11&chkout=2023-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648629643424&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953602&sort=RECOMMENDED&top_dp=327&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200314188&selectedRatePlan=204960039&expediaPropertyId=6224549
Hotel l'Antoine;4,4;4.0;216 €;10-12, Rue de Charonne, Paris, Paris, 75011;[48.8533692, 2.3792413];11/04/2023;4;https://fr.hotels.com/ho485309/hotel-l-antoine-paris-france/?chkin=2023-04-11&chkout=2023-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648629643426&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952736&sort=RECOMMENDED&top_dp=216&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200866563&selectedRatePlan=204396307&expediaPropertyId=9650080
Hôtel Les Matins de Paris & Spa;4,4;4.0;415 €;3 rue Clauzel, Paris, 75009;[48.8789303, 2.3394636];11/04/2023;4;https://fr.hotels.com/ho530122/hotel-les-matins-de-paris-spa-paris-france/?chkin=2023-04-11&chkout=2023-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648629643425&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212957556&sort=RECOMMENDED&top_dp=415&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201145226&selectedRatePlan=205433856&expediaPropertyId=11467594
Lennon Hotel;;0;1 109 €;129 Bd de Magenta, Paris, Département de Paris, 75010;;11/04/2023;4;https://fr.hotels.com/ho2372847296/lennon-hotel-paris-france/?chkin=2023-04-11&chkout=2023-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648629643427&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953155&sort=RECOMMENDED&top_dp=1109&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=315954137&selectedRatePlan=385139079&expediaPropertyId=74120228
Grand Hotel Leveque;4,0;3.0;410 €;29 rue Cler, Paris, Paris, 75007;[48.8574282, 2.3061702];11/04/2023;4;https://fr.hotels.com/ho429281/grand-hotel-leveque-paris-france/?chkin=2023-04-11&chkout=2023-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648629643426&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953090&sort=RECOMMENDED&top_dp=410&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201043102&selectedRatePlan=382700204&expediaPropertyId=5951861
Hôtel Châteaudun Opéra;3,9;3.0;580 €;30 Rue de Chateaudun, Paris, Paris, 75009;[48.8761686, 2.3369316];11/04/2023;4;https://fr.hotels.com/ho144346/hotel-chateaudun-opera-paris-france/?chkin=2023-04-11&chkout=2023-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648629643426&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952445&sort=RECOMMENDED&top_dp=580&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201672434&selectedRatePlan=250161573&expediaPropertyId=201187
Tonic Hotel Du Louvre;3,4;3.0;163 €;12-14 Rue Du Roule, Paris, Paris, 75001;[48.8601573, 2.3434482];11/04/2023;4;https://fr.hotels.com/ho122954/tonic-hotel-du-louvre-paris-france/?chkin=2023-04-11&chkout=2023-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648629643425&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953516&sort=RECOMMENDED&top_dp=163&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200151189&selectedRatePlan=200843677&expediaPropertyId=34464
Relais Du Louvre;4,5;4.0;445 €;19 rue Pretres-ST-Germain-l'Auxerrois, Paris, Paris, 75001;[48.8592661, 2.3410127];11/04/2023;4;https://fr.hotels.com/ho282288/relais-du-louvre-paris-france/?chkin=2023-04-11&chkout=2023-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648629643426&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212955788&sort=RECOMMENDED&top_dp=445&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200548421&selectedRatePlan=211917230&expediaPropertyId=1166024
Hôtel Jeanne d'Arc Le Marais;4,2;3.0;306 €;3, rue de Jarente, Paris, 75004;[48.8555856, 2.3632332];11/04/2023;4;https://fr.hotels.com/ho540158/hotel-jeanne-d-arc-le-marais-paris-france/?chkin=2023-04-11&chkout=2023-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648629643428&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953169&sort=RECOMMENDED&top_dp=306&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201233679&selectedRatePlan=205843265&expediaPropertyId=11906978
Hotel Saint André des Arts;4,9;4.0;512 €;66 Rue Saint-André des Arts, Paris, 75006;[48.8536222, 2.3390655];11/04/2023;4;https://fr.hotels.com/ho1630194784/hotel-saint-andre-des-arts-paris-france/?chkin=2023-04-11&chkout=2023-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648629643426&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953246&sort=RECOMMENDED&top_dp=512&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=232837603&selectedRatePlan=292351893&expediaPropertyId=50912337
Hotel Paradis;3,8;3.0;407 €;41 Rue Des Petites Ecuries, Paris, Paris, 75010;[48.8738289, 2.3499425];11/04/2023;4;https://fr.hotels.com/ho391066/hotel-paradis-paris-france/?chkin=2023-04-11&chkout=2023-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648629643426&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953679&sort=RECOMMENDED&top_dp=407&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=215153860&selectedRatePlan=254254950&expediaPropertyId=6147
Hôtel Terminus Montparnasse;3,8;3.0;1 134 €;59 Boulevard du Montparnasse, Paris, 75006;[48.8407978, 2.3331694];11/04/2023;4;https://fr.hotels.com/ho30302144/hotel-terminus-montparnasse-paris-france/?chkin=2023-04-11&chkout=2023-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648629643428&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953062&sort=RECOMMENDED&top_dp=1134&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=221560101&selectedRatePlan=296305520&expediaPropertyId=915692
Hôtel Opéra Liège;4,8;4.0;445 €;9 rue de Liege, Paris, 75009;[48.8796053, 2.3280594];11/04/2023;4;https://fr.hotels.com/ho551663/hotel-opera-liege-paris-france/?chkin=2023-04-11&chkout=2023-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648629643428&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212957556&sort=RECOMMENDED&top_dp=445&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=231018784&selectedRatePlan=280267255&expediaPropertyId=12508516
Hôtel Adèle & Jules;4,7;4.0;491 €;2 et 4 bis Cité Rougemont, Paris, 75009;;11/04/2023;4;https://fr.hotels.com/ho568871/hotel-adele-jules-paris-france/?chkin=2023-04-11&chkout=2023-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648629643428&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953989&sort=RECOMMENDED&top_dp=491&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=202159715&selectedRatePlan=380375790&expediaPropertyId=13330374
La Demeure Montaigne;5,0;5.0;1 090 €;18 Rue Clément Marot, Paris, Département de Paris, 75008;;11/04/2023;4;https://fr.hotels.com/ho2292000256/la-demeure-montaigne-paris-france/?chkin=2023-04-11&chkout=2023-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648629643429&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953502&sort=RECOMMENDED&top_dp=1090&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=315654895&selectedRatePlan=384261573&expediaPropertyId=71593758
Elysees Union Hotel;4,2;3.0;229 €;44 Rue de l Amiral Hamelin, Paris, Paris, 75116;[48.8683321, 2.2918052];11/04/2023;4;https://fr.hotels.com/ho107514/elysees-union-hotel-paris-france/?chkin=2023-04-11&chkout=2023-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648629643429&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953651&sort=RECOMMENDED&top_dp=229&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=128782&selectedRatePlan=208806462&expediaPropertyId=486277
Hôtel Etats-Unis Opéra;4,3;4.0;343 €;16 rue d'Antin, Paris, Paris, 75002;[48.8690667, 2.3336474];11/04/2023;4;https://fr.hotels.com/ho282298/hotel-etats-unis-opera-paris-france/?chkin=2023-04-11&chkout=2023-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648629643429&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212958361&sort=RECOMMENDED&top_dp=343&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=315477855&selectedRatePlan=383716575&expediaPropertyId=83157
Villa Luxembourg;3,6;0;503 €;121 Boulevard Du Montparnasse, Paris, Paris, 75006;[48.8407978, 2.3331694];11/04/2023;4;https://fr.hotels.com/ho172482/villa-luxembourg-paris-france/?chkin=2023-04-11&chkout=2023-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648629643428&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953062&sort=RECOMMENDED&top_dp=503&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=2471&selectedRatePlan=955994&expediaPropertyId=24667
Hôtel Palais De Chaillot;4,4;3.0;294 €;35 Avenue Raymond Poincaré, Paris, Ile de France, 75116;[48.8657443, 2.2861796];11/04/2023;4;https://fr.hotels.com/ho200662/hotel-palais-de-chaillot-paris-france/?chkin=2023-04-11&chkout=2023-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648629643428&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953651&sort=RECOMMENDED&top_dp=294&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=202163868&selectedRatePlan=381878422&expediaPropertyId=562022
Hotel Mademoiselle;4,4;4.0;346 €;7 Rue Des Petits Hotels, Paris, Paris, 75010;[48.8772985, 2.3543201];11/04/2023;4;https://fr.hotels.com/ho122232/hotel-mademoiselle-paris-france/?chkin=2023-04-11&chkout=2023-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648629643430&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953155&sort=RECOMMENDED&top_dp=346&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200219483&selectedRatePlan=210648259&expediaPropertyId=63305
Hotel Jacques de Molay;4,2;3.0;388 €;94 Rue Des Archives, Paris, Paris, 75003;[48.861269, 2.3582468];11/04/2023;4;https://fr.hotels.com/ho282310/hotel-jacques-de-molay-paris-france/?chkin=2023-04-11&chkout=2023-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648629643431&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953097&sort=RECOMMENDED&top_dp=388&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201648691&selectedRatePlan=208336440&expediaPropertyId=901149
Hotel Europe Saint Severin Paris;4,4;3.0;884 €;38-40 Rue Saint Séverin, Paris, Paris, 75005;[48.8523559, 2.3454135];11/04/2023;4;https://fr.hotels.com/ho282969/hotel-europe-saint-severin-paris-paris-france/?chkin=2023-04-11&chkout=2023-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648629643430&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953609&sort=RECOMMENDED&top_dp=884&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201191667&selectedRatePlan=205633165&expediaPropertyId=877033
Victoria Palace Hotel Paris;4,7;4.0;1 039 €;6 Rue Blaise-Desgoffe, Paris, Paris, 75006;[48.8458315, 2.3243842];11/04/2023;4;https://fr.hotels.com/ho281887/victoria-palace-hotel-paris-paris-france/?chkin=2023-04-11&chkout=2023-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648629643428&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953062&sort=RECOMMENDED&top_dp=1039&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=213604908&selectedRatePlan=244096615&expediaPropertyId=23124
Le Petit Chomel;4,7;3.0;534 €;15 Rue Chomel, Paris, Paris, 75007;[48.8519674, 2.3253234];11/04/2023;4;https://fr.hotels.com/ho281871/le-petit-chomel-paris-france/?chkin=2023-04-11&chkout=2023-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648629643430&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953332&sort=RECOMMENDED&top_dp=534&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201104636&selectedRatePlan=207393353&expediaPropertyId=13785
Hotel Oratio;4,2;3.0;1 804 €;42 Rue Des Bernardins, Paris, Paris, 75005;[48.84877045, 2.3494945853115476];11/04/2023;4;https://fr.hotels.com/ho128256/hotel-oratio-paris-france/?chkin=2023-04-11&chkout=2023-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648629643430&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212954084&sort=RECOMMENDED&top_dp=1804&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=211811039&selectedRatePlan=381590783&expediaPropertyId=53484
Dadou Paris;4,6;4.0;935 €;Rue Troyon, 10, Paris, Paris, 75017;[48.875931, 2.2955425];11/04/2023;4;https://fr.hotels.com/ho245765/dadou-paris-paris-france/?chkin=2023-04-11&chkout=2023-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648629643430&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248634838840797&sort=RECOMMENDED&top_dp=935&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=315405499&selectedRatePlan=383591595&expediaPropertyId=1486880
Idol Hotel;4,6;4.0;1 013 €;16 Rue d'Edimbourg, Paris, Paris, 75008;[48.8795063, 2.3203278];11/04/2023;4;https://fr.hotels.com/ho282417/idol-hotel-paris-france/?chkin=2023-04-11&chkout=2023-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648629643430&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248634838840690&sort=RECOMMENDED&top_dp=1013&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201530427&selectedRatePlan=207677199&expediaPropertyId=558173
Hôtel Plaza Etoile;4,1;3.0;514 €;21 Avenue De Wagram, Paris, Paris, 75017;[48.8760771, 2.2964386];11/04/2023;4;https://fr.hotels.com/ho135421/hotel-plaza-etoile-paris-france/?chkin=2023-04-11&chkout=2023-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648629643432&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212956116&sort=RECOMMENDED&top_dp=514&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201849103&selectedRatePlan=209374519&expediaPropertyId=65251
Hôtel Lion d'Or Louvre;4,1;3.0;370 €;5 Rue de la Sourdière, Paris, Paris, 75001;[48.8654287, 2.3318019];11/04/2023;4;https://fr.hotels.com/ho335587/hotel-lion-d-or-louvre-paris-france/?chkin=2023-04-11&chkout=2023-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648629643432&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953914&sort=RECOMMENDED&top_dp=370&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200559037&selectedRatePlan=205275667&expediaPropertyId=2759576
Hotel Duo;4,3;4.0;719 €;11 rue du temple, Paris, Paris, 75004;[48.8580962, 2.3529365];11/04/2023;4;https://fr.hotels.com/ho314307/hotel-duo-paris-france/?chkin=2023-04-11&chkout=2023-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648629643433&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212954077&sort=RECOMMENDED&top_dp=719&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200606663&selectedRatePlan=202972841&expediaPropertyId=7614251
Hôtel Trinité Haussmann;4,2;4.0;212 €;41 Rue Jean-baptiste Pigalle, Paris, Paris, 75009;[48.8800289, 2.3343779];11/04/2023;4;https://fr.hotels.com/ho282481/hotel-trinite-haussmann-paris-france/?chkin=2023-04-11&chkout=2023-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648629643432&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212957556&sort=RECOMMENDED&top_dp=212&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201584774&selectedRatePlan=207973310&expediaPropertyId=1468
Hotel Berne Opera;4,0;3.0;548 €;37 rue de Berne, Paris, Paris, 75008;[48.8819039, 2.3221873];11/04/2023;4;https://fr.hotels.com/ho130156/hotel-berne-opera-paris-france/?chkin=2023-04-11&chkout=2023-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648629643432&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248634838840690&sort=RECOMMENDED&top_dp=548&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=314268994&selectedRatePlan=382813509&expediaPropertyId=44770
Hotel Eiffel Turenne;4,5;3.0;961 €;20 Avenue De Tourville, Paris, Paris, 75007;[48.8542192, 2.30755];11/04/2023;4;https://fr.hotels.com/ho427507/hotel-eiffel-turenne-paris-france/?chkin=2023-04-11&chkout=2023-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648629643431&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953090&sort=RECOMMENDED&top_dp=961&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200266543&selectedRatePlan=202055098&expediaPropertyId=5806325
Le Relais Monceau;4,1;4.0;425 €;85 Rue Du Rocher, Paris, Paris, 75008;[48.8803609, 2.3172479];11/04/2023;4;https://fr.hotels.com/ho282438/le-relais-monceau-paris-france/?chkin=2023-04-11&chkout=2023-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648629643432&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248634838840690&sort=RECOMMENDED&top_dp=425&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201741068&selectedRatePlan=208654369&expediaPropertyId=53598
