name;grade;stars;prices;address;gps;date;nb_personne;link
Grand Hôtel du Havre;3,1;3.0;261 €;18 Rue d'Amsterdam, Paris, Paris, 75009;[48.8765934, 2.3269727];avril 2022;4;https://fr.hotels.com/ho133633/grand-hotel-du-havre-paris-france/?chkin=2022-04-11&chkout=2022-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648502808373&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212957556&sort=RECOMMENDED&top_dp=261&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=407975&selectedRatePlan=205583508&expediaPropertyId=565591
New Hôtel Gare du Nord;3,5;2.0;324 €;40 Rue De Saint Quentin, Paris, Paris, 75010;[48.879539, 2.3560233];avril 2022;4;https://fr.hotels.com/ho226515/new-hotel-gare-du-nord-paris-france/?chkin=2022-04-11&chkout=2022-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648502808373&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953155&sort=RECOMMENDED&top_dp=324&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200190216&selectedRatePlan=209960118&expediaPropertyId=901150
Hotel Panache;4,3;4.0;285 €;1, rue Geoffroy Marie, Paris, Paris, 75009;[48.8732316, 2.3432488];avril 2022;4;https://fr.hotels.com/ho442904/hotel-panache-paris-france/?chkin=2022-04-11&chkout=2022-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648502808376&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953989&sort=RECOMMENDED&top_dp=285&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200384931&selectedRatePlan=207419492&expediaPropertyId=6716425
Hotel de Geneve;3,7;3.0;352 €;36, rue de Londres, Paris, Paris, 75009;[48.8777332, 2.3275292];avril 2022;4;https://fr.hotels.com/ho239832/hotel-de-geneve-paris-france/?chkin=2022-04-11&chkout=2022-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648502808375&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212957556&sort=RECOMMENDED&top_dp=352&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200856004&selectedRatePlan=208195823&expediaPropertyId=106600
Le Mathurin Hotel & Spa;4,4;4.0;536 €;43, rue des Mathurins, Paris, Paris, 75008;[48.87319225, 2.3239385231902623];avril 2022;4;https://fr.hotels.com/ho222872/le-mathurin-hotel-spa-paris-france/?chkin=2022-04-11&chkout=2022-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648502808376&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248634838840666&sort=RECOMMENDED&top_dp=536&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=215101870&selectedRatePlan=254009174&expediaPropertyId=7382160
Hôtel Armoni;4,3;4.0;312 €;7, Villa Berthier, Paris, Paris, 75017;[48.8851415, 2.2930709];avril 2022;4;https://fr.hotels.com/ho509284/hotel-armoni-paris-france/?chkin=2022-04-11&chkout=2022-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648502808379&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248634838840797&sort=RECOMMENDED&top_dp=312&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201401342&selectedRatePlan=206931378&expediaPropertyId=10487085
Hôtel Du Brabant;;2.0;127 €;18 Rue Des Petits Hotels, Paris, Paris, 75010;[48.8774785, 2.353728];avril 2022;4;https://fr.hotels.com/ho287326/hotel-du-brabant-paris-france/?chkin=2022-04-11&chkout=2022-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648502808377&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953155&sort=RECOMMENDED&top_dp=127&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200271603&selectedRatePlan=201605618&expediaPropertyId=2520450
Hôtel Châteaudun Opéra;3,9;3.0;364 €;30 Rue de Chateaudun, Paris, Paris, 75009;[48.8761686, 2.3369316];avril 2022;4;https://fr.hotels.com/ho144346/hotel-chateaudun-opera-paris-france/?chkin=2022-04-11&chkout=2022-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648502808373&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952445&sort=RECOMMENDED&top_dp=364&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201672434&selectedRatePlan=208342830&expediaPropertyId=201187
La Demeure Montaigne;5,0;5.0;906 €;18 Rue Clément Marot, Paris, Département de Paris, 75008;;avril 2022;4;https://fr.hotels.com/ho2292000256/la-demeure-montaigne-paris-france/?chkin=2022-04-11&chkout=2022-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648502808375&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953502&sort=RECOMMENDED&top_dp=906&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=315654877&selectedRatePlan=384218160&expediaPropertyId=71593758
Hotel de l’Aqueduc;3,9;3.0;351 €;10 Rue Philippe De Girard, Paris, Paris, 75010;[48.8813376, 2.3619753];avril 2022;4;https://fr.hotels.com/ho129521/hotel-de-l-aqueduc-paris-france/?chkin=2022-04-11&chkout=2022-04-12&x_pwa=1&rfrr=HSR&pwa_ts=1648502808376&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953155&sort=RECOMMENDED&top_dp=351&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=202177320&selectedRatePlan=384766025&expediaPropertyId=2241
